dataset_type,model_name,outer_fold,config_id,inner_fold,roc_auc,train_end,train_target_end,valid_start,valid_end,mean_auc
lag_1,hist_gradient_boosting,1,1,2,0.5205203185610288,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
lag_1,hist_gradient_boosting,1,1,3,0.48128416592735623,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.4997615135896834
lag_1,xgboost,1,0,1,0.4912110887409013,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
lag_1,xgboost,1,0,2,0.5413333100855519,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
lag_1,xgboost,1,0,3,0.47988980469157705,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.50414473450601
lag_1,xgboost,1,1,1,0.4941981158498611,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
lag_1,xgboost,1,1,2,0.5399658423667569,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
lag_1,xgboost,1,1,3,0.4866858887381275,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5069499489849152
lag_1,lightgbm,1,0,1,0.49996210610948366,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
lag_1,lightgbm,1,0,2,0.5298327156065679,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
lag_1,lightgbm,1,0,3,0.4903279439776641,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5067075885645719
lag_1,lightgbm,1,1,1,0.49912185027629585,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
lag_1,lightgbm,1,1,2,0.5247032586747435,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
lag_1,lightgbm,1,1,3,0.49268164205197795,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.505502250334339
base,logistic_regression,2,0,1,0.49785396887746336,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
base,logistic_regression,2,0,2,0.5333607826158318,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
base,logistic_regression,2,0,3,0.47873343838078963,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5033160632913615
base,logistic_regression,2,1,1,0.49702557771690914,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
base,logistic_regression,2,1,2,0.5324856598722618,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
base,logistic_regression,2,1,3,0.4791981069264742,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5029031148385483
base,random_forest,2,0,1,0.48879006491752913,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
base,random_forest,2,0,2,0.5284736784019424,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
base,random_forest,2,0,3,0.48768697707450237,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5016502401313246
base,random_forest,2,1,1,0.4929141342049795,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
base,random_forest,2,1,2,0.5280477900497765,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
base,random_forest,2,1,3,0.4939371157815309,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5049663466787623
base,hist_gradient_boosting,2,0,1,0.49130154209819343,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
base,hist_gradient_boosting,2,0,2,0.5153231374812878,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
base,hist_gradient_boosting,2,0,3,0.48424045418229433,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.4969550445872584
base,hist_gradient_boosting,2,1,1,0.49075126871508185,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
base,hist_gradient_boosting,2,1,2,0.5233796433857133,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
base,hist_gradient_boosting,2,1,3,0.4878555061142058,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5006621394050003
base,xgboost,2,0,1,0.495835247658094,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
base,xgboost,2,0,2,0.5278037178213759,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
base,xgboost,2,0,3,0.47836690505781304,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5006686235124277
base,xgboost,2,1,1,0.49812191589129207,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
base,xgboost,2,1,2,0.5278546546342595,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
base,xgboost,2,1,3,0.48251355167669063,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5028300407340808
base,lightgbm,2,0,1,0.5020309962789034,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
base,lightgbm,2,0,2,0.5224040619278452,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
base,lightgbm,2,0,3,0.4905349791384629,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5049900124484038
base,lightgbm,2,1,1,0.4969806860706132,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
base,lightgbm,2,1,2,0.5217047419342972,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
base,lightgbm,2,1,3,0.5009553446592245,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5065469242213783
hybrid,logistic_regression,2,0,1,0.510462910030828,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
hybrid,logistic_regression,2,0,2,0.5343724443161592,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
hybrid,logistic_regression,2,0,3,0.49297518253844963,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5126035122951457
hybrid,logistic_regression,2,1,1,0.509693439156037,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
hybrid,logistic_regression,2,1,2,0.531790938340988,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
hybrid,logistic_regression,2,1,3,0.49333582081271227,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5116067327699124
hybrid,random_forest,2,0,1,0.498509457056581,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
hybrid,random_forest,2,0,2,0.5289512110227264,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
hybrid,random_forest,2,0,3,0.4963780127166604,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5079462269319893
hybrid,random_forest,2,1,1,0.5022158236038873,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
hybrid,random_forest,2,1,2,0.5191847846080271,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
hybrid,random_forest,2,1,3,0.511526554073548,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5109757207618207
hybrid,hist_gradient_boosting,2,0,1,0.5002170931957591,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
hybrid,hist_gradient_boosting,2,0,2,0.5194942964918685,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
hybrid,hist_gradient_boosting,2,0,3,0.4910065830355756,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5035726575744011
hybrid,hist_gradient_boosting,2,1,1,0.4995840508397894,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
hybrid,hist_gradient_boosting,2,1,2,0.5260506425112981,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
hybrid,hist_gradient_boosting,2,1,3,0.4970594109944739,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5075647014485204
hybrid,xgboost,2,0,1,0.49955669499282784,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
hybrid,xgboost,2,0,2,0.5364063795528313,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
hybrid,xgboost,2,0,3,0.4850505032290996,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5070045259249195
hybrid,xgboost,2,1,1,0.4994942675471976,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
hybrid,xgboost,2,1,2,0.5312985491497797,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
hybrid,xgboost,2,1,3,0.49267106737832617,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5078212946917678
hybrid,lightgbm,2,0,1,0.5030880542627775,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
hybrid,lightgbm,2,0,2,0.5245897464195666,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
hybrid,lightgbm,2,0,3,0.49791280598770504,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5085302022233497
hybrid,lightgbm,2,1,1,0.5131287022456344,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
hybrid,lightgbm,2,1,2,0.5177521867456754,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
hybrid,lightgbm,2,1,3,0.49941812401518004,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5100996710021632
lag_1,logistic_regression,2,0,1,0.5112330823375921,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
lag_1,logistic_regression,2,0,2,0.5341403988352449,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
lag_1,logistic_regression,2,0,3,0.4925757062961894,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5126497291563421
lag_1,logistic_regression,2,1,1,0.5108529062080236,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
lag_1,logistic_regression,2,1,2,0.5316805752464069,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
lag_1,logistic_regression,2,1,3,0.4928676845913136,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5118003886819147
lag_1,random_forest,2,0,1,0.48863750346332036,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
lag_1,random_forest,2,0,2,0.5266923048624848,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
lag_1,random_forest,2,0,3,0.5018559000421668,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5057285694559907
lag_1,random_forest,2,1,1,0.505324920825866,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
lag_1,random_forest,2,1,2,0.5235490790341248,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
lag_1,random_forest,2,1,3,0.5025674670986928,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5104804889862279
lag_1,hist_gradient_boosting,2,0,1,0.49297656165060966,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
lag_1,hist_gradient_boosting,2,0,2,0.5091014180242743,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
lag_1,hist_gradient_boosting,2,0,3,0.48953975620852663,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.4972059119611369
lag_1,hist_gradient_boosting,2,1,1,0.4896822863876604,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
lag_1,hist_gradient_boosting,2,1,2,0.5144635787638767,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
lag_1,hist_gradient_boosting,2,1,3,0.4929210867973102,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.49902231731628244
lag_1,xgboost,2,0,1,0.4954989110268613,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
lag_1,xgboost,2,0,2,0.5417611120072218,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
lag_1,xgboost,2,0,3,0.48329031103664083,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5068501113569079
lag_1,xgboost,2,1,1,0.499803949763442,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
lag_1,xgboost,2,1,2,0.5403759136790811,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
lag_1,xgboost,2,1,3,0.4963183686943785,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5121660773789672
lag_1,lightgbm,2,0,1,0.4981043800919578,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
lag_1,lightgbm,2,0,2,0.5114010028892493,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
lag_1,lightgbm,2,0,3,0.49540255553829415,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5016359795065004
lag_1,lightgbm,2,1,1,0.5034605146406388,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
lag_1,lightgbm,2,1,2,0.5279911935910171,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
lag_1,lightgbm,2,1,3,0.496988670409907,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5094801262138543
base,logistic_regression,3,0,1,0.4969155289817759,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
base,logistic_regression,3,0,2,0.5269881965944272,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
base,logistic_regression,3,0,3,0.491957932139021,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.505287219238408
base,logistic_regression,3,1,1,0.497421975407932,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
base,logistic_regression,3,1,2,0.5268467008513932,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
base,logistic_regression,3,1,3,0.492399685438085,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.5055561205658033
base,random_forest,3,0,1,0.5007302532899305,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
base,random_forest,3,0,2,0.5280016447368421,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
base,random_forest,3,0,3,0.5022198552823385,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.510317251103037
base,random_forest,3,1,1,0.49983381278950084,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
base,random_forest,3,1,2,0.5270190354102167,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
base,random_forest,3,1,3,0.5019642137870186,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.509605687328912
base,hist_gradient_boosting,3,0,1,0.49859104784675357,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
base,hist_gradient_boosting,3,0,2,0.5198348006965945,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
base,hist_gradient_boosting,3,0,3,0.5035073533642781,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.5073110673025422
base,hist_gradient_boosting,3,1,1,0.5059991156899529,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
base,hist_gradient_boosting,3,1,2,0.5245821642801858,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
base,hist_gradient_boosting,3,1,3,0.5035577024512813,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.51137966080714
base,xgboost,3,0,1,0.5027851520825259,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
base,xgboost,3,0,2,0.5213504377902476,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
base,xgboost,3,0,3,0.5041831699785178,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.5094395866170971
base,xgboost,3,1,1,0.5022141109924348,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
base,xgboost,3,1,2,0.521287853134675,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
base,xgboost,3,1,3,0.5047555911462329,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.5094191850911142
base,lightgbm,3,0,1,0.4951356882182365,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
base,lightgbm,3,0,2,0.5198496154218266,2020-02-12,2020-02-13,2020-02-14,2022-09-02,
base,lightgbm,3,0,3,0.5011841026354151,2022-09-01,2022-09-02,2022-09-06,2025-04-03,0.505389802091826
base,lightgbm,3,1,1,0.497158744570864,2017-07-21,2017-07-24,2017-07-25,2020-02-13,
