dataset_type,model_name,model_variant,scope,accuracy,precision,recall,f1,roc_auc,tn,fp,fn,tp,group
base,lightgbm,tuned_fixed_0_5,global,0.4868896925858951,0.5270655270655271,0.46560402684563756,0.49443207126948774,0.496154099223582,522,498,637,555,
base,lightgbm,tuned_fixed_0_5,ticker,0.5063291139240507,0.5321100917431193,0.770764119601329,0.6295793758480326,0.48020487264673317,48,204,69,232,AAPL
base,lightgbm,tuned_fixed_0_5,ticker,0.45569620253164556,0.5555555555555556,0.049342105263157895,0.09063444108761329,0.49616888607059817,237,12,289,15,MSFT
base,lightgbm,tuned_fixed_0_5,ticker,0.4810126582278481,0.5238095238095238,0.6151315789473685,0.5658093797276853,0.47871750158528853,79,170,117,187,NVDA
base,lightgbm,tuned_fixed_0_5,ticker,0.5045207956600362,0.51931330472103,0.4275618374558304,0.4689922480620155,0.5132247088077476,158,112,162,121,TSLA
