dataset_type,model_name,model_variant,scope,accuracy,precision,recall,f1,roc_auc,tn,fp,fn,tp,group
base,xgboost,tuned_fixed_0_5,global,0.4986437613019892,0.5356223175965665,0.5234899328859061,0.5294866355536699,0.49868198118173446,479,541,568,624,
base,xgboost,tuned_fixed_0_5,ticker,0.5171790235081374,0.5358649789029536,0.8438538205980066,0.655483870967742,0.4836326003269525,32,220,47,254,AAPL
base,xgboost,tuned_fixed_0_5,ticker,0.4538878842676311,0.625,0.01644736842105263,0.03205128205128205,0.50356689917565,246,3,299,5,MSFT
base,xgboost,tuned_fixed_0_5,ticker,0.5298372513562387,0.5514018691588785,0.7763157894736842,0.644808743169399,0.4896427816529275,57,192,68,236,NVDA
base,xgboost,tuned_fixed_0_5,ticker,0.4936708860759494,0.5058823529411764,0.4558303886925795,0.4795539033457249,0.5110980238188718,144,126,154,129,TSLA
