dataset_type,model_name,model_variant,scope,accuracy,precision,recall,f1,roc_auc,tn,fp,fn,tp,group
base,random_forest,tuned_optimized_threshold,global,0.538878842676311,0.538878842676311,1.0,0.700352526439483,0.5114480523753125,0,1020,0,1192,
base,random_forest,tuned_optimized_threshold,ticker,0.5443037974683544,0.5443037974683544,1.0,0.7049180327868853,0.5037902758002426,0,252,0,301,AAPL
base,random_forest,tuned_optimized_threshold,ticker,0.5497287522603979,0.5497287522603979,1.0,0.7094515752625438,0.5157934369055168,0,249,0,304,MSFT
base,random_forest,tuned_optimized_threshold,ticker,0.5497287522603979,0.5497287522603979,1.0,0.7094515752625438,0.495785774677658,0,249,0,304,NVDA
base,random_forest,tuned_optimized_threshold,ticker,0.5117540687160941,0.5117540687160941,1.0,0.6770334928229665,0.5344981023426254,0,270,0,283,TSLA
