Date,Adj Close,Close,High,Low,Open,Volume,next_adj_close,target,daily_return,sma_5,sma_20,sma_50,RSI
2015-04-02,27.840320587158203,31.32999992370605,31.38999938964844,31.04750061035156,31.25749969482422,128880400,28.291296005249023,1,0.0086117620166616,27.707917404174804,27.8528754234314,27.540798950195317,49.60557099634349
2015-04-06,28.291296005249023,31.83749961853028,31.877500534057617,31.082500457763672,31.11750030517578,148776000,27.99360466003418,0,0.0161986431398653,27.890083694458006,27.8612063407898,27.60918624877929,54.38547577356361
2015-04-07,27.99360466003418,31.502500534057617,32.029998779296875,31.4950008392334,31.90999984741211,140049200,27.902528762817383,0,-0.0105223650821656,27.87408866882324,27.848654365539552,27.66905284881592,50.95005901707526
2015-04-08,27.902528762817383,31.39999961853028,31.600000381469727,31.24250030517578,31.46249961853028,149316800,28.11579132080078,1,-0.0032534537199785,27.92607269287109,27.86076183319092,27.72656684875488,49.91129412935338
2015-04-09,28.11579132080078,31.63999938964844,31.645000457763672,31.165000915527344,31.46249961853028,129936000,28.23575592041016,1,0.0076431265350971,28.028708267211915,27.90874691009521,27.80587142944336,52.36055531092335
2015-04-10,28.23575592041016,31.77499961853028,31.802499771118164,31.315000534057617,31.487499237060547,160752000,28.180219650268555,0,0.0042668050221523,28.107795333862303,27.93818225860596,27.86026943206787,53.731144259736325
2015-04-13,28.180219650268555,31.71249961853028,32.14250183105469,31.65250015258789,32.092498779296875,145460400,28.058034896850582,0,-0.0019668773982233,28.08558006286621,27.974393463134767,27.897668647766118,52.971360604091416
2015-04-14,28.058034896850582,31.575000762939453,31.82250022888184,31.477500915527344,31.75,102098400,28.164670944213867,1,-0.0043358339620609,28.09846611022949,27.989388751983643,27.94032470703125,51.25417172083549
2015-04-15,28.164670944213867,31.69499969482422,31.78249931335449,31.502500534057617,31.602500915527344,115881600,28.029151916503903,0,0.0038005529523115,28.150894546508788,27.986500835418703,27.97860786437988,52.69546197866451
2015-04-16,28.029151916503903,31.542499542236328,31.77499961853028,31.52750015258789,31.56999969482422,113476000,27.71369171142578,0,-0.0048116673536995,28.13356666564941,27.960952758789062,28.014092102050785,50.64599907757262
2015-04-17,27.71369171142578,31.1875,31.53499984741211,31.114999771118164,31.387500762939453,207828000,28.34683609008789,1,-0.0112547181597876,28.02915382385254,27.930406475067137,28.03923999786377,46.14677910814155
2015-04-20,28.34683609008789,31.89999961853028,32.029998779296875,31.292499542236328,31.39249992370605,188217200,28.19354820251465,0,0.0228459053833336,28.062477111816406,27.949289417266847,28.07327392578125,54.82168832297747
2015-04-21,28.19354820251465,31.727500915527344,32.04999923706055,31.667499542236328,32.025001525878906,129740400,28.57343101501465,1,-0.0054075836571702,28.089579772949214,27.945956897735595,28.10872974395752,52.61201555889309
2015-04-22,28.57343101501465,32.154998779296875,32.217498779296875,31.57999992370605,31.747499465942383,150618000,28.806690216064453,1,0.0134741044217385,28.171331787109374,27.96739454269409,28.148273086547853,57.21456054669658
2015-04-23,28.806690216064453,32.41749954223633,32.60499954223633,32.03499984741211,32.07500076293945,183083600,28.94220924377441,1,0.0081634998935631,28.326839447021484,28.037261962890625,28.182262573242188,59.79661975661779
2015-04-24,28.94220924377441,32.56999969482422,32.657501220703125,32.307498931884766,32.622501373291016,178103600,29.46870422363281,1,0.0047044289605469,28.57254295349121,28.104352378845213,28.20625522613525,61.25941179228182
2015-04-27,29.46870422363281,33.162498474121094,33.282501220703125,32.787498474121094,33.07749938964844,387816800,29.00441551208496,0,0.0181912505511876,28.7969165802002,28.20876436233521,28.23375774383545,66.37771370788724
2015-04-28,29.00441551208496,32.63999938964844,33.6349983215332,32.39250183105469,33.6150016784668,475696000,28.577869415283203,0,-0.0157553147917344,28.95909004211426,28.25530614852905,28.249219856262208,58.97779733116776
2015-04-29,28.577869415283203,32.15999984741211,32.897499084472656,32.07500076293945,32.540000915527344,253544400,27.80256080627441,0,-0.0147062469376096,28.95997772216797,28.302069187164307,28.25281852722168,53.118897100753635
2015-04-30,27.80256080627441,31.287500381469727,32.15999984741211,31.145000457763672,32.15999984741211,332781600,28.64674568176269,1,-0.027129685482927,28.75915184020996,28.312066555023197,28.23695686340332,44.47121249365122
2015-05-01,28.64674568176269,32.23749923706055,32.532501220703125,31.325000762939453,31.52499961853028,234050400,28.591203689575195,0,0.0303635654776723,28.700059127807616,28.352387809753417,28.23917835235596,53.372288979292904
2015-05-04,28.591203689575195,32.17499923706055,32.64250183105469,32.064998626708984,32.375,203953200,27.94695472717285,0,-0.0019388587033415,28.524559020996094,28.36738319396973,28.23562397003174,52.77290666139509
2015-05-05,27.94695472717285,31.450000762939453,32.11249923706055,31.44499969482422,32.037498474121094,197085600,27.77145767211914,0,-0.022533117856708,28.31306686401367,28.36505069732666,28.20363376617432,46.280534298821934
2015-05-06,27.77145767211914,31.252500534057617,31.6875,30.84000015258789,31.63999938964844,288564000,27.943233489990234,1,-0.0062796485973863,28.15178451538086,28.358497142791748,28.17182132720947,44.668427327206324
2015-05-07,27.943233489990234,31.315000534057617,31.520000457763672,31.0049991607666,31.1924991607666,175763600,28.46970558166504,1,0.0061853367547051,28.179919052124024,28.34986925125122,28.15846210479736,46.628106504030974
2015-05-08,28.46970558166504,31.905000686645508,31.905000686645508,31.52750015258789,31.670000076293945,222201600,28.179697036743164,0,0.0188407720195802,28.144511032104493,28.361566734313964,28.148390159606933,52.21420733556445
2015-05-11,28.179697036743164,31.57999992370605,31.88999938964844,31.40749931335449,31.84749984741211,168143200,28.079309463500977,0,-0.0101865663517308,28.062209701538087,28.361540603637696,28.1412264251709,49.16178960684097
2015-05-12,28.079309463500977,31.467500686645508,31.71999931335449,31.20499992370605,31.39999961853028,192640000,28.11054420471192,1,-0.0035624078254388,28.08868064880371,28.36260433197021,28.12925579071045,48.11327604555276
2015-05-13,28.11054420471192,31.502500534057617,31.79750061035156,31.467500686645508,31.537500381469727,138776800,28.76639938354492,1,0.0011123756889941,28.156497955322266,28.35989799499512,28.11671009063721,48.48144964373496
2015-05-14,28.76639938354492,32.23749923706055,32.23749923706055,31.790000915527344,31.852500915527344,180814000,28.72625160217285,0,0.0233312871517821,28.3211311340332,28.396760368347167,28.12092483520508,55.604839944886464
2015-05-15,28.72625160217285,32.192501068115234,32.372501373291016,32.0525016784668,32.26750183105469,152832000,29.043025970458984,1,-0.0013956484729552,28.37244033813477,28.44738836288452,28.133800430297853,55.10257452508767
2015-05-18,29.043025970458984,32.54750061035156,32.68000030517578,32.09000015258789,32.095001220703125,203531600,29.016258239746094,0,0.0110273478305875,28.54510612487793,28.48219785690308,28.15216739654541,58.302938001528226
2015-05-19,29.016258239746094,32.51750183105469,32.720001220703125,32.40999984741211,32.67250061035156,178532800,29.01402473449707,0,-0.0009216577756091,28.732495880126955,28.52333335876465,28.16759967803955,57.92718152925804
2015-05-20,29.01402473449707,32.51499938964844,32.744998931884766,32.334999084472656,32.5,145819600,29.31072235107422,1,-7.69742683763841e-05,28.913191986083984,28.54536304473877,28.19467258453369,57.89365357202195
2015-05-21,29.31072235107422,32.84749984741211,32.907501220703125,32.45750045776367,32.51750183105469,158921600,29.567262649536133,1,0.0102260068808854,29.022056579589844,28.570564651489256,28.23776523590088,61.11350107378741
2015-05-22,29.567262649536133,33.1349983215332,33.24250030517578,32.849998474121094,32.900001525878906,182384000,28.91586875915528,0,0.008752438626014,29.1902587890625,28.601817321777343,28.27616950988769,63.69837869874891
2015-05-26,28.91586875915528,32.404998779296875,33.227500915527344,32.279998779296875,33.150001525878906,282790400,29.45572853088379,1,-0.0220309163584702,29.16482734680176,28.574175548553463,28.305366973876957,53.90098398100968
2015-05-27,29.45572853088379,33.0099983215332,33.064998626708984,32.51250076293945,32.584999084472656,183332800,29.397724151611328,0,0.0186700173605394,29.2527214050293,28.596741199493408,28.339318962097167,59.46551824365814
2015-05-28,29.397724151611328,32.94499969482422,32.98749923706055,32.775001525878906,32.96500015258789,122933200,29.0631046295166,0,-0.0019692053860302,29.329461288452148,28.63773393630981,28.362824859619145,58.6464066498877
2015-05-29,29.0631046295166,32.56999969482422,32.86249923706055,32.474998474121094,32.807498931884766,203538000,29.121103286743164,1,-0.0113824975147399,29.279937744140625,28.700761127471925,28.37328468322754,54.02329768118759
2015-06-01,29.121103286743164,32.6349983215332,32.84749984741211,32.51250076293945,32.56999969482422,128451200,28.991714477539062,0,0.0019956112041676,29.190705871582036,28.724479007720948,28.38921440124512,54.690009329908456
2015-06-02,28.991714477539062,32.4900016784668,32.665000915527344,32.33000183105469,32.46500015258789,134670400,29.02741241455078,1,-0.0044431286799152,29.20587501525879,28.744504547119146,28.409665145874023,52.8488178256744
2015-06-03,29.02741241455078,32.529998779296875,32.73500061035156,32.474998474121094,32.665000915527344,123934000,28.85786437988281,0,0.0012313151414131,29.120211791992187,28.79852743148804,28.42500942230225,53.315791130872334
2015-06-04,28.85786437988281,32.34000015258789,32.64500045776367,32.227500915527344,32.39500045776367,153800400,28.6994743347168,0,-0.0058409627508851,29.012239837646483,28.85284776687622,28.43927314758301,50.745223903898705
2015-06-05,28.6994743347168,32.162498474121094,32.42250061035156,32.09000015258789,32.375,142507200,28.50986289978028,0,-0.0054886267078178,28.939513778686525,28.89065980911255,28.46507579803467,48.397660745074894
2015-06-08,28.50986289978028,31.950000762939453,32.3025016784668,31.707500457763672,32.224998474121094,210699200,28.42508316040039,0,-0.0066067912159336,28.817265701293945,28.89266767501831,28.483265037536626,45.673647981221386
2015-06-09,28.42508316040039,31.854999542236328,32.02000045776367,31.405000686645508,31.674999237060547,224301600,28.75078582763672,1,-0.0029736985996008,28.70393943786621,28.90493698120117,28.504157409667968,44.46847539904171
2015-06-10,28.75078582763672,32.220001220703125,32.334999084472656,31.96249961853028,31.979999542236328,156349200,28.68609619140625,0,0.0114582837066268,28.6486141204834,28.93851079940796,28.51770153045654,49.93409650455335
2015-06-11,28.68609619140625,32.147499084472656,32.54499816894531,32.119998931884766,32.29499816894531,141563600,28.36931800842285,0,-0.0022500128037643,28.614260482788087,28.967288398742674,28.538571281433107,48.90454698055349
2015-06-12,28.36931800842285,31.792499542236328,32.08250045776367,31.77750015258789,32.04750061035156,147544800,28.31354522705078,0,-0.0110429171285529,28.548229217529297,28.94743432998657,28.553905372619628,44.10855832747013
2015-06-15,28.31354522705078,31.729999542236328,31.809999465942383,31.427499771118164,31.52499961853028,175955600,28.465240478515625,1,-0.0019659542522492,28.5089656829834,28.926799011230468,28.56336986541748,43.3033611627346
2015-06-16,28.465240478515625,31.89999961853028,31.96249961853028,31.592500686645508,31.75749969482422,125976400,28.3983097076416,0,0.0053576918838094,28.51699714660645,28.897909736633306,28.56684875488281,46.181082257472376
2015-06-17,28.3983097076416,31.825000762939453,31.96999931335449,31.684999465942383,31.93000030517578,131672400,28.52769660949707,1,-0.002351315841668,28.44650192260742,28.86701231002808,28.57494285583496,45.09354464426444
2015-06-18,28.52769660949707,31.96999931335449,32.07749938964844,31.80500030517578,31.8075008392334,141628800,28.242162704467773,0,0.0045561479956903,28.414822006225585,28.842695903778075,28.587446212768555,47.65960206437067
2015-06-19,28.242162704467773,31.64999961853028,31.95499992370605,31.600000381469727,31.927499771118164,218867600,28.467470169067383,1,-0.0100090066484456,28.38939094543457,28.789267921447752,28.58997364044189,42.89524630701803
2015-06-22,28.467470169067383,31.90250015258789,32.01499938964844,31.770000457763672,31.872499465942383,136157200,28.33808135986328,0,0.0079776986967066,28.42017593383789,28.73427829742432,28.59460792541504,47.36639835884076
2015-06-23,28.33808135986328,31.75749969482422,31.90250015258789,31.71999931335449,31.8700008392334,121075600,28.579008102416992,1,-0.0045451460363589,28.39474411010742,28.705388927459715,28.597765159606933,45.17870343711285
2015-06-24,28.579008102416992,32.02750015258789,32.45000076293945,31.780000686645508,31.802499771118164,221123600,28.44293212890625,0,0.008501872074337,28.4308837890625,28.661552906036377,28.608184623718262,49.82568376969567
2015-06-25,28.44293212890625,31.875,32.29999923706055,31.875,32.21500015258789,127752400,28.275615692138672,0,-0.0047613959526899,28.413930892944336,28.61381330490112,28.61374984741211,47.38268994828198
2015-06-26,28.275615692138672,31.6875,31.997499465942383,31.627500534057617,31.917499542236328,176267200,27.780378341674805,0,-0.0058825312386671,28.42062149047852,28.574438858032227,28.618679122924803,44.49392840826069
2015-06-29,27.780378341674805,31.13249969482422,31.61750030517578,31.1200008392334,31.364999771118164,196645600,27.981151580810547,1,-0.0175146442735659,28.283203125,28.507402610778808,28.620012855529787,37.25413835951799
2015-06-30,27.981151580810547,31.357500076293945,31.530000686645508,31.21500015258789,31.39249992370605,177482800,28.242162704467773,1,0.0072271599999973,28.21181716918945,28.456874465942384,28.61269916534424,41.41594381838428
2015-07-01,28.242162704467773,31.64999961853028,31.73500061035156,31.497499465942383,31.725000381469727,120955200,28.20647048950196,0,0.0093281051318927,28.14444808959961,28.41761198043823,28.6136714553833,46.39387592741941
2015-07-02,28.20647048950196,31.61000061035156,31.67250061035156,31.4424991607666,31.607500076293945,108844000,28.10831069946289,0,-0.0012637918469383,28.09715576171875,28.38504228591919,28.606332244873048,45.820514255653244
2015-07-06,28.10831069946289,31.5,31.5575008392334,31.21249961853028,31.23500061035156,112241600,28.039155960083008,0,-0.0034800451221148,28.063694763183594,28.355484104156496,28.59236465454101,44.20258160340165
2015-07-07,28.039155960083008,31.42250061035156,31.537500381469727,30.9424991607666,31.47249984741211,187787200,27.34313201904297,0,-0.0024602951105562,28.115450286865237,28.33194875717163,28.57430358886719,43.04928908115265
2015-07-08,27.34313201904297,30.64249992370605,31.15999984741211,30.63500022888184,31.1200008392334,243046400,26.78543281555176,0,-0.0248232843396181,27.98784637451172,28.27785120010376,28.53179214477539,33.55885820490715
2015-07-09,26.78543281555176,30.01749992370605,31.01499938964844,29.80500030517578,30.96249961853028,314380000,27.50152587890625,1,-0.0203963175507034,27.69650039672852,28.17958354949951,28.48741249084473,28.195256442870416
2015-07-10,27.50152587890625,30.81999969482422,30.96249961853028,30.302499771118164,30.48500061035156,245418000,28.032470703125,1,0.0267344219630725,27.55551147460937,28.12035503387451,28.465885620117188,41.192130747262645
2015-07-13,28.032470703125,31.415000915527344,31.440000534057617,31.07999992370605,31.25749969482422,165762000,28.02130889892578,0,0.0193060132938291,27.5403434753418,28.103512668609618,28.4704838180542,48.618210618610945
2015-07-14,28.02130889892578,31.40250015258789,31.592500686645508,31.26000022888184,31.51000022888184,127072400,28.29123306274414,1,-0.0003981741144912,27.53677406311035,28.08890085220337,28.45797508239746,48.479613878452604
2015-07-15,28.29123306274414,31.70499992370605,31.787500381469727,31.395000457763672,31.43000030517578,134596800,28.668251037597656,1,0.0096328178241775,27.726394271850587,28.0802004814148,28.45197566986084,52.040214972311304
2015-07-16,28.668251037597656,32.127498626708984,32.14250183105469,31.83749961853028,31.934999465942383,144889600,28.91586875915528,1,0.0133263182278895,28.102957916259765,28.0936975479126,28.466401596069336,56.55643076885567
2015-07-17,28.91586875915528,32.404998779296875,32.404998779296875,32.07749938964844,32.27000045776367,184658800,29.462417602539062,1,0.0086373501206222,28.38582649230957,28.113106155395503,28.489289817810057,59.269269674856204
2015-07-20,29.462417602539062,33.01750183105469,33.24250030517578,32.67499923706055,32.74250030517578,235600800,29.16794776916504,0,0.0189013461063913,28.671815872192383,28.17411890029907,28.519673500061035,64.5336466701477
