Date,Adj Close,Close,High,Low,Open,Volume,next_adj_close,target,daily_return,sma_5,sma_20,sma_50,RSI,MACD,MACD_signal,volatility_20
2015-12-24,173.84695434570312,205.67999267578125,206.3300018310547,205.4199981689453,205.72000122070312,48539600,173.4496612548828,0,-0.0016502707178287,171.90122680664064,173.29070816040038,173.75932830810547,52.045305241506014,-0.3578539610950599,-0.3807372897761381,0.011505666429288464
2015-12-28,173.4496612548828,205.2100067138672,205.259994506836,203.94000244140625,204.8600006103516,65899900,175.3007354736328,1,-0.0022853037162231,172.7785675048828,173.15926513671874,173.82791198730467,51.04002981741552,-0.2685598133999747,-0.3583017945009054,0.011505135593898246
2015-12-29,175.3007354736328,207.3999938964844,207.7899932861328,206.47000122070312,206.509994506836,92640700,174.05821228027344,0,0.0106721120431008,173.74720153808593,173.15692749023438,173.91805755615235,55.36584831663596,-0.047875460138556,-0.2962165276284356,0.011745299896794357
2015-12-30,174.05821228027344,205.92999267578125,207.2100067138672,205.759994506836,207.1100006103516,63317700,172.3170623779297,0,-0.0070879519700945,174.15797729492186,173.00886001586915,173.98167236328126,52.041961971791615,0.0264523164237573,-0.231682758817997,0.011626462513203274
2015-12-31,172.3170623779297,203.8699951171875,205.88999938964844,203.8699951171875,205.1300048828125,114877900,169.90814208984375,0,-0.0100032620094943,173.79452514648438,172.86406021118165,174.01483306884765,47.71872190929504,-0.0545102704043642,-0.1962482611352705,0.011617934082581485
2016-01-04,169.90814208984375,201.0200042724609,201.02999877929688,198.58999633789065,200.4900054931641,222353500,170.195556640625,1,-0.013979580749831,173.0067626953125,172.72148513793945,174.02098907470702,42.462946837810186,-0.3094858782748133,-0.218895784563179,0.011616563125567043
2016-01-05,170.195556640625,201.3600006103516,201.8999938964844,200.0500030517578,201.3999938964844,110845800,168.0487060546875,0,0.0016915878618064,172.35594177246094,172.42481842041016,173.97558959960938,43.26585065087455,-0.4827985313500278,-0.2716763339205488,0.010620863501111895
2016-01-06,168.0487060546875,198.82000732421875,200.0599975585937,197.6000061035156,198.33999633789065,152112600,164.0169677734375,0,-0.0126140225298047,170.90553588867186,172.07416305541992,173.8494430541992,38.899327648384094,-0.7843415566393048,-0.3742093784643,0.010862224267621408
2016-01-07,164.0169677734375,194.0500030517578,197.44000244140625,193.58999633789065,195.3300018310547,213436100,162.21652221679688,0,-0.0239914866106613,168.89728698730468,171.5807357788086,173.6512322998047,32.30544228606155,-1.333274997103672,-0.5660225021921744,0.011895799756489508
2016-01-08,162.21652221679688,191.9199981689453,195.8500061035156,191.5800018310547,195.19000244140625,209817200,162.3771514892578,1,-0.010977190842399,166.87717895507814,171.06492538452147,173.4237338256836,29.87036799746812,-1.891782323956164,-0.8311744665449724,0.011986683963337075
2016-01-11,162.3771514892578,192.1100006103516,193.4100036621093,189.82000732421875,193.009994506836,187941300,163.68731689453125,1,0.0009902152398895,165.37098083496093,170.5348808288574,173.15995819091796,30.37460369259365,-2.29498678537982,-1.123936930311942,0.011952864574915028
2016-01-12,163.68731689453125,193.6600036621093,194.5500030517578,191.13999938964844,193.82000732421875,172330500,159.60479736328125,0,0.0080686561702625,164.0693328857422,170.23797149658202,172.9244012451172,34.510680749446664,-2.480219401910688,-1.3951934246316913,0.011552919196341825
2016-01-13,159.60479736328125,188.8300018310547,194.8600006103516,188.3800048828125,194.4499969482422,221168900,162.22499084472656,1,-0.0249409643257851,162.38055114746095,169.69408111572267,172.62231811523438,28.77458010607063,-2.9227511364216525,-1.7007049669896834,0.01253310735992563
2016-01-14,162.22499084472656,191.92999267578125,193.259994506836,187.6600036621093,189.5500030517578,240795600,158.74261474609375,0,0.0164167589241155,162.02215576171875,169.19171752929688,172.3313003540039,36.11395411671594,-3.0271380451520145,-1.9659915826221497,0.012937359312810889
2016-01-15,158.74261474609375,187.8099975585937,188.759994506836,185.5200042724609,186.7700042724609,324846400,158.95396423339844,1,-0.0214663356151209,161.32737426757814,168.38920059204102,171.9603842163086,31.47223755935319,-3.3522217445307945,-2.243237615003878,0.012877663374036598
2016-01-19,158.95396423339844,188.0599975585937,190.1100006103516,186.1999969482422,189.9600067138672,195244400,156.91697692871094,0,0.0013313972914124,160.64273681640626,167.73042678833008,171.6044500732422,32.043120691274495,-3.5518552052331245,-2.504961133049728,0.012697457417740934
2016-01-20,156.91697692871094,185.6499938964844,187.5,181.0200042724609,185.02999877929688,286547800,157.7960205078125,1,-0.012814951262848,159.28866882324218,167.12312774658204,171.21130554199215,29.492942266685816,-3.8302809186333207,-2.7700250901664463,0.01245592176509601
2016-01-21,157.7960205078125,186.69000244140625,188.8699951171875,184.63999938964844,186.2100067138672,195772900,161.03323364257812,1,0.0056019660606954,158.92691345214843,166.4900505065918,170.8375912475586,32.00773411095139,-3.93464766306542,-3.002949604746241,0.01233635734213379
2016-01-22,161.03323364257812,190.5200042724609,190.759994506836,188.8800048828125,189.77999877929688,168319600,158.59893798828125,0,0.0205151760123465,158.68856201171874,165.941495513916,170.56155731201173,40.43363116738832,-3.7133379658948513,-3.1450272769759637,0.013198857382009193
2016-01-25,158.59893798828125,187.63999938964844,190.1499938964844,187.4100036621093,189.9199981689453,130371700,160.76278686523438,1,-0.0151167283872589,158.65982666015626,165.16472625732422,170.22877166748046,36.74595415236543,-3.69181876286018,-3.2543855741528067,0.012918686089895843
2016-01-26,160.76278686523438,190.1999969482422,190.52999877929688,188.0200042724609,188.4199981689453,141036800,159.01315307617188,0,0.013643526901252,159.02159118652344,164.5105178833008,169.95304260253906,41.82502878301904,-3.460272254482192,-3.295562910218684,0.013539098569509977
2016-01-27,159.01315307617188,188.1300048828125,191.5599975585937,187.0599975585937,189.5800018310547,185681700,159.84149169921875,1,-0.0108833258192344,159.44082641601562,163.78869247436523,169.69105377197266,39.09173598827698,-3.3789997965673138,-3.31225028748841,0.013624130474342962
2016-01-28,159.84149169921875,189.1100006103516,190.1999969482422,187.1600036621093,189.9600067138672,143798800,163.7379913330078,1,0.0052092459461519,159.84992065429688,163.01573028564454,169.48428192138672,41.05571590838056,-3.210739379022669,-3.291948105795262,0.01336150760631566
2016-01-29,163.7379913330078,193.72000122070312,193.8800048828125,189.8800048828125,190.0200042724609,210529300,163.6787872314453,0,0.0243772727116515,160.3908721923828,162.49971923828124,169.303681640625,49.33217372467557,-2.731489914387481,-3.179856467513706,0.014816501600218957
2016-02-01,163.6787872314453,193.6499938964844,194.5800018310547,191.83999633789065,192.52999877929688,136061600,160.7289276123047,0,-0.0003615782817445,161.40684204101564,162.06780548095702,169.12441833496095,49.21909048776775,-2.3296043087222813,-3.009806035755421,0.014731443481871343
2016-02-02,160.7289276123047,190.1600036621093,191.97000122070312,189.5399932861328,191.9600067138672,182564900,161.69252014160156,1,-0.0180222475314987,161.4000701904297,161.60884475708008,168.8313751220703,43.82825149128102,-2.223504908560216,-2.8525458103163808,0.014924226491892432
2016-02-03,161.69252014160156,191.3000030517578,191.77999877929688,187.1000061035156,191.4100036621093,205054900,161.94610595703125,1,0.0059951406608098,161.93594360351562,161.1836929321289,168.56062896728517,45.91225484084509,-2.0381717305000397,-2.6896709943531127,0.015021088436878162
2016-02-04,161.94610595703125,191.6000061035156,192.75,189.9600067138672,190.7100067138672,139531800,158.86094665527344,0,0.0015683212507764,162.35686645507812,160.8785629272461,168.28218353271484,46.47505333841896,-1.8495115774499595,-2.5216391109724823,0.014849893587930828
2016-02-05,158.86094665527344,187.9499969482422,191.6699981689453,187.1999969482422,190.9900054931641,180788300,156.72254943847656,0,-0.0190505309375971,161.38145751953124,160.6207618713379,167.94606719970704,40.89925825832389,-1.926733435144115,-2.4026579758068087,0.014497188208531074
2016-02-08,156.72254943847656,185.4199981689453,186.1199951171875,182.8000030517578,185.7700042724609,191526700,156.7310028076172,1,-0.0134608112429115,159.9902099609375,160.34606323242187,167.56247680664063,37.537633260296985,-2.13586220778123,-2.349298822201693,0.014592999606280823
2016-02-09,156.7310028076172,185.42999267578125,186.94000244140625,183.1999969482422,183.3600006103516,184513100,156.59576416015625,0,5.393843560419498e-05,159.190625,160.06375579833986,167.17955993652345,37.55948200384076,-2.274694883872826,-2.3343780345359195,0.014585685389453703
2016-02-10,156.59576416015625,185.2700042724609,188.33999633789065,185.1199951171875,186.4100036621093,148214100,154.5587615966797,0,-0.0008628710659558,158.17127380371093,159.70917816162108,166.78990478515624,37.33448647840447,-2.3683327429001797,-2.341168976208772,0.014407565023163052
2016-02-11,154.5587615966797,182.8600006103516,184.1000061035156,181.08999633789065,182.33999633789065,219058900,157.74522399902344,1,-0.0130080310562759,156.6938049316406,159.456876373291,166.37413024902344,34.028004160470815,-2.577202121926547,-2.388375605352327,0.013639061047770759
2016-02-12,157.74522399902344,186.6300048828125,186.6499938964844,183.9600067138672,184.9600067138672,127632400,160.4077606201172,1,0.0206165109594937,156.4706604003906,159.23288803100587,165.98864349365235,42.59292490871863,-2.4572856646015566,-2.402157617202173,0.013958291634448415
2016-02-16,160.4077606201172,189.77999877929688,189.8099975585937,187.6300048828125,188.7700042724609,120250700,163.02793884277344,1,0.0168787146361415,157.20770263671875,159.31614532470704,165.6925375366211,48.59796007672709,-2.12293468507616,-2.3463130307769706,0.013674080289610003
2016-02-17,163.02793884277344,192.8800048828125,193.32000732421875,191.009994506836,191.1600036621093,136009500,162.3602294921875,0,0.0163344853922713,158.46708984375,159.51984405517578,165.4979034423828,53.72765535625919,-1.6277687353776855,-2.202604171697114,0.014119971208572689
2016-02-18,162.3602294921875,192.08999633789065,193.2700042724609,191.72000122070312,193.1999969482422,102343000,162.28414916992188,0,-0.004095674369225,159.61998291015624,159.7920066833496,165.22253021240235,52.29541426605992,-1.2745326975082207,-2.0169898768593355,0.013790004908010715
2016-02-19,162.28414916992188,192.0,192.17999267578125,190.4499969482422,191.1699981689453,114793000,164.63394165039062,1,-0.0004685896447891,161.1650604248047,160.01641311645508,164.96697692871095,52.124910830419005,-0.9893253123780426,-1.811456963963077,0.013768630376661815
2016-02-22,164.63394165039062,194.77999877929688,194.9499969482422,193.7899932861328,193.8699951171875,103640300,162.5546417236328,0,0.0144794947164454,162.5428039550781,160.1964485168457,164.78194549560547,56.8088003548214,-0.5671500371261118,-1.5625955785956842,0.013390715622074884
2016-02-23,162.5546417236328,192.32000732421875,194.32000732421875,192.17999267578125,194.0,111455300,163.29843139648438,1,-0.012629837480131,162.97218017578126,160.39423370361328,164.58238372802734,51.96404032668555,-0.3957927639250158,-1.329235015661551,0.013242031938066657
2016-02-24,163.29843139648438,193.1999969482422,193.52999877929688,189.32000732421875,190.6300048828125,150812200,165.2763214111328,1,0.0045756286314857,163.02627868652343,160.5210159301758,164.38879150390625,53.49196632110639,-0.1976943820850181,-1.1029268889462442,0.012949733790741809
2016-02-25,165.2763214111328,195.5399932861328,195.5500030517578,192.8300018310547,193.72999572753903,110728300,164.8959503173828,0,0.0121121188840214,163.6094970703125,160.83417434692382,164.30180786132811,57.37471942786841,0.1175442302924523,-0.858832665098505,0.012872609407121583
2016-02-26,164.8959503173828,195.08999633789065,196.67999267578125,194.8999938964844,196.57000732421875,129833700,163.6027069091797,0,-0.0023014252162825,164.1318572998047,161.08689727783204,164.1900747680664,56.39955571719298,0.3328435204851416,-0.6204974279817758,0.012883977521299024
2016-02-29,163.6027069091797,193.5599975585937,196.22999572753903,193.3300018310547,195.1100006103516,125918100,167.4485626220703,1,-0.0078427845299654,163.9256103515625,161.08013305664062,164.01668365478517,53.09532265644749,0.3945674956742095,-0.4174844432505787,0.011864915642251792
2016-03-01,167.4485626220703,198.1100006103516,198.2100067138672,194.4499969482422,195.009994506836,141799700,168.20077514648438,1,0.0235072865574623,164.90439453125,161.26862182617188,163.86979583740234,60.505505804961466,0.7452221485381187,-0.1849431248928392,0.012972656754204299
2016-03-02,168.20077514648438,199.0,199.0599975585937,197.25,197.7400054931641,102415000,168.8600616455078,1,0.0044922005458583,165.88486328125,161.6422142028809,163.7912225341797,61.77744049362327,1.0714645748259102,0.0663384150509106,0.012166936380676716
2016-03-03,168.8600616455078,199.77999877929688,199.8000030517578,198.1100006103516,198.7899932861328,95172200,169.40951538085938,1,0.0039196400756731,166.601611328125,162.00059127807617,163.7871646118164,62.90505660813352,1.3674498480524164,0.3265607016512118,0.012142989449527304
2016-03-04,169.40951538085938,200.42999267578125,201.3500061035156,199.02999877929688,200.009994506836,129293600,169.54470825195312,1,0.0032538998860787,167.50432434082032,162.37376174926757,163.76620361328125,63.861916297393975,1.6275947350465003,0.5867675083302695,0.012143925158394214
2016-03-07,169.54470825195312,200.58999633789065,201.07000732421875,199.25,199.33999633789065,100219000,167.69363403320312,0,0.0007980240707838,168.692724609375,162.90794982910157,163.71701110839842,64.10724462021915,1.823648482550226,0.8341437031742609,0.011068534936590466
2016-03-08,167.69363403320312,198.3999938964844,199.9199981689453,198.2100067138672,199.32000732421875,123974900,168.52194213867188,1,-0.0109179120825121,168.74173889160156,163.45650405883788,163.58819732666015,58.27397637446193,1.808805486847433,1.0290760599088955,0.010878632536985839
2016-03-09,168.52194213867188,199.3800048828125,199.7899932861328,198.42999267578125,199.3600006103516,94801200,168.65716552734375,1,0.0049394129374329,168.80597229003905,164.04605102539062,163.48169708251953,60.02675475449304,1.8426390514841275,1.191788658223942,0.010853307480432728
2016-03-10,168.65716552734375,199.5399932861328,201.07000732421875,197.3800048828125,199.9600067138672,156838700,171.37884521484375,1,0.0008024082024915,168.76539306640626,164.64912109375,163.38584716796876,60.31980252400003,1.8589351453643133,1.325217955652016,0.01082289376053067
2016-03-11,171.37884521484375,202.759994506836,202.8099975585937,199.5200042724609,201.259994506836,137964500,171.1591033935547,0,0.0161373498658659,169.1592590332031,165.4901252746582,163.30740936279298,65.76062678451186,2.067632343329024,1.4737008331874175,0.01039840345552258
2016-03-14,171.1591033935547,202.5,203.0399932861328,201.7700042724609,202.1600036621093,73612000,170.8801727294922,0,-0.0012821992178415,169.48213806152344,166.16081924438475,163.2494271850586,64.98586151324304,2.19004952016914,1.6169705705837625,0.009830338710122448
2016-03-15,170.8801727294922,202.1699981689453,202.52999877929688,201.0500030517578,201.3600006103516,93169100,171.86904907226562,1,-0.0016296571934075,170.11944580078125,166.6844398498535,163.22068939208984,63.95582520732424,2.2387517052306976,1.7413267975131492,0.009430527928930206
2016-03-16,171.86904907226562,203.33999633789065,203.82000732421875,201.5500030517578,201.6000061035156,129303200,172.95944213867188,1,0.0057869577668256,170.7888671875,167.12649536132812,163.2599075317383,66.01257884846774,2.330280570383536,1.8591175520872267,0.008940067548871429
2016-03-17,172.95944213867188,204.6300048828125,205.22999572753903,202.7700042724609,203.2400054931641,134278500,173.63909912109375,1,0.0063443247768699,171.64932250976562,167.65645599365234,163.31518524169925,68.16941700565582,2.462418238460117,1.9797776893618049,0.008827592030626233
2016-03-18,173.63909912109375,204.3800048828125,204.77999877929688,203.8000030517578,204.1699981689453,138372400,173.885498046875,1,0.0039295743211114,172.10137329101562,168.22420349121094,163.42699310302734,69.4699410129765,2.592100806195248,2.1022423127284933,0.008785976266793435
2016-03-21,173.885498046875,204.6699981689453,204.94000244140625,203.8000030517578,204.07000732421875,72926700,173.7920379638672,0,0.0014190290494966,172.6466522216797,168.68678131103516,163.6243637084961,69.94930131460677,2.683820101990875,2.2185578705809696,0.00839778849684976
2016-03-22,173.7920379638672,204.5599975585937,205.22999572753903,203.57000732421875,203.759994506836,97471900,172.64508056640625,0,-0.0005374806068222,173.2290252685547,169.24865112304687,163.8558740234375,69.50352877462278,2.717639599459858,2.318374216356747,0.0076309286957812195
2016-03-23,172.64508056640625,203.2100067138672,204.3300018310547,203.009994506836,204.1100006103516,81052500,172.56861877441406,0,-0.0065995969142118,173.3842315673828,169.71598358154296,164.06123260498046,64.10440123211328,2.621670927884992,2.379033558662396,0.007941245832647527
2016-03-24,172.56861877441406,203.1199951171875,203.1600036621093,201.7400054931641,202.0,84360900,172.67054748535156,1,-0.0004428842787835,173.30606689453126,170.08059844970705,164.23885864257812,63.74887542691275,2.510505689792637,2.4053279848884443,0.007658979740872153
2016-03-28,172.67054748535156,203.2400054931641,203.8600006103516,202.7100067138672,203.6100006103516,62408200,174.26783752441406,1,0.0005906561208022,173.11235656738282,170.46932830810547,164.50017364501954,64.0352255438924,2.402931731592304,2.4048487342292164,0.007596789934265326
2016-03-29,174.26783752441406,205.1199951171875,205.25,202.3999938964844,202.759994506836,92922900,175.0324249267578,1,0.0092505065995578,173.18882446289064,171.0025848388672,164.74103057861328,68.26559395323076,2.418685451427933,2.40761607766896,0.007349168605376764
2016-03-30,175.0324249267578,206.0200042724609,206.8699951171875,205.58999633789065,206.3000030517578,86365300,174.60768127441406,0,0.0043874269240107,173.43690185546876,171.38177795410155,165.06682678222657,70.07982666230707,2.464457469703433,2.418984356075855,0.005603030275606237
2016-03-31,174.60768127441406,205.5200042724609,206.4100036621093,205.3300018310547,205.9100036621093,94584100,175.7970428466797,1,-0.0024266569609686,173.8294219970703,171.70212326049804,165.37990112304686,67.76224602753271,2.4383510676559297,2.42285769839187,0.005669341504443008
2016-04-01,175.7970428466797,206.9199981689453,207.13999938964844,203.97999572753903,204.3500061035156,114423500,175.22779846191406,0,0.0068116222813612,174.47510681152343,172.04897232055663,165.75750244140625,70.6856803548286,2.4849877035241548,2.435283699418328,0.005760090903557841
2016-04-04,175.22779846191406,206.25,207.07000732421875,205.88999938964844,206.8300018310547,63497000,173.4776611328125,0,-0.003238077134563,174.98655700683594,172.3398864746094,166.10613800048827,67.52929293215601,2.447797621690029,2.437786483872668,0.0058694181830296925
2016-04-05,173.4776611328125,204.19000244140625,206.259994506836,203.88999938964844,204.6699981689453,99662200,175.37228393554688,1,-0.0099877835849313,174.82852172851562,172.53653411865236,166.35502655029296,58.83118985611503,2.251152868966414,2.400459760891417,0.0064263349996939445
2016-04-06,175.37228393554688,206.4199981689453,206.4900054931641,203.97999572753903,204.19000244140625,91839800,173.2738037109375,0,0.0109214223339331,174.89649353027343,172.92046661376952,166.69049346923828,64.20615891250279,2.222570304868725,2.3648818696868785,0.006112627929537573
2016-04-07,173.2738037109375,203.9499969482422,205.5599975585937,203.08999633789065,205.13999938964844,113859000,173.74105834960938,1,-0.0119658601548499,174.6297180175781,173.1580596923828,166.94071380615233,55.55459805259302,2.0074479896681794,2.293395093683139,0.00684715324020888
2016-04-08,173.74105834960938,204.5,205.8500061035156,203.8699951171875,205.33999633789065,95040600,173.333251953125,0,0.0026966259680625,174.21852111816406,173.4122543334961,167.23527191162108,56.94572723075713,1.853301839366111,2.2053764428197336,0.00685135412443348
2016-04-11,173.333251953125,204.0200042724609,206.07000732421875,203.9100036621093,205.25,83757500,174.9474639892578,1,-0.0023472079677548,173.83961181640626,173.50997467041014,167.5051071166992,55.31832561346252,1.67888025021486,2.100077204298759,0.005963267460198867
2016-04-12,174.9474639892578,205.9199981689453,206.25,203.6999969482422,204.22000122070312,115350600,176.71461486816406,1,0.0093127661192748,174.13357238769532,173.69939270019532,167.7292965698242,60.17043311849249,1.651861671850952,2.0104340978091977,0.00625235039962078
2016-04-13,176.71461486816406,208.0,208.1000061035156,206.83999633789065,207.0,96336400,176.72312927246094,1,0.0101010374120928,174.40203857421875,173.9911148071289,167.9900131225586,64.69091905094926,1.7528379364432285,1.958914865536004,0.006525696523299536
2016-04-14,176.72312927246094,208.009994506836,208.6000061035156,207.6000061035156,208.07000732421875,65212900,176.52772521972656,0,4.818166456255213e-05,175.09190368652344,174.23381881713868,168.30989715576172,64.71170048865983,1.8126542450968373,1.9296627414481704,0.006462408967668618
2016-04-15,176.52772521972656,207.77999877929688,208.1699981689453,207.3999938964844,208.009994506836,75761600,177.7681121826172,1,-0.0011057072921853,175.64923706054688,174.4122329711914,168.60660125732423,63.7838797187525,1.8232740582671736,1.9083850048119717,0.006377379095764196
2016-04-18,177.7681121826172,209.2400054931641,209.27999877929688,207.0,207.77999877929688,82531000,178.32884216308594,1,0.0070265844152621,176.5362091064453,174.6186836242676,168.92304138183593,67.01671444207511,1.909764620517052,1.908660927952988,0.006487854439237909
2016-04-19,178.32884216308594,209.8999938964844,210.1999969482422,208.94000244140625,209.7400054931641,88316100,178.49880981445312,1,0.0031542776349715,177.21248474121094,174.84085083007812,169.3123992919922,68.39038336910615,2.000494778892488,1.927027698140888,0.006502583861202178
2016-04-20,178.49880981445312,210.1000061035156,210.9199981689453,209.38999938964844,209.9499969482422,81100300,177.53872680664062,0,0.0009531136371745,177.56932373046874,175.07618942260743,169.74792449951173,68.81435815175826,2.062340672556189,1.954090293023948,0.006489154656439768
2016-04-21,177.53872680664062,208.97000122070312,210.25,208.6499938964844,210.1199951171875,85695000,177.53872680664062,0,-0.0053786521535381,177.7324432373047,175.32087173461915,170.1640789794922,63.62320840487515,2.010705156455174,1.9654132657101933,0.0064156897342902705
2016-04-22,177.53872680664062,208.97000122070312,209.2899932861328,207.9100036621093,208.5500030517578,99251700,177.23284912109375,0,0.0,177.9346435546875,175.56937713623046,170.58293823242187,63.62320840487515,1.94733596114574,1.9617978047973024,0.0064096899724376405
2016-04-25,177.23284912109375,208.6100006103516,208.6600036621093,207.5399932861328,208.259994506836,66166500,177.49623107910156,1,-0.0017228786701845,177.8275909423828,175.79749221801757,171.03641998291016,61.89789207934951,1.8510953692654368,1.9396573176909293,0.006446599139505225
2016-04-26,177.49623107910156,208.9199981689453,209.5200042724609,208.3600006103516,209.0399932861328,75864200,177.86154174804688,1,0.0014860786773667,177.66106872558595,175.95891189575195,171.4314401245117,62.83252092634378,1.775608618781348,1.9068475779090133,0.00617211451546466
2016-04-27,177.86154174804688,209.3500061035156,209.8099975585937,208.0500030517578,208.47000122070312,77329400,176.24732971191406,0,0.0020581319767996,177.5336151123047,176.1003677368164,171.78051574707033,64.14619155445621,1.7253733135739822,1.870552725042007,0.006125365623376572
2016-04-28,176.24732971191406,207.4499969482422,209.759994506836,206.9600067138672,208.4600067138672,97216200,175.29579162597656,0,-0.0090756665002907,177.27533569335938,176.1823501586914,172.04490356445314,54.91064070262704,1.5375837432092112,1.803958928675448,0.006480955750872118
2016-04-29,175.29579162597656,206.3300018310547,207.1300048828125,205.02999877929688,206.72000122070312,142424100,176.6891326904297,1,-0.0053988794468139,176.82674865722657,176.15728759765625,172.3036148071289,50.31215224216551,1.2970266684815783,1.702572476636674,0.006428762067406381
2016-05-02,176.6891326904297,207.97000122070312,208.17999267578125,206.4100036621093,206.9199981689453,62188000,175.1514129638672,0,0.007948514060315,176.71800537109374,176.23035430908203,172.59171447753906,56.10850617552119,1.2049248097370082,1.603042943256741,0.00662706604964679
2016-05-03,175.1514129638672,206.1600036621093,206.8000030517578,205.27999877929688,206.5200042724609,106422100,174.17434692382812,0,-0.0087029672009125,176.24904174804686,176.31404190063478,172.8020639038086,49.276489693527296,0.996366796239954,1.4817077138533836,0.006526159817000942
2016-05-04,174.17434692382812,205.009994506836,205.8500061035156,204.4199981689453,204.9900054931641,92243800,174.14035034179688,0,-0.0055784079814453,175.51160278320313,176.25414505004883,173.0344580078125,45.48653135618875,0.7436694457620945,1.3341000602351258,0.006172809503162181
2016-05-05,174.14035034179688,204.97000122070312,205.97999572753903,204.47000122070312,205.5599975585937,67619200,174.777587890625,1,-0.0001951870791059,175.0902069091797,176.2974723815918,173.25129638671876,45.35581687993937,0.534500347581627,1.174180117704426,0.005532378675572904
2016-05-06,174.777587890625,205.72000122070312,205.7700042724609,203.8800048828125,204.0599975585937,89315000,174.92198181152344,1,0.0036593331044607,174.98656616210937,176.34929885864258,173.4413217163086,48.351848778651565,0.4153640170324593,1.0224168975700327,0.005558783297839329
2016-05-09,174.92198181152344,205.88999938964844,206.3999938964844,205.3600006103516,205.57000732421875,74374900,177.096923828125,1,0.0008261581055164,174.6331359863281,176.4287353515625,173.6418423461914,49.03374371137816,0.3288086974199302,0.8836952575400122,0.005524062388538444
2016-05-10,177.096923828125,208.4499969482422,208.47000122070312,206.63999938964844,206.72000122070312,77472200,175.4402313232422,0,0.012433783302004,175.0222381591797,176.53620834350585,173.9117266845703,58.02357579977436,0.4307472409576007,0.79310565422353,0.005822983772585837
2016-05-11,175.4402313232422,206.5,208.5399932861328,206.5,207.9100036621093,81727000,175.49118041992188,1,-0.0093547220870456,175.2754150390625,176.47248916625978,174.07156005859375,50.68919952425991,0.373547014098051,0.7091939261984342,0.005781916406247772
2016-05-12,175.49118041992188,206.5599975585937,207.4900054931641,205.3699951171875,207.2899932861328,89586300,173.96192932128906,0,0.0002904071449028,175.5455810546875,176.4108917236328,174.2173681640625,50.89477234288794,0.3285393909193601,0.6330630191426194,0.00578303901212744
2016-05-13,173.96192932128906,204.759994506836,206.8600006103516,204.3800048828125,206.2100067138672,96474600,175.67808532714844,1,-0.0087141193932001,175.3824493408203,176.28260192871093,174.31940551757813,44.85082011730616,0.1675414288123988,0.5399587010765753,0.006079154448752194
2016-05-16,175.67808532714844,206.77999877929688,207.33999633789065,204.88999938964844,204.9600067138672,77486800,174.0383758544922,0,0.0098651240104943,175.5336700439453,176.1781005859375,174.4447769165039,51.772412657337,0.1763954540813301,0.4672460516775262,0.006298563148712694
2016-05-17,174.0383758544922,204.8500061035156,206.8000030517578,204.22999572753903,206.4600067138672,114924900,174.08937072753906,1,-0.0093336028201967,174.92196044921874,175.9635772705078,174.53465026855469,45.85117774395409,0.0505191290051243,0.3839006671430459,0.0065246135092507295
2016-05-18,174.08937072753906,204.9100036621093,206.3000030517578,203.6300048828125,204.44000244140625,120062100,173.48611450195312,0,0.0002930093595536,174.65178833007812,175.74310531616212,174.6625650024414,46.05780461421355,-0.0446096728942109,0.2981985991355945,0.006514828296303642
2016-05-19,173.48611450195312,204.1999969482422,204.5399932861328,202.77999877929688,204.0599975585937,115430500,174.58213806152344,1,-0.0034652099841872,174.2507751464844,175.54047470092777,174.76184844970703,43.92257044124744,-0.1667554169031575,0.2052077959278441,0.00646454911017486
2016-05-20,174.58213806152344,205.4900054931641,206.1000061035156,204.8600006103516,204.9199981689453,104990400,174.34429931640625,0,0.0063176442836176,174.37481689453125,175.39264526367188,174.88034790039063,48.586206855976044,-0.1731212239313038,0.1295419919560145,0.006673843758180392
2016-05-23,174.34429931640625,205.2100067138672,205.83999633789065,204.9900054931641,205.509994506836,58682600,176.6041717529297,1,-0.0013623314948369,174.10805969238282,175.2482177734375,174.93965698242187,47.65993717190643,-0.1951086794877028,0.0646118576672711,0.0066717579785589886
2016-05-24,176.6041717529297,207.8699951171875,208.2400054931641,206.13999938964844,206.1699981689453,93537800,177.8020477294922,1,0.0129621240578801,174.6212188720703,175.2036148071289,175.04855834960938,56.20367855239554,-0.0298371334403952,0.0457220594457378,0.007338876285121964
2016-05-25,177.8020477294922,209.27999877929688,209.7700042724609,207.8699951171875,208.6699981689453,76621400,177.85305786132812,1,0.0067828294466245,175.36375427246094,175.20064010620118,175.1869958496094,59.93679987314865,0.195546202857372,0.0756868881280646,0.007490754068432777
2016-05-26,177.85305786132812,209.33999633789065,209.7100067138672,208.97000122070312,209.44000244140625,55280700,178.61769104003906,1,0.0002868928254051,176.23714294433594,175.2809265136719,175.30667602539063,60.09279643973151,0.3739693263954393,0.1353433757815396,0.007179147511182682
2016-05-27,178.61769104003906,210.2400054931641,210.25,209.47000122070312,209.52999877929688,64211200,178.27784729003906,0,0.0042992411145785,177.04425354003905,175.447021484375,175.41984100341796,62.45288015623638,0.5704941431228008,0.2223735292497918,0.007088256169216801
2016-05-31,178.27784729003906,209.83999633789065,210.69000244140625,209.17999267578125,210.5599975585937,109879400,178.6431884765625,1,-0.00190263208544,177.83096313476562,175.52645721435547,175.5126159667969,60.73371811511972,0.6908551773892384,0.3160698588776812,0.006917502045132
