scope,accuracy,precision,recall,f1,balanced_accuracy,f1_macro,mcc,roc_auc,tn,fp,fn,tp,group,mean_outer_auc,approach,dataset_type,model_name,ticker
outer_fold,0.44565217391304346,0.5833333333333334,0.0673076923076923,0.1206896551724138,0.5024038461538461,0.3579638752052545,0.00965258159998788,0.5395432692307692,75,5,97,7,3.0,,raw_ticker,base,random_forest,MSFT
global,0.5497287522603979,0.5499092558983666,0.9967105263157895,0.7087719298245614,0.5003632952864088,0.3583700286573006,0.006021926172919565,0.48668357641090676,1,248,1,303,,0.49885737703548144,raw_ticker,base,random_forest,NVDA
outer_fold,0.5891891891891892,0.5901639344262295,0.9908256880733946,0.7397260273972602,0.5019917914051183,0.38268352651914295,0.018951926004594572,0.4210526315789474,1,75,1,108,1.0,,raw_ticker,base,random_forest,NVDA
outer_fold,0.5108695652173914,0.5108695652173914,1.0,0.6762589928057554,0.5,0.3381294964028777,0.0,0.5703900709219858,0,90,0,94,2.0,,raw_ticker,base,random_forest,NVDA
outer_fold,0.5489130434782609,0.5489130434782609,1.0,0.7087719298245614,0.5,0.3543859649122807,0.0,0.5051294286055111,0,83,0,101,3.0,,raw_ticker,base,random_forest,NVDA
global,0.5171790235081374,0.5211640211640212,0.696113074204947,0.5960665658093798,0.5128713519172883,0.4980332829046899,0.02766714433994991,0.523014003402696,89,181,86,197,,0.5554583705159364,raw_ticker,base,random_forest,TSLA
outer_fold,0.518918918918919,0.5166666666666667,0.9789473684210527,0.6763636363636364,0.506140350877193,0.36976076555023923,0.03785166493051126,0.5487134502923977,3,87,2,93,1.0,,raw_ticker,base,random_forest,TSLA
outer_fold,0.5108695652173914,0.49324324324324326,0.8295454545454546,0.6186440677966102,0.5241477272727273,0.4684129429892142,0.06081365449716514,0.5967092803030303,21,75,15,73,2.0,,raw_ticker,base,random_forest,TSLA
outer_fold,0.5217391304347826,0.62,0.31,0.41333333333333333,0.5419047619047619,0.5048318042813456,0.0938416455635521,0.520952380952381,65,19,69,31,3.0,,raw_ticker,base,random_forest,TSLA
global,0.5370705244122965,0.5423728813559322,0.9568106312292359,0.6923076923076923,0.4962624584717608,0.3790005614823133,-0.019047629712289717,0.4694141222380425,9,243,13,288,,0.4697728155182194,raw_ticker,base,xgboost,AAPL
outer_fold,0.5351351351351351,0.5355191256830601,0.98989898989899,0.6950354609929078,0.500763448437867,0.35888136686009026,0.0073643765543507335,0.42506459948320413,1,85,1,98,1.0,,raw_ticker,base,xgboost,AAPL
outer_fold,0.5434782608695652,0.5480225988700564,0.9603960396039604,0.697841726618705,0.4982703089586067,0.38225419664268584,-0.008998344408785497,0.5135989502564715,3,80,4,97,2.0,,raw_ticker,base,xgboost,AAPL
outer_fold,0.532608695652174,0.543859649122807,0.9207920792079208,0.6838235294117647,0.49051652153167125,0.3939950980392157,-0.036832199974799244,0.4706548968149827,5,78,8,93,3.0,,raw_ticker,base,xgboost,AAPL
global,0.46112115732368897,0.5151515151515151,0.3355263157894737,0.4063745019920319,0.47499207355738743,0.4564985092741617,-0.05190358701386907,0.5009313570069753,153,96,202,102,,0.5281044242610993,raw_ticker,base,xgboost,MSFT
outer_fold,0.4486486486486487,0.6666666666666666,0.05714285714285714,0.10526315789473684,0.5098214285714285,0.3534128289473684,0.04523417902848412,0.5561904761904762,77,3,99,6,1.0,,raw_ticker,base,xgboost,MSFT
outer_fold,0.483695652173913,0.5,0.8631578947368421,0.6332046332046332,0.47090479006505026,0.3808225000885551,-0.09342677871191386,0.46309875813128326,7,82,13,82,2.0,,raw_ticker,base,xgboost,MSFT
outer_fold,0.45108695652173914,0.56,0.1346153846153846,0.21705426356589147,0.4985576923076923,0.3972300606532386,-0.004173313517869526,0.5650240384615384,69,11,90,14,3.0,,raw_ticker,base,xgboost,MSFT
global,0.5406871609403255,0.5484496124031008,0.930921052631579,0.6902439024390243,0.4975890403720144,0.4010660071635681,-0.009601314292446504,0.4943259881631791,16,233,21,283,,0.49847801308869516,raw_ticker,base,xgboost,NVDA
outer_fold,0.5621621621621622,0.5804597701149425,0.926605504587156,0.7137809187279152,0.48303959439884114,0.39137321798464725,-0.07056921851489625,0.40916224046354416,3,73,8,101,1.0,,raw_ticker,base,xgboost,NVDA
outer_fold,0.5108695652173914,0.5116279069767442,0.9361702127659575,0.6616541353383458,0.5014184397163121,0.38965059708093763,0.005743428431415509,0.5686170212765957,6,84,6,88,2.0,,raw_ticker,base,xgboost,NVDA
outer_fold,0.5489130434782609,0.5529411764705883,0.9306930693069307,0.6937269372693727,0.5075152093522606,0.41902841708829464,0.02820865202491745,0.5176547775259455,7,76,7,94,3.0,,raw_ticker,base,xgboost,NVDA
global,0.5045207956600362,0.5143769968051118,0.568904593639576,0.540268456375839,0.5029708153383066,0.5015067772075273,0.005992429914737805,0.5143371286480827,118,152,122,161,,0.5333217711260474,raw_ticker,base,xgboost,TSLA
outer_fold,0.4972972972972973,0.5058139534883721,0.9157894736842105,0.651685393258427,0.48567251461988303,0.37438638594960183,-0.056033419606662666,0.5497076023391813,5,85,8,87,1.0,,raw_ticker,base,xgboost,TSLA
outer_fold,0.5380434782608695,0.5148514851485149,0.5909090909090909,0.5502645502645502,0.5402462121212122,0.5377021075345098,0.08080388223699268,0.5486505681818181,47,49,36,52,2.0,,raw_ticker,base,xgboost,TSLA
outer_fold,0.4782608695652174,0.55,0.22,0.3142857142857143,0.5028571428571429,0.44661654135338347,0.0069006555934235415,0.5016071428571428,66,18,78,22,3.0,,raw_ticker,base,xgboost,TSLA
global,0.5045207956600362,0.533498759305211,0.7142857142857143,0.6107954545454546,0.48412698412698413,0.4646017073722298,-0.03556106932709456,0.47100933396614464,64,188,86,215,,0.47258252490047736,raw_ticker,hybrid,hist_gradient_boosting,AAPL
outer_fold,0.5135135135135135,0.5298013245033113,0.8080808080808081,0.64,0.4912497063659854,0.445,-0.02253676173967797,0.43528306319003995,15,71,19,80,1.0,,raw_ticker,hybrid,hist_gradient_boosting,AAPL
outer_fold,0.5163043478260869,0.5441176470588235,0.7326732673267327,0.6244725738396625,0.4928426577597519,0.4725416304312816,-0.016221516031557078,0.5098413455803412,21,62,27,74,2.0,,raw_ticker,hybrid,hist_gradient_boosting,AAPL
outer_fold,0.483695652173913,0.5258620689655172,0.6039603960396039,0.5622119815668203,0.4706548968149827,0.4665364543595691,-0.06050369787164361,0.4726231659310509,28,55,40,61,3.0,,raw_ticker,hybrid,hist_gradient_boosting,AAPL
global,0.4665461121157324,0.5251396648044693,0.3092105263157895,0.38923395445134573,0.48392253223419995,0.45785935282759904,-0.03419178641656804,0.47783238216021984,164,85,210,94,,0.4894699843367422,raw_ticker,hybrid,hist_gradient_boosting,MSFT
outer_fold,0.42162162162162165,0.475,0.18095238095238095,0.2620689655172414,0.4592261904761905,0.393256704980843,-0.09813793867923955,0.461547619047619,59,21,86,19,1.0,,raw_ticker,hybrid,hist_gradient_boosting,MSFT
outer_fold,0.5054347826086957,0.5172413793103449,0.631578947368421,0.5687203791469194,0.5011827321111768,0.4945512723760075,0.0024490053774185224,0.4807806031933767,33,56,35,60,2.0,,raw_ticker,hybrid,hist_gradient_boosting,MSFT
outer_fold,0.47282608695652173,0.6521739130434783,0.14423076923076922,0.23622047244094488,0.5221153846153846,0.41686542294246415,0.06629935441317959,0.5260817307692308,72,8,89,15,3.0,,raw_ticker,hybrid,hist_gradient_boosting,MSFT
global,0.4972875226039783,0.5411392405063291,0.5625,0.5516129032258065,0.49008534136546184,0.4897982211602283,-0.01993547153781605,0.4931568378778271,104,145,133,171,,0.48822418492856173,raw_ticker,hybrid,hist_gradient_boosting,NVDA
outer_fold,0.5351351351351351,0.5950413223140496,0.6605504587155964,0.6260869565217392,0.5079068083051665,0.5059006211180125,0.016355678999393584,0.5154514727184936,27,49,37,72,1.0,,raw_ticker,hybrid,hist_gradient_boosting,NVDA
outer_fold,0.5,0.5078125,0.6914893617021277,0.5855855855855856,0.4957446808510638,0.47772429964210783,-0.009245881363528836,0.4763593380614657,27,63,29,65,2.0,,raw_ticker,hybrid,hist_gradient_boosting,NVDA
outer_fold,0.45652173913043476,0.5074626865671642,0.33663366336633666,0.40476190476190477,0.46952165096027676,0.4523809523809524,-0.06303631757697023,0.4728617440057259,50,33,67,34,3.0,,raw_ticker,hybrid,hist_gradient_boosting,NVDA
global,0.5027124773960217,0.5111731843575419,0.6466431095406361,0.5709828393135725,0.499247480696244,0.4897924949256035,-0.001574577065762363,0.5327247742442089,95,175,100,183,,0.5621660764917343,raw_ticker,hybrid,hist_gradient_boosting,TSLA
outer_fold,0.5243243243243243,0.5228758169934641,0.8421052631578947,0.6451612903225806,0.5154970760233918,0.46192490745637227,0.040958317855495606,0.5926900584795322,17,73,15,80,1.0,,raw_ticker,hybrid,hist_gradient_boosting,TSLA
outer_fold,0.4782608695652174,0.47368421052631576,0.8181818181818182,0.6,0.49242424242424243,0.425,-0.01996807659577179,0.5419034090909091,16,80,16,72,2.0,,raw_ticker,hybrid,hist_gradient_boosting,TSLA
outer_fold,0.5054347826086957,0.5849056603773585,0.31,0.40522875816993464,0.5240476190476191,0.49098647210822316,0.052901518637264,0.5519047619047619,62,22,69,31,3.0,,raw_ticker,hybrid,hist_gradient_boosting,TSLA
global,0.5009041591320073,0.5279642058165548,0.7840531561461794,0.6310160427807486,0.47337578442229605,0.4300331610551788,-0.06737265167340391,0.48402810736697777,41,211,65,236,,0.4778853480752951,raw_ticker,hybrid,lightgbm,AAPL
outer_fold,0.518918918918919,0.5316455696202531,0.8484848484848485,0.6536964980544747,0.4940098661028894,0.4330429392927241,-0.016924775758070977,0.4897815362931642,12,74,15,84,1.0,,raw_ticker,hybrid,lightgbm,AAPL
outer_fold,0.5108695652173914,0.5369127516778524,0.7920792079207921,0.64,0.4803769533579864,0.4386440677966102,-0.049758698060576256,0.47584396993916267,14,69,21,80,2.0,,raw_ticker,hybrid,lightgbm,AAPL
outer_fold,0.47282608695652173,0.5142857142857142,0.7128712871287128,0.5975103734439834,0.44679708934748896,0.41686542294246415,-0.12412943116956779,0.4680305379935583,15,68,29,72,3.0,,raw_ticker,hybrid,lightgbm,AAPL
global,0.4538878842676311,0.5069444444444444,0.24013157894736842,0.32589285714285715,0.4774955083491862,0.4334631458966566,-0.05102614609572015,0.4727858803635595,178,71,231,73,,0.4887649809123789,raw_ticker,hybrid,lightgbm,MSFT
outer_fold,0.43783783783783786,0.5238095238095238,0.10476190476190476,0.1746031746031746,0.48988095238095236,0.37418683320322665,-0.031606594667932184,0.45738095238095233,70,10,94,11,1.0,,raw_ticker,hybrid,lightgbm,MSFT
outer_fold,0.483695652173913,0.5,0.6105263157894737,0.5497630331753555,0.4794204612655234,0.4723337458870408,-0.04261269356708229,0.47285629804849205,31,58,37,58,2.0,,raw_ticker,hybrid,lightgbm,MSFT
outer_fold,0.44021739130434784,0.5714285714285714,0.038461538461538464,0.07207207207207207,0.5004807692307692,0.3356469309776703,0.0024916823201909127,0.5360576923076923,77,3,100,4,3.0,,raw_ticker,hybrid,lightgbm,MSFT
global,0.5099457504520796,0.5540983606557377,0.555921052631579,0.555008210180624,0.5048681568378779,0.504868290200976,0.00973991714407531,0.5042406467977172,113,136,135,169,,0.5038448924164682,raw_ticker,hybrid,lightgbm,NVDA
outer_fold,0.5243243243243243,0.5963302752293578,0.5963302752293578,0.5963302752293578,0.5086914534041526,0.5086914534041526,0.017382906808305166,0.4922742636407532,32,44,44,65,1.0,,raw_ticker,hybrid,lightgbm,NVDA
outer_fold,0.5271739130434783,0.5321100917431193,0.6170212765957447,0.5714285714285714,0.525177304964539,0.522077922077922,0.05122483131346789,0.5394799054373522,39,51,36,58,2.0,,raw_ticker,hybrid,lightgbm,NVDA
outer_fold,0.4782608695652174,0.5287356321839081,0.45544554455445546,0.48936170212765956,0.4807348204699988,0.47801418439716314,-0.03840230528698137,0.479780508171299,42,41,55,46,3.0,,raw_ticker,hybrid,lightgbm,NVDA
global,0.515370705244123,0.5250836120401338,0.5547703180212014,0.5395189003436426,0.5144221960476377,0.5140342593321267,0.028932371829003045,0.5257950530035336,128,142,126,157,,0.5446992995430494,raw_ticker,hybrid,lightgbm,TSLA
outer_fold,0.5351351351351351,0.5328467153284672,0.7684210526315789,0.6293103448275862,0.5286549707602339,0.5030609695152424,0.0653479729190845,0.5688888888888888,26,64,22,73,1.0,,raw_ticker,hybrid,lightgbm,TSLA
outer_fold,0.5217391304347826,0.5,0.6363636363636364,0.56,0.5265151515151515,0.5180952380952382,0.054278245606577465,0.5467566287878788,40,56,32,56,2.0,,raw_ticker,hybrid,lightgbm,TSLA
outer_fold,0.4891304347826087,0.56,0.28,0.37333333333333335,0.5090476190476191,0.47107033639143736,0.020261264383039657,0.5184523809523809,62,22,72,28,3.0,,raw_ticker,hybrid,lightgbm,TSLA
global,0.5135623869801085,0.5384615384615384,0.7441860465116279,0.6248256624825662,0.491140642303433,0.46665447648549907,-0.02044131363015197,0.46371882086167804,60,192,77,224,,0.46349021284868747,raw_ticker,hybrid,logistic_regression,AAPL
outer_fold,0.572972972972973,0.5617283950617284,0.9191919191919192,0.6973180076628352,0.546805261921541,0.4862736827305002,0.141504442025587,0.5014094432699084,15,71,8,91,1.0,,raw_ticker,hybrid,logistic_regression,AAPL
outer_fold,0.47282608695652173,0.512987012987013,0.7821782178217822,0.6196078431372549,0.43928187999522844,0.3806003817456186,-0.16357881477378247,0.43289991649767384,8,75,22,79,2.0,,raw_ticker,hybrid,logistic_regression,AAPL
outer_fold,0.4945652173913043,0.54,0.5346534653465347,0.5373134328358209,0.4902182989383276,0.4902136026454553,-0.019543595797444132,0.45616127877848023,37,46,47,54,3.0,,raw_ticker,hybrid,logistic_regression,AAPL
global,0.5298372513562387,0.5588235294117647,0.6875,0.616519174041298,0.5124246987951807,0.5045212692636396,0.026423479971061824,0.5008586979496935,84,165,95,209,,0.5087472365460611,raw_ticker,hybrid,logistic_regression,MSFT
outer_fold,0.5783783783783784,0.5870967741935483,0.8666666666666667,0.7,0.5333333333333333,0.4954545454545454,0.08960286733763294,0.48095238095238096,16,64,14,91,1.0,,raw_ticker,hybrid,logistic_regression,MSFT
outer_fold,0.5054347826086957,0.5140845070422535,0.7684210526315789,0.6160337552742616,0.4965700768775872,0.4606886333623217,-0.008167748756654098,0.482909520993495,20,69,22,73,2.0,,raw_ticker,hybrid,logistic_regression,MSFT
outer_fold,0.5054347826086957,0.5844155844155844,0.4326923076923077,0.4972375690607735,0.5163461538461538,0.5053032765089964,0.03285261842286642,0.5623798076923077,48,32,59,45,3.0,,raw_ticker,hybrid,logistic_regression,MSFT
global,0.5009041591320073,0.551094890510949,0.4967105263157895,0.5224913494809689,0.5013673113506658,0.4998820383768481,0.0027211751547915534,0.5146110758824772,126,123,153,151,,0.5193747767775919,raw_ticker,hybrid,logistic_regression,NVDA
outer_fold,0.5567567567567567,0.6062992125984252,0.7064220183486238,0.652542372881356,0.5242636407532593,0.5203010371869466,0.05146241358140658,0.5315065185900532,26,50,32,77,1.0,,raw_ticker,hybrid,logistic_regression,NVDA
outer_fold,0.45108695652173914,0.4672897196261682,0.5319148936170213,0.4975124378109453,0.449290780141844,0.4463610093246343,-0.1027696446605124,0.4917257683215131,33,57,44,50,2.0,,raw_ticker,hybrid,logistic_regression,NVDA
outer_fold,0.4945652173913043,0.6,0.2376237623762376,0.3404255319148936,0.5224263390194441,0.4653669509794732,0.054109917295822575,0.5348920434212096,67,16,77,24,3.0,,raw_ticker,hybrid,logistic_regression,NVDA
global,0.49909584086799275,0.5086206896551724,0.6254416961130742,0.561014263074485,0.49605418138987045,0.48892818416882144,-0.008167246431149166,0.506268812982594,99,171,106,177,,0.5187177421141237,raw_ticker,hybrid,logistic_regression,TSLA
outer_fold,0.5081081081081081,0.5136986301369864,0.7894736842105263,0.6224066390041494,0.5002923976608187,0.4584901412075011,0.0007166023294146506,0.5107602339181286,19,71,20,75,1.0,,raw_ticker,hybrid,logistic_regression,TSLA
outer_fold,0.5108695652173914,0.4918032786885246,0.6818181818181818,0.5714285714285714,0.5179924242424242,0.5009041591320073,0.03802952236848479,0.5562263257575757,34,62,28,60,2.0,,raw_ticker,hybrid,logistic_regression,TSLA
outer_fold,0.4782608695652174,0.525,0.42,0.4666666666666667,0.4838095238095238,0.47801418439716314,-0.03253625759991549,0.4891666666666667,46,38,58,42,3.0,,raw_ticker,hybrid,logistic_regression,TSLA
global,0.5262206148282098,0.5460992907801419,0.7674418604651163,0.638121546961326,0.5027685492801772,0.4761288363078881,0.006503152110144901,0.48912355639930394,60,192,70,231,,0.4875945379164796,raw_ticker,hybrid,random_forest,AAPL
outer_fold,0.5459459459459459,0.5443786982248521,0.9292929292929293,0.6865671641791045,0.5169720460418135,0.4315188762071993,0.06023205437574379,0.5227859995301856,9,77,7,92,1.0,,raw_ticker,hybrid,random_forest,AAPL
outer_fold,0.5163043478260869,0.5405405405405406,0.7920792079207921,0.642570281124498,0.4864010497435286,0.4473355607303162,-0.034115599379893016,0.47894548490993677,15,68,21,80,2.0,,raw_ticker,hybrid,random_forest,AAPL
outer_fold,0.5163043478260869,0.5566037735849056,0.5841584158415841,0.5700483091787439,0.5089466778003101,0.5086266390614217,0.018017365635754658,0.4610521293093165,36,47,42,59,3.0,,raw_ticker,hybrid,random_forest,AAPL
global,0.46473779385171793,0.5246913580246914,0.27960526315789475,0.3648068669527897,0.4851841576833651,0.4511534334763948,-0.03239268309708873,0.48807070386810397,172,77,219,85,,0.5163845605984133,raw_ticker,hybrid,random_forest,MSFT
outer_fold,0.44324324324324327,0.625,0.047619047619047616,0.08849557522123894,0.5050595238095238,0.3438586825522537,0.024646068772639078,0.4738095238095238,77,3,100,5,1.0,,raw_ticker,hybrid,random_forest,MSFT
outer_fold,0.5054347826086957,0.5135135135135135,0.8,0.6255144032921811,0.4955056179775281,0.44875720164609056,-0.0113233433996411,0.5121230041395624,17,72,19,76,2.0,,raw_ticker,hybrid,random_forest,MSFT
outer_fold,0.44565217391304346,0.6666666666666666,0.038461538461538464,0.07272727272727272,0.5067307692307692,0.3386892177589852,0.037572555373768426,0.5632211538461538,78,2,100,4,3.0,,raw_ticker,hybrid,random_forest,MSFT
global,0.5189873417721519,0.559748427672956,0.5855263157894737,0.572347266881029,0.5116386599027689,0.5113802450107624,0.02342728428209097,0.5131578947368421,109,140,126,178,,0.5072866524206725,raw_ticker,hybrid,random_forest,NVDA
outer_fold,0.5405405405405406,0.5857142857142857,0.7522935779816514,0.6586345381526104,0.49456784162240464,0.4780775996548176,-0.012458110814812705,0.4639063254466441,18,58,27,82,1.0,,raw_ticker,hybrid,random_forest,NVDA
outer_fold,0.5217391304347826,0.5238095238095238,0.7021276595744681,0.6,0.5177304964539007,0.5027027027027027,0.038153712589897526,0.5217494089834516,30,60,28,66,2.0,,raw_ticker,hybrid,random_forest,NVDA
outer_fold,0.4945652173913043,0.5769230769230769,0.297029702970297,0.39215686274509803,0.5159847310032208,0.47979936160510717,0.03533022665041823,0.5362042228319218,61,22,71,30,3.0,,raw_ticker,hybrid,random_forest,NVDA
global,0.5406871609403255,0.5427728613569321,0.6501766784452296,0.5916398713826366,0.5380513021855777,0.5334232414764423,0.0781030301487873,0.5391310037953148,115,155,99,184,,0.5593141787549681,raw_ticker,hybrid,random_forest,TSLA
outer_fold,0.572972972972973,0.5506329113924051,0.9157894736842105,0.6877470355731226,0.5634502923976608,0.5062666801797236,0.17965373692344624,0.555672514619883,19,71,8,87,1.0,,raw_ticker,hybrid,random_forest,TSLA
outer_fold,0.5652173913043478,0.53125,0.7727272727272727,0.6296296296296297,0.5738636363636364,0.5516569200779727,0.1603757256464437,0.6027462121212122,36,60,20,68,2.0,,raw_ticker,hybrid,random_forest,TSLA
outer_fold,0.483695652173913,0.5471698113207547,0.29,0.3790849673202614,0.5021428571428571,0.4686122511019912,0.004713996710251247,0.5195238095238095,60,24,71,29,3.0,,raw_ticker,hybrid,random_forest,TSLA
global,0.5298372513562387,0.5475638051044084,0.7840531561461794,0.644808743169399,0.5051218161683279,0.47481078869699894,0.012303224540695318,0.48096292780678157,57,195,65,236,,0.47270762613760214,raw_ticker,hybrid,xgboost,AAPL
outer_fold,0.5567567567567567,0.5515151515151515,0.9191919191919192,0.6893939393939394,0.5293634014564247,0.457904516866781,0.09432921308555914,0.43416725393469585,12,74,8,91,1.0,,raw_ticker,hybrid,xgboost,AAPL
outer_fold,0.4891304347826087,0.5263157894736842,0.693069306930693,0.5982905982905983,0.4670165811761899,0.4483990304885827,-0.07333553923524841,0.4769175712751998,20,63,31,70,2.0,,raw_ticker,hybrid,xgboost,AAPL
outer_fold,0.5434782608695652,0.5639097744360902,0.7425742574257426,0.6410256410256411,0.5218895383514255,0.5070799846919251,0.04866933616516486,0.5070380532029106,25,58,26,75,3.0,,raw_ticker,hybrid,xgboost,AAPL
global,0.47920433996383366,0.5579710144927537,0.2532894736842105,0.34841628959276016,0.5041547770027478,0.45734067491686203,0.009553237803546598,0.4944382794335236,188,61,227,77,,0.5027599237487986,raw_ticker,hybrid,xgboost,MSFT
outer_fold,0.44324324324324327,0.625,0.047619047619047616,0.08849557522123894,0.5050595238095238,0.3438586825522537,0.024646068772639078,0.4726190476190476,77,3,100,5,1.0,,raw_ticker,hybrid,xgboost,MSFT
outer_fold,0.483695652173913,0.5,0.5578947368421052,0.527363184079602,0.48119455943228856,0.47925045431525015,-0.03803383166816639,0.46150206978119457,36,53,42,53,2.0,,raw_ticker,hybrid,xgboost,MSFT
outer_fold,0.5108695652173914,0.7916666666666666,0.18269230769230768,0.296875,0.5600961538461539,0.4609375,0.1769182865850931,0.5741586538461537,75,5,85,19,3.0,,raw_ticker,hybrid,xgboost,MSFT
global,0.5171790235081374,0.5579937304075235,0.5855263157894737,0.5714285714285714,0.5096306277742549,0.5093167701863354,0.019396250681360135,0.5000198161065315,108,141,126,178,,0.5016829649117202,raw_ticker,hybrid,xgboost,NVDA
outer_fold,0.5405405405405406,0.6,0.6605504587155964,0.62882096069869,0.5144857556735877,0.5129920406330329,0.029856843744351543,0.4936021245774988,28,48,37,72,1.0,,raw_ticker,hybrid,xgboost,NVDA
outer_fold,0.5434782608695652,0.5462962962962963,0.6276595744680851,0.5841584158415841,0.5416075650118203,0.539067159728021,0.0844828981510481,0.5589834515366431,41,49,35,59,2.0,,raw_ticker,hybrid,xgboost,NVDA
outer_fold,0.4673913043478261,0.5164835164835165,0.46534653465346537,0.4895833333333333,0.46761302636287727,0.46638257575757575,-0.06446706909535228,0.4524633186210187,39,44,54,47,3.0,,raw_ticker,hybrid,xgboost,NVDA
global,0.5045207956600362,0.513677811550152,0.5971731448763251,0.5522875816993464,0.5022902761418663,0.49881585562700115,0.004664133647838554,0.516489988221437,110,160,114,169,,0.5355771748658262,raw_ticker,hybrid,xgboost,TSLA
outer_fold,0.5459459459459459,0.535031847133758,0.8842105263157894,0.6666666666666666,0.5365497076023391,0.4774011299435028,0.10194551358210252,0.5508187134502924,17,73,11,84,1.0,,raw_ticker,hybrid,xgboost,TSLA
outer_fold,0.5108695652173914,0.49137931034482757,0.6477272727272727,0.5588235294117647,0.5165719696969697,0.5050215208034433,0.03430027703759637,0.5381747159090909,37,59,31,57,2.0,,raw_ticker,hybrid,xgboost,TSLA
outer_fold,0.45652173913043476,0.5,0.28,0.358974358974359,0.47333333333333333,0.44363812288340587,-0.05773502691896258,0.5177380952380952,56,28,72,28,3.0,,raw_ticker,hybrid,xgboost,TSLA
global,0.4972875226039783,0.5308310991957105,0.6578073089700996,0.5875370919881305,0.4816814322628276,0.472009286734806,-0.038941650989109115,0.48370510995095706,77,175,103,198,,0.4831952631146182,raw_ticker,lag_1,hist_gradient_boosting,AAPL
outer_fold,0.5081081081081081,0.528169014084507,0.7575757575757576,0.6224066390041494,0.4892529950669485,0.4584901412075011,-0.025380832723741455,0.4513154803852478,19,67,24,75,1.0,,raw_ticker,lag_1,hist_gradient_boosting,AAPL
outer_fold,0.5163043478260869,0.5476190476190477,0.6831683168316832,0.6079295154185022,0.498210664439938,0.48836192082981844,-0.0038328537860200795,0.5160443755218895,26,57,32,69,2.0,,raw_ticker,lag_1,hist_gradient_boosting,AAPL
outer_fold,0.4673913043478261,0.5142857142857142,0.5346534653465347,0.5242718446601942,0.46009781701061675,0.45966678652762794,-0.0802265634788031,0.48222593343671716,32,51,47,54,3.0,,raw_ticker,lag_1,hist_gradient_boosting,AAPL
global,0.45750452079566006,0.5102040816326531,0.32894736842105265,0.4,0.4717025998731769,0.4524752475247525,-0.058864146733231405,0.4820862396956246,153,96,204,100,,0.49716612616061906,raw_ticker,lag_1,hist_gradient_boosting,MSFT
outer_fold,0.4,0.43478260869565216,0.19047619047619047,0.26490066225165565,0.43273809523809526,0.37902567359158124,-0.15418867786954019,0.44583333333333336,54,26,85,20,1.0,,raw_ticker,lag_1,hist_gradient_boosting,MSFT
outer_fold,0.483695652173913,0.5,0.6105263157894737,0.5497630331753555,0.4794204612655234,0.4723337458870408,-0.04261269356708229,0.5041986989946777,31,58,37,58,2.0,,raw_ticker,lag_1,hist_gradient_boosting,MSFT
outer_fold,0.4891304347826087,0.6470588235294118,0.21153846153846154,0.3188405797101449,0.5307692307692308,0.45507246376811594,0.07860012012625195,0.541466346153846,68,12,82,22,3.0,,raw_ticker,lag_1,hist_gradient_boosting,MSFT
global,0.4918625678119349,0.5437262357414449,0.47039473684210525,0.5044091710758377,0.4942335129993659,0.4915366820128725,-0.011489494065609045,0.49117522722468826,129,120,161,143,,0.48665526198446035,raw_ticker,lag_1,hist_gradient_boosting,NVDA
outer_fold,0.5135135135135135,0.5826086956521739,0.6146788990825688,0.5982142857142857,0.49154997585707383,0.49088796477495106,-0.01714391679961767,0.475857073877354,28,48,42,67,1.0,,raw_ticker,lag_1,hist_gradient_boosting,NVDA
outer_fold,0.5,0.5098039215686274,0.5531914893617021,0.5306122448979592,0.4988179669030733,0.49786426198386335,-0.0023775945800777886,0.48333333333333334,40,50,42,52,2.0,,raw_ticker,lag_1,hist_gradient_boosting,NVDA
outer_fold,0.46195652173913043,0.5217391304347826,0.2376237623762376,0.32653061224489793,0.4862817607061911,0.43928340566996027,-0.031528959880490384,0.5007753787426935,61,22,77,24,3.0,,raw_ticker,lag_1,hist_gradient_boosting,NVDA
global,0.5081374321880651,0.5168195718654435,0.5971731448763251,0.5540983606557377,0.5059939798455699,0.5028556319407721,0.012189679245794123,0.5170527417877241,112,158,114,169,,0.5397092676451231,raw_ticker,lag_1,hist_gradient_boosting,TSLA
outer_fold,0.5135135135135135,0.5172413793103449,0.7894736842105263,0.625,0.5058479532163742,0.46634615384615385,0.014200477428076832,0.556608187134503,20,70,20,75,1.0,,raw_ticker,lag_1,hist_gradient_boosting,TSLA
outer_fold,0.5,0.48412698412698413,0.6931818181818182,0.5700934579439252,0.5080492424242424,0.4863454302706639,0.01730862968746016,0.5382339015151515,31,65,27,61,2.0,,raw_ticker,lag_1,hist_gradient_boosting,TSLA
outer_fold,0.5108695652173914,0.5892857142857143,0.33,0.4230769230769231,0.5280952380952381,0.49927431059506533,0.06082797478962129,0.5242857142857144,61,23,67,33,3.0,,raw_ticker,lag_1,hist_gradient_boosting,TSLA
global,0.49547920433996384,0.5261904761904762,0.7342192691029901,0.6130374479889042,0.4722683647102252,0.4441810616567898,-0.06463065066050835,0.47108184359014926,53,199,80,221,,0.4673815121308526,raw_ticker,lag_1,lightgbm,AAPL
outer_fold,0.5351351351351351,0.5389221556886228,0.9090909090909091,0.6766917293233082,0.5068710359408034,0.4248843262001156,0.02312727959056455,0.452842377260982,9,77,9,90,1.0,,raw_ticker,lag_1,lightgbm,AAPL
