approach,reference,dataset_type,model_name,ticker,roc_auc,reference_auc,auc_low,auc_high,auc_delta,delta_low,delta_high,block_sessions,replicates
raw_ticker,joint,lag_1,random_forest,MSFT,0.4952969773832171,0.48645899387021774,0.44844497859889915,0.5495148544893274,0.008837983512999359,-0.011528116014967622,0.03375249829666615,20,1000
raw_ticker,joint,lag_1,random_forest,NVDA,0.5086001902346227,0.5309395476643416,0.46610703838757017,0.546657600226213,-0.02233935742971893,-0.05336183586223994,0.014701605560899106,20,1000
raw_ticker,joint,lag_1,random_forest,TSLA,0.5171836147101164,0.5242245779348252,0.46595160066157476,0.5572630163200794,-0.007040963224708818,-0.033788805570117666,0.01843077344914729,20,1000
raw_ticker,joint,lag_1,random_forest,macro,0.5045599308559435,0.5090808312832613,0.48293471113890496,0.5228711134818215,-0.004520900427317787,-0.016752611028408717,0.01002174674713765,20,1000
raw_ticker,joint,lag_1,xgboost,AAPL,0.500968992248062,0.48832595053525285,0.44973417758960793,0.5619150336439398,0.012643041712809167,-0.00837635600033406,0.032721209034226234,20,1000
raw_ticker,joint,lag_1,xgboost,MSFT,0.5003500845487212,0.49764848869160855,0.4511442200860245,0.5523126690189545,0.0027015958571126597,-0.02281083599574008,0.028477288408803324,20,1000
raw_ticker,joint,lag_1,xgboost,NVDA,0.5074772775311773,0.5035140562248996,0.4582554731458884,0.5669022653506974,0.003963221306277687,-0.02509315698701039,0.028505658860490522,20,1000
raw_ticker,joint,lag_1,xgboost,TSLA,0.5155542468263317,0.5089255333071587,0.4545046161489343,0.5609293550071154,0.006628713519172935,-0.012556739443086419,0.025212585034013628,20,1000
raw_ticker,joint,lag_1,xgboost,macro,0.506087650288573,0.49960350718972996,0.48541704267567565,0.5272546515393781,0.006484143098843098,-0.005987277974226278,0.01709263941630006,20,1000
relative_pooled,joint,base,hist_gradient_boosting,AAPL,0.4573050150292675,0.46189948847756157,0.4126018968233132,0.49798160233055294,-0.004594473448294056,-0.058642242982697414,0.041676839466451704,20,1000
relative_pooled,joint,base,hist_gradient_boosting,MSFT,0.5098353942084126,0.4891209575142676,0.4714906593657029,0.5545093217835996,0.020714436694145022,-0.040039446021984136,0.08585915839047992,20,1000
relative_pooled,joint,base,hist_gradient_boosting,NVDA,0.5418978545761995,0.4741928239272881,0.49361090020552506,0.5912898177430287,0.06770503064891142,0.006785337309519354,0.116142299487165,20,1000
relative_pooled,joint,base,hist_gradient_boosting,TSLA,0.5029511843999477,0.5133097762073027,0.4691781036143004,0.5486699089203879,-0.010358591807354989,-0.05111972985874501,0.04954726495055723,20,1000
relative_pooled,joint,base,hist_gradient_boosting,macro,0.5029973620534568,0.484630761531605,0.4796988821233412,0.525959396014586,0.018366600521851795,-0.009425714240912963,0.04191388185861688,20,1000
relative_pooled,joint,base,lightgbm,AAPL,0.4581685387333228,0.47458208089437326,0.41767273892514883,0.4988879507481717,-0.016413542161050454,-0.06568194080277592,0.022922534223361053,20,1000
relative_pooled,joint,base,lightgbm,MSFT,0.4827665926865356,0.4775285351934052,0.4436961891567915,0.5198682268201615,0.005238057493130388,-0.06719350998953416,0.07083215463297397,20,1000
relative_pooled,joint,base,lightgbm,NVDA,0.5467263792010146,0.49208676812513213,0.4990004163458939,0.5924181769811148,0.0546396110758825,-0.001135728110709441,0.10811788215820467,20,1000
relative_pooled,joint,base,lightgbm,TSLA,0.5056013610783929,0.5154757230728962,0.4601110539518824,0.5540742098945417,-0.009874361994503311,-0.06175632965727336,0.05094011636622915,20,1000
relative_pooled,joint,base,lightgbm,macro,0.4983157179248165,0.4899182768214517,0.4731699093520985,0.5232498964475947,0.008397441103364767,-0.019756347499511506,0.03783180933134666,20,1000
relative_pooled,joint,base,logistic_regression,AAPL,0.45037705004482415,0.44945420028476507,0.40197051826733404,0.5132286189955761,0.0009228497600590746,-0.027901850749492654,0.0317756131137477,20,1000
relative_pooled,joint,base,logistic_regression,MSFT,0.5206615937433946,0.5219562460367787,0.46891179865764937,0.5666499029367971,-0.001294652293384102,-0.03732785048100692,0.03647163699311634,20,1000
relative_pooled,joint,base,logistic_regression,NVDA,0.5134088987529064,0.5180326569435637,0.4692901803226169,0.5647675583106719,-0.004623758190657301,-0.0195653326571356,0.009413010850908584,20,1000
relative_pooled,joint,base,logistic_regression,TSLA,0.5231906818479256,0.5166993848972647,0.47484312223357167,0.5768430850673097,0.006491296950660863,-0.011063066756106197,0.019830938243734123,20,1000
relative_pooled,joint,base,logistic_regression,macro,0.5019095560972627,0.5015356220405931,0.47858704573372485,0.5297520472947884,0.00037393405666963364,-0.013326394023430117,0.011900255191568707,20,1000
relative_pooled,joint,base,random_forest,AAPL,0.4632178452776459,0.5291620524178664,0.41682642170808887,0.5106707938297534,-0.06594420714022048,-0.12376235740030983,-0.01819002664553193,20,1000
relative_pooled,joint,base,random_forest,MSFT,0.4945043331219615,0.48888976960473474,0.4469702395441253,0.5411588463425328,0.005614563517226778,-0.07466498322923097,0.08116619658317133,20,1000
