dataset_type,model_name,outer_fold,config_id,inner_fold,roc_auc,train_end,train_target_end,valid_start,valid_end,mean_auc
news_volume,xgboost,1,0,1,0.4951759429812277,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
news_volume,xgboost,1,0,2,0.5529019873532068,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
news_volume,xgboost,1,0,3,0.49830230403924436,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5154600781245596
news_volume,xgboost,1,1,1,0.5004151852352222,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
news_volume,xgboost,1,1,2,0.5402082835166587,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
news_volume,xgboost,1,1,3,0.4999119350798455,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5135118012772422
news_volume,lightgbm,1,0,1,0.5145998569917524,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
news_volume,lightgbm,1,0,2,0.5364429731919869,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
news_volume,lightgbm,1,0,3,0.4962556100615802,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5157661467484399
news_volume,lightgbm,1,1,1,0.5181845366565726,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
news_volume,lightgbm,1,1,2,0.5241382545565652,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
news_volume,lightgbm,1,1,3,0.5017233815624674,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5146820575918684
sentiment_only,logistic_regression,1,0,1,0.5026455702041986,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
sentiment_only,logistic_regression,1,0,2,0.49283719246506186,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
sentiment_only,logistic_regression,1,0,3,0.509652893748043,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5017118854724345
sentiment_only,logistic_regression,1,1,1,0.504547678752072,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
sentiment_only,logistic_regression,1,1,2,0.49059212099473937,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
sentiment_only,logistic_regression,1,1,3,0.5076942646905334,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5009446881457816
sentiment_only,random_forest,1,0,1,0.5008839161853045,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
sentiment_only,random_forest,1,0,2,0.5199158762420959,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
sentiment_only,random_forest,1,0,3,0.5110839487005532,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5106279137093178
sentiment_only,random_forest,1,1,1,0.5006956824030658,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
sentiment_only,random_forest,1,1,2,0.5286815352834902,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
sentiment_only,random_forest,1,1,3,0.5039396820530215,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5111056332465259
sentiment_only,hist_gradient_boosting,1,0,1,0.5083593098698758,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
sentiment_only,hist_gradient_boosting,1,0,2,0.5143007067325576,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
sentiment_only,hist_gradient_boosting,1,0,3,0.5032437245590231,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5086345803871521
sentiment_only,hist_gradient_boosting,1,1,1,0.5074646845415992,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
sentiment_only,hist_gradient_boosting,1,1,2,0.513027060417663,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
sentiment_only,hist_gradient_boosting,1,1,3,0.5067116884980691,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5090678111524437
sentiment_only,xgboost,1,0,1,0.506249196814277,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
sentiment_only,xgboost,1,0,2,0.51572504848823,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
sentiment_only,xgboost,1,0,3,0.5089915914309571,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5103219455778213
sentiment_only,xgboost,1,1,1,0.5120082443925279,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
sentiment_only,xgboost,1,1,2,0.520720830676444,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
sentiment_only,xgboost,1,1,3,0.4968031618567999,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5098440789752573
sentiment_only,lightgbm,1,0,1,0.520148428721592,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
sentiment_only,lightgbm,1,0,2,0.5324825475583187,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
sentiment_only,lightgbm,1,0,3,0.5017498825801064,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.518126952953339
sentiment_only,lightgbm,1,1,1,0.5195104109345292,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
sentiment_only,lightgbm,1,1,2,0.5266095767575323,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
sentiment_only,lightgbm,1,1,3,0.5006376552551925,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.515585880982418
financial_sentiment,logistic_regression,1,0,1,0.492863591879504,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
financial_sentiment,logistic_regression,1,0,2,0.5038010122748287,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
financial_sentiment,logistic_regression,1,0,3,0.48621620916397035,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.4942936044394344
financial_sentiment,logistic_regression,1,1,1,0.5052837263863398,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
financial_sentiment,logistic_regression,1,1,2,0.5145937948350072,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
