ticker,month,sessions,news,recorded_days,sources,mean_relevance,news_per_session,recorded_day_ratio,approach
AAPL,2018-06,21,23.0,15.0,19.0,0.8193425217391305,1.0952380952380953,0.7142857142857143,original
AAPL,2018-07,21,17.0,12.0,16.0,0.7074635882352941,0.8095238095238095,0.5714285714285714,original
AAPL,2018-08,23,31.0,12.0,25.0,0.8010005161290322,1.3478260869565217,0.5217391304347826,original
AAPL,2018-09,19,23.0,13.0,18.0,0.7531140000000001,1.2105263157894737,0.6842105263157895,original
AAPL,2018-10,23,45.0,16.0,23.0,0.7380472666666668,1.9565217391304348,0.6956521739130435,original
AAPL,2018-11,21,35.0,15.0,28.0,0.8055222,1.6666666666666667,0.7142857142857143,original
AAPL,2018-12,19,16.0,11.0,15.0,0.855802875,0.8421052631578947,0.5789473684210527,original
AAPL,2019-01,21,26.0,15.0,26.0,0.7436371923076923,1.2380952380952381,0.7142857142857143,original
AAPL,2019-02,19,13.0,9.0,13.0,0.7055630769230768,0.6842105263157895,0.47368421052631576,original
AAPL,2019-03,21,14.0,12.0,13.0,0.718024,0.6666666666666666,0.5714285714285714,original
AAPL,2019-04,21,23.0,13.0,19.0,0.7380190869565217,1.0952380952380953,0.6190476190476191,original
AAPL,2019-05,22,16.0,11.0,15.0,0.7299486875,0.7272727272727273,0.5,original
AAPL,2019-06,20,23.0,15.0,18.0,0.7795217391304348,1.15,0.75,original
AAPL,2019-07,22,22.0,11.0,18.0,0.8408810454545456,1.0,0.5,original
AAPL,2019-08,22,22.0,12.0,20.0,0.8177427272727272,1.0,0.5454545454545454,original
AAPL,2019-09,20,34.0,15.0,26.0,0.8358335882352941,1.7,0.75,original
AAPL,2019-10,23,22.0,12.0,15.0,0.8023957272727272,0.9565217391304348,0.5217391304347826,original
AAPL,2019-11,20,37.0,14.0,28.0,0.7593212432432432,1.85,0.7,original
AAPL,2019-12,21,36.0,18.0,28.0,0.7812466388888889,1.7142857142857142,0.8571428571428571,original
AAPL,2020-01,21,26.0,13.0,22.0,0.7745001538461539,1.2380952380952381,0.6190476190476191,original
AAPL,2020-02,19,17.0,8.0,14.0,0.7977176470588235,0.8947368421052632,0.42105263157894735,original
AAPL,2020-03,22,14.0,9.0,13.0,0.7339165000000001,0.6363636363636364,0.4090909090909091,original
AAPL,2020-04,21,6.0,5.0,6.0,0.7812896666666665,0.2857142857142857,0.23809523809523808,original
AAPL,2020-05,20,16.0,9.0,15.0,0.7919145,0.8,0.45,original
AAPL,2020-06,22,18.0,12.0,16.0,0.7884708333333333,0.8181818181818182,0.5454545454545454,original
AAPL,2020-07,22,49.0,18.0,41.0,0.7671260612244898,2.227272727272727,0.8181818181818182,original
AAPL,2020-08,21,72.0,19.0,55.0,0.7930589444444445,3.4285714285714284,0.9047619047619048,original
AAPL,2020-09,21,66.0,18.0,54.0,0.7743062727272727,3.142857142857143,0.8571428571428571,original
AAPL,2020-10,22,74.0,20.0,56.0,0.792030445945946,3.3636363636363638,0.9090909090909091,original
AAPL,2020-11,20,74.0,20.0,57.0,0.8121855,3.7,1.0,original
AAPL,2020-12,22,64.0,19.0,48.0,0.7819265625,2.909090909090909,0.8636363636363636,original
AAPL,2021-01,19,83.0,18.0,59.0,0.7615111204819277,4.368421052631579,0.9473684210526315,original
AAPL,2021-02,19,61.0,18.0,48.0,0.7717475901639343,3.210526315789474,0.9473684210526315,original
AAPL,2021-03,23,59.0,22.0,46.0,0.7369331355932204,2.5652173913043477,0.9565217391304348,original
AAPL,2021-04,21,90.0,21.0,58.0,0.7503238222222223,4.285714285714286,1.0,original
AAPL,2021-05,20,87.0,20.0,67.0,0.7562417816091954,4.35,1.0,original
AAPL,2021-06,22,63.0,22.0,47.0,0.7683880158730159,2.8636363636363638,1.0,original
AAPL,2021-07,21,64.0,18.0,48.0,0.747842296875,3.0476190476190474,0.8571428571428571,original
AAPL,2021-08,22,80.0,21.0,59.0,0.7656045,3.6363636363636362,0.9545454545454546,original
AAPL,2021-09,21,92.0,21.0,63.0,0.7653510217391305,4.380952380952381,1.0,original
AAPL,2021-10,21,67.0,21.0,50.0,0.7831757462686567,3.1904761904761907,1.0,original
AAPL,2021-11,21,57.0,20.0,39.0,0.7900469473684211,2.7142857142857144,0.9523809523809523,original
AAPL,2021-12,22,74.0,21.0,56.0,0.7633077702702703,3.3636363636363638,0.9545454545454546,original
AAPL,2022-01,20,65.0,19.0,54.0,0.7495358461538462,3.25,0.95,original
AAPL,2022-02,19,73.0,17.0,59.0,0.7294946986301369,3.8421052631578947,0.8947368421052632,original
AAPL,2022-03,23,71.0,21.0,51.0,0.7581881971830986,3.0869565217391304,0.9130434782608695,original
AAPL,2022-04,20,60.0,18.0,48.0,0.7361111333333333,3.0,0.9,original
AAPL,2022-05,21,69.0,19.0,53.0,0.7281022898550724,3.2857142857142856,0.9047619047619048,original
AAPL,2022-06,21,53.0,19.0,36.0,0.7646012452830189,2.5238095238095237,0.9047619047619048,original
AAPL,2022-07,20,69.0,20.0,53.0,0.7347466231884058,3.45,1.0,original
AAPL,2022-08,23,54.0,22.0,44.0,0.7492390555555555,2.347826086956522,0.9565217391304348,original
AAPL,2022-09,21,84.0,21.0,67.0,0.7703584642857143,4.0,1.0,original
AAPL,2022-10,21,79.0,20.0,68.0,0.7095033797468354,3.761904761904762,0.9523809523809523,original
AAPL,2022-11,21,85.0,21.0,68.0,0.7567268823529413,4.0476190476190474,1.0,original
AAPL,2022-12,21,77.0,20.0,60.0,0.732303909090909,3.6666666666666665,0.9523809523809523,original
AAPL,2023-01,20,67.0,19.0,54.0,0.7707303432835821,3.35,0.95,original
AAPL,2023-02,19,73.0,19.0,46.0,0.7534451506849316,3.8421052631578947,1.0,original
AAPL,2023-03,23,55.0,21.0,41.0,0.7594305818181818,2.391304347826087,0.9130434782608695,original
AAPL,2023-04,19,52.0,14.0,32.0,0.738991673076923,2.736842105263158,0.7368421052631579,original
AAPL,2023-05,22,45.0,18.0,30.0,0.7517837777777777,2.0454545454545454,0.8181818181818182,original
AAPL,2023-06,21,54.0,17.0,28.0,0.7300595925925926,2.5714285714285716,0.8095238095238095,original
AAPL,2023-07,20,32.0,17.0,24.0,0.81115734375,1.6,0.85,original
AAPL,2023-08,23,49.0,22.0,37.0,0.7440375306122449,2.130434782608696,0.9565217391304348,original
AAPL,2023-09,20,55.0,18.0,43.0,0.7655840181818182,2.75,0.9,original
AAPL,2023-10,22,33.0,14.0,31.0,0.7075401818181818,1.5,0.6363636363636364,original
AAPL,2023-11,21,59.0,17.0,43.0,0.7330028983050848,2.8095238095238093,0.8095238095238095,original
AAPL,2023-12,20,45.0,19.0,37.0,0.7445996444444445,2.25,0.95,original
AAPL,2024-01,21,50.0,19.0,41.0,0.71862408,2.380952380952381,0.9047619047619048,original
AAPL,2024-02,20,48.0,18.0,38.0,0.7171435,2.4,0.9,original
AAPL,2024-03,20,58.0,20.0,44.0,0.7234700344827586,2.9,1.0,original
AAPL,2024-04,22,44.0,20.0,34.0,0.7248652727272727,2.0,0.9090909090909091,original
AAPL,2024-05,22,60.0,21.0,48.0,0.7205834666666667,2.727272727272727,0.9545454545454546,original
AAPL,2024-06,19,63.0,19.0,51.0,0.7324246507936508,3.3157894736842106,1.0,original
AAPL,2024-07,22,55.0,21.0,41.0,0.7216304,2.5,0.9545454545454546,original
AAPL,2024-08,22,48.0,18.0,36.0,0.7403009791666667,2.1818181818181817,0.8181818181818182,original
AAPL,2024-09,20,69.0,19.0,56.0,0.7422229710144927,3.45,0.95,original
AAPL,2024-10,23,82.0,22.0,56.0,0.7420225487804878,3.5652173913043477,0.9565217391304348,original
AAPL,2024-11,20,74.0,19.0,44.0,0.7508702162162162,3.7,0.95,original
AAPL,2024-12,21,76.0,19.0,59.0,0.7424845,3.619047619047619,0.9047619047619048,original
AAPL,2025-01,20,52.0,18.0,41.0,0.7292534807692307,2.6,0.9,original
AAPL,2025-02,19,92.0,18.0,64.0,0.7163573152173912,4.842105263157895,0.9473684210526315,original
AAPL,2025-03,21,99.0,21.0,67.0,0.7097342424242424,4.714285714285714,1.0,original
AAPL,2025-04,21,92.0,20.0,58.0,0.7292304673913044,4.380952380952381,0.9523809523809523,original
AAPL,2025-05,21,92.0,21.0,60.0,0.7223941304347826,4.380952380952381,1.0,original
AAPL,2025-06,20,108.0,20.0,77.0,0.7236418888888889,5.4,1.0,original
AAPL,2025-07,22,106.0,21.0,72.0,0.7035318773584905,4.818181818181818,0.9545454545454546,original
AAPL,2025-08,21,116.0,19.0,76.0,0.7043919655172414,5.523809523809524,0.9047619047619048,original
AAPL,2025-09,21,120.0,21.0,86.0,0.7111543333333333,5.714285714285714,1.0,original
AAPL,2025-10,23,1837.0,23.0,492.0,0.7414476679368536,79.8695652173913,1.0,original
AAPL,2025-11,19,631.0,19.0,167.0,0.7546424564183836,33.21052631578947,1.0,original
AAPL,2025-12,20,758.0,20.0,175.0,0.7454971767810027,37.9,1.0,original
MSFT,2015-01,20,7.0,6.0,7.0,0.7206855714285715,0.35,0.3,original
MSFT,2015-02,19,6.0,6.0,6.0,0.7308776666666666,0.3157894736842105,0.3157894736842105,original
MSFT,2015-03,22,12.0,10.0,11.0,0.7185881666666667,0.5454545454545454,0.45454545454545453,original
MSFT,2015-04,21,15.0,12.0,15.0,0.7796938666666667,0.7142857142857143,0.5714285714285714,original
MSFT,2015-05,20,10.0,7.0,9.0,0.7981313,0.5,0.35,original
MSFT,2015-06,22,12.0,8.0,9.0,0.7337487500000001,0.5454545454545454,0.36363636363636365,original
MSFT,2015-07,22,13.0,10.0,9.0,0.8548028461538462,0.5909090909090909,0.45454545454545453,original
MSFT,2015-08,21,12.0,10.0,11.0,0.7316241666666667,0.5714285714285714,0.47619047619047616,original
MSFT,2015-09,21,6.0,6.0,5.0,0.8163298333333332,0.2857142857142857,0.2857142857142857,original
MSFT,2015-10,22,10.0,10.0,10.0,0.7552825000000001,0.45454545454545453,0.45454545454545453,original
MSFT,2015-11,20,11.0,6.0,11.0,0.7236198181818182,0.55,0.3,original
MSFT,2015-12,22,10.0,10.0,8.0,0.6782309,0.45454545454545453,0.45454545454545453,original
MSFT,2016-01,19,12.0,11.0,11.0,0.7169215000000001,0.631578947368421,0.5789473684210527,original
MSFT,2016-02,20,12.0,9.0,12.0,0.7165666666666667,0.6,0.45,original
MSFT,2016-03,22,13.0,9.0,12.0,0.6665532307692307,0.5909090909090909,0.4090909090909091,original
MSFT,2016-04,21,15.0,12.0,14.0,0.6755192,0.7142857142857143,0.5714285714285714,original
MSFT,2016-05,21,15.0,8.0,15.0,0.7833393333333334,0.7142857142857143,0.38095238095238093,original
MSFT,2016-06,22,22.0,11.0,20.0,0.8303983636363637,1.0,0.5,original
MSFT,2016-07,20,11.0,8.0,10.0,0.7632918181818181,0.55,0.4,original
MSFT,2016-08,23,19.0,12.0,16.0,0.6657985789473685,0.8260869565217391,0.5217391304347826,original
MSFT,2016-09,21,18.0,10.0,14.0,0.7491715,0.8571428571428571,0.47619047619047616,original
MSFT,2016-10,21,20.0,12.0,19.0,0.7914516,0.9523809523809523,0.5714285714285714,original
MSFT,2016-11,21,11.0,11.0,9.0,0.7207603636363636,0.5238095238095238,0.5238095238095238,original
MSFT,2016-12,21,19.0,11.0,15.0,0.6856337368421053,0.9047619047619048,0.5238095238095238,original
MSFT,2017-01,20,28.0,16.0,20.0,0.69704,1.4,0.8,original
MSFT,2017-02,19,22.0,12.0,22.0,0.6522351818181819,1.1578947368421053,0.631578947368421,original
MSFT,2017-03,23,21.0,16.0,17.0,0.7055365714285714,0.9130434782608695,0.6956521739130435,original
MSFT,2017-04,19,15.0,12.0,15.0,0.6942408666666666,0.7894736842105263,0.631578947368421,original
MSFT,2017-05,22,16.0,12.0,15.0,0.7025913125,0.7272727272727273,0.5454545454545454,original
MSFT,2017-06,22,18.0,14.0,18.0,0.6707727777777778,0.8181818181818182,0.6363636363636364,original
MSFT,2017-07,20,18.0,12.0,16.0,0.7501058888888888,0.9,0.6,original
MSFT,2017-08,23,25.0,16.0,23.0,0.6783496,1.0869565217391304,0.6956521739130435,original
MSFT,2017-09,20,14.0,11.0,14.0,0.6844172142857143,0.7,0.55,original
MSFT,2017-10,22,19.0,11.0,17.0,0.6895044736842105,0.8636363636363636,0.5,original
MSFT,2017-11,21,24.0,13.0,21.0,0.7197612916666666,1.1428571428571428,0.6190476190476191,original
MSFT,2017-12,20,28.0,11.0,14.0,0.6866821071428572,1.4,0.55,original
MSFT,2018-01,21,16.0,10.0,14.0,0.697323875,0.7619047619047619,0.47619047619047616,original
MSFT,2018-02,19,22.0,15.0,19.0,0.6701153181818182,1.1578947368421053,0.7894736842105263,original
MSFT,2018-03,21,18.0,11.0,17.0,0.7089624999999999,0.8571428571428571,0.5238095238095238,original
MSFT,2018-04,21,21.0,11.0,15.0,0.6607989999999999,1.0,0.5238095238095238,original
MSFT,2018-05,22,10.0,7.0,10.0,0.6596865000000001,0.45454545454545453,0.3181818181818182,original
MSFT,2018-06,21,30.0,17.0,28.0,0.6840301,1.4285714285714286,0.8095238095238095,original
MSFT,2018-07,21,18.0,12.0,16.0,0.7322993888888889,0.8571428571428571,0.5714285714285714,original
MSFT,2018-08,23,20.0,15.0,20.0,0.6336063000000001,0.8695652173913043,0.6521739130434783,original
MSFT,2018-09,19,18.0,13.0,16.0,0.6686572222222222,0.9473684210526315,0.6842105263157895,original
MSFT,2018-10,23,39.0,16.0,24.0,0.6736736923076924,1.6956521739130435,0.6956521739130435,original
MSFT,2018-11,21,20.0,13.0,20.0,0.6790832,0.9523809523809523,0.6190476190476191,original
MSFT,2018-12,19,14.0,10.0,13.0,0.6688074285714285,0.7368421052631579,0.5263157894736842,original
MSFT,2019-01,21,25.0,16.0,23.0,0.7094454,1.1904761904761905,0.7619047619047619,original
MSFT,2019-02,19,22.0,10.0,21.0,0.711807590909091,1.1578947368421053,0.5263157894736842,original
MSFT,2019-03,21,24.0,13.0,24.0,0.6493149583333333,1.1428571428571428,0.6190476190476191,original
MSFT,2019-04,21,27.0,14.0,26.0,0.7489747777777778,1.2857142857142858,0.6666666666666666,original
MSFT,2019-05,22,28.0,13.0,25.0,0.72057475,1.2727272727272727,0.5909090909090909,original
MSFT,2019-06,20,32.0,14.0,28.0,0.66534003125,1.6,0.7,original
MSFT,2019-07,22,30.0,15.0,25.0,0.7682153666666667,1.3636363636363635,0.6818181818181818,original
MSFT,2019-08,22,26.0,17.0,23.0,0.7668235,1.1818181818181819,0.7727272727272727,original
MSFT,2019-09,20,25.0,14.0,23.0,0.7189401599999999,1.25,0.7,original
MSFT,2019-10,23,32.0,18.0,30.0,0.7103046562499999,1.391304347826087,0.782608695652174,original
MSFT,2019-11,20,33.0,12.0,19.0,0.8014978181818182,1.65,0.6,original
MSFT,2019-12,21,25.0,14.0,18.0,0.70987996,1.1904761904761905,0.6666666666666666,original
MSFT,2020-01,21,38.0,15.0,36.0,0.7164023684210526,1.8095238095238095,0.7142857142857143,original
MSFT,2020-02,19,31.0,16.0,28.0,0.7203874516129033,1.631578947368421,0.8421052631578947,original
MSFT,2020-03,22,23.0,15.0,21.0,0.6957225217391304,1.0454545454545454,0.6818181818181818,original
MSFT,2020-04,21,18.0,12.0,18.0,0.6980690555555555,0.8571428571428571,0.5714285714285714,original
MSFT,2020-05,20,35.0,17.0,29.0,0.750533,1.75,0.85,original
MSFT,2020-06,22,30.0,17.0,26.0,0.6508812,1.3636363636363635,0.7727272727272727,original
MSFT,2020-07,22,68.0,22.0,61.0,0.6765622647058823,3.090909090909091,1.0,original
MSFT,2020-08,21,86.0,21.0,67.0,0.698031523255814,4.095238095238095,1.0,original
MSFT,2020-09,21,110.0,21.0,85.0,0.7030848727272727,5.238095238095238,1.0,original
MSFT,2020-10,22,107.0,22.0,80.0,0.7321620747663551,4.863636363636363,1.0,original
MSFT,2020-11,20,90.0,20.0,69.0,0.7117250777777777,4.5,1.0,original
MSFT,2020-12,22,98.0,22.0,68.0,0.7175474285714286,4.454545454545454,1.0,original
MSFT,2021-01,19,84.0,19.0,63.0,0.7081468214285714,4.421052631578948,1.0,original
MSFT,2021-02,19,95.0,19.0,73.0,0.7253275263157895,5.0,1.0,original
MSFT,2021-03,23,110.0,22.0,85.0,0.6982697181818182,4.782608695652174,0.9565217391304348,original
MSFT,2021-04,21,97.0,21.0,72.0,0.6845657216494845,4.619047619047619,1.0,original
MSFT,2021-05,20,90.0,19.0,69.0,0.7236403777777778,4.5,0.95,original
MSFT,2021-06,22,125.0,22.0,89.0,0.6888578559999999,5.681818181818182,1.0,original
MSFT,2021-07,21,102.0,21.0,80.0,0.7047962941176471,4.857142857142857,1.0,original
MSFT,2021-08,22,104.0,21.0,69.0,0.6992345673076923,4.7272727272727275,0.9545454545454546,original
MSFT,2021-09,21,112.0,21.0,85.0,0.6940976875,5.333333333333333,1.0,original
MSFT,2021-10,21,107.0,21.0,73.0,0.7071647289719626,5.095238095238095,1.0,original
MSFT,2021-11,21,105.0,21.0,92.0,0.7154689238095238,5.0,1.0,original
MSFT,2021-12,22,114.0,22.0,83.0,0.7150516666666666,5.181818181818182,1.0,original
MSFT,2022-01,20,83.0,19.0,67.0,0.7113649156626506,4.15,0.95,original
MSFT,2022-02,19,103.0,19.0,83.0,0.6964763203883495,5.421052631578948,1.0,original
MSFT,2022-03,23,124.0,22.0,93.0,0.7179295725806452,5.391304347826087,0.9565217391304348,original
MSFT,2022-04,20,109.0,20.0,85.0,0.6972833394495412,5.45,1.0,original
MSFT,2022-05,21,119.0,21.0,87.0,0.6696397983193277,5.666666666666667,1.0,original
MSFT,2022-06,21,103.0,21.0,78.0,0.718628504854369,4.904761904761905,1.0,original
MSFT,2022-07,20,92.0,20.0,76.0,0.7159615108695653,4.6,1.0,original
MSFT,2022-08,23,117.0,23.0,99.0,0.6919009487179487,5.086956521739131,1.0,original
MSFT,2022-09,21,108.0,21.0,82.0,0.6971378888888888,5.142857142857143,1.0,original
MSFT,2022-10,21,124.0,21.0,101.0,0.715386,5.904761904761905,1.0,original
MSFT,2022-11,21,119.0,21.0,89.0,0.6955514957983193,5.666666666666667,1.0,original
MSFT,2022-12,21,123.0,20.0,86.0,0.7125412032520325,5.857142857142857,0.9523809523809523,original
MSFT,2023-01,20,117.0,19.0,88.0,0.6662544529914529,5.85,0.95,original
MSFT,2023-02,19,131.0,19.0,93.0,0.6893325572519085,6.894736842105263,1.0,original
MSFT,2023-03,23,100.0,21.0,73.0,0.70504935,4.3478260869565215,0.9130434782608695,original
MSFT,2023-04,19,51.0,17.0,40.0,0.7020491960784314,2.6842105263157894,0.8947368421052632,original
MSFT,2023-05,22,63.0,19.0,49.0,0.6850464126984127,2.8636363636363638,0.8636363636363636,original
MSFT,2023-06,21,97.0,20.0,48.0,0.6770817731958763,4.619047619047619,0.9523809523809523,original
MSFT,2023-07,20,73.0,18.0,60.0,0.6946493150684931,3.65,0.9,original
MSFT,2023-08,23,74.0,22.0,65.0,0.6718515405405405,3.217391304347826,0.9565217391304348,original
MSFT,2023-09,20,89.0,20.0,72.0,0.679084202247191,4.45,1.0,original
MSFT,2023-10,22,72.0,21.0,61.0,0.6878846666666667,3.272727272727273,0.9545454545454546,original
MSFT,2023-11,21,78.0,21.0,61.0,0.6942707307692307,3.7142857142857144,1.0,original
MSFT,2023-12,20,51.0,19.0,43.0,0.7023218823529411,2.55,0.95,original
MSFT,2024-01,21,81.0,21.0,69.0,0.6960505925925925,3.857142857142857,1.0,original
MSFT,2024-02,20,98.0,20.0,72.0,0.6715453265306123,4.9,1.0,original
MSFT,2024-03,20,81.0,20.0,63.0,0.7070755308641975,4.05,1.0,original
MSFT,2024-04,22,90.0,22.0,69.0,0.7448204555555555,4.090909090909091,1.0,original
MSFT,2024-05,22,97.0,22.0,71.0,0.7169475360824742,4.409090909090909,1.0,original
MSFT,2024-06,19,97.0,18.0,68.0,0.7191180206185567,5.105263157894737,0.9473684210526315,original
MSFT,2024-07,22,109.0,22.0,78.0,0.6909105596330275,4.954545454545454,1.0,original
MSFT,2024-08,22,97.0,21.0,72.0,0.6722610103092783,4.409090909090909,0.9545454545454546,original
MSFT,2024-09,20,131.0,20.0,89.0,0.6858676946564886,6.55,1.0,original
MSFT,2024-10,23,139.0,23.0,87.0,0.6704658417266187,6.043478260869565,1.0,original
MSFT,2024-11,20,149.0,20.0,98.0,0.6895600469798657,7.45,1.0,original
MSFT,2024-12,21,108.0,21.0,72.0,0.6895988703703703,5.142857142857143,1.0,original
MSFT,2025-01,20,90.0,20.0,73.0,0.6774636666666667,4.5,1.0,original
MSFT,2025-02,19,132.0,19.0,98.0,0.6749143484848485,6.947368421052632,1.0,original
MSFT,2025-03,21,160.0,21.0,99.0,0.69775041875,7.619047619047619,1.0,original
MSFT,2025-04,21,163.0,21.0,97.0,0.6964412760736196,7.761904761904762,1.0,original
MSFT,2025-05,21,173.0,21.0,119.0,0.6662592658959537,8.238095238095237,1.0,original
MSFT,2025-06,20,201.0,20.0,114.0,0.6864555174129354,10.05,1.0,original
MSFT,2025-07,22,203.0,22.0,112.0,0.687787078817734,9.227272727272727,1.0,original
MSFT,2025-08,21,217.0,21.0,129.0,0.6575824838709677,10.333333333333334,1.0,original
MSFT,2025-09,21,259.0,21.0,160.0,0.664331806949807,12.333333333333334,1.0,original
MSFT,2025-10,23,3963.0,23.0,1019.0,0.648914966439566,172.30434782608697,1.0,original
MSFT,2025-11,19,1327.0,19.0,267.0,0.7191134378296911,69.84210526315789,1.0,original
MSFT,2025-12,20,1652.0,20.0,313.0,0.6813222100484261,82.6,1.0,original
NVDA,2015-01,20,8.0,6.0,4.0,0.8327530000000001,0.4,0.3,original
NVDA,2015-02,19,4.0,4.0,3.0,0.930829,0.21052631578947367,0.21052631578947367,original
NVDA,2015-03,22,8.0,7.0,6.0,0.882503875,0.36363636363636365,0.3181818181818182,original
NVDA,2015-04,21,2.0,2.0,2.0,1.0,0.09523809523809523,0.09523809523809523,original
NVDA,2015-05,20,2.0,2.0,2.0,1.0,0.1,0.1,original
NVDA,2015-06,22,5.0,5.0,3.0,0.6787402,0.22727272727272727,0.22727272727272727,original
NVDA,2015-07,22,7.0,7.0,4.0,0.8218034285714285,0.3181818181818182,0.3181818181818182,original
NVDA,2015-08,21,7.0,6.0,4.0,0.9197787142857142,0.3333333333333333,0.2857142857142857,original
NVDA,2015-09,21,9.0,7.0,3.0,0.8480292222222222,0.42857142857142855,0.3333333333333333,original
NVDA,2015-10,22,5.0,4.0,5.0,0.8643616,0.22727272727272727,0.18181818181818182,original
NVDA,2015-11,20,1.0,1.0,1.0,0.598091,0.05,0.05,original
NVDA,2015-12,22,1.0,1.0,1.0,0.323207,0.045454545454545456,0.045454545454545456,original
NVDA,2016-01,19,6.0,5.0,4.0,0.8643493333333333,0.3157894736842105,0.2631578947368421,original
NVDA,2016-02,20,3.0,3.0,3.0,0.9662896666666666,0.15,0.15,original
NVDA,2016-03,22,2.0,2.0,2.0,0.92448,0.09090909090909091,0.09090909090909091,original
NVDA,2016-04,21,3.0,2.0,3.0,0.8275543333333334,0.14285714285714285,0.09523809523809523,original
NVDA,2016-05,21,6.0,5.0,5.0,0.9062225,0.2857142857142857,0.23809523809523808,original
NVDA,2016-06,22,2.0,2.0,2.0,0.6559505,0.09090909090909091,0.09090909090909091,original
NVDA,2016-07,20,4.0,4.0,4.0,0.88490775,0.2,0.2,original
NVDA,2016-08,23,12.0,8.0,8.0,0.7540119166666667,0.5217391304347826,0.34782608695652173,original
NVDA,2016-09,21,3.0,3.0,3.0,0.761993,0.14285714285714285,0.14285714285714285,original
NVDA,2016-10,21,1.0,1.0,1.0,1.0,0.047619047619047616,0.047619047619047616,original
NVDA,2016-11,21,4.0,4.0,4.0,0.80071875,0.19047619047619047,0.19047619047619047,original
NVDA,2016-12,21,3.0,3.0,3.0,0.5025116666666667,0.14285714285714285,0.14285714285714285,original
NVDA,2017-01,20,25.0,12.0,10.0,0.66872148,1.25,0.6,original
NVDA,2017-02,19,11.0,7.0,6.0,0.7860373636363637,0.5789473684210527,0.3684210526315789,original
NVDA,2017-03,23,6.0,5.0,6.0,0.7795183333333333,0.2608695652173913,0.21739130434782608,original
NVDA,2017-04,19,2.0,2.0,2.0,0.735707,0.10526315789473684,0.10526315789473684,original
NVDA,2017-05,22,13.0,8.0,9.0,0.8850403846153847,0.5909090909090909,0.36363636363636365,original
NVDA,2017-06,22,6.0,5.0,6.0,0.7940904999999999,0.2727272727272727,0.22727272727272727,original
NVDA,2017-07,20,4.0,4.0,3.0,0.6315682499999999,0.2,0.2,original
NVDA,2017-08,23,10.0,8.0,10.0,0.7648229000000001,0.43478260869565216,0.34782608695652173,original
NVDA,2017-09,20,6.0,5.0,6.0,0.7721345,0.3,0.25,original
NVDA,2017-10,22,12.0,8.0,9.0,0.7578854166666668,0.5454545454545454,0.36363636363636365,original
NVDA,2017-11,21,12.0,9.0,10.0,0.8793199166666666,0.5714285714285714,0.42857142857142855,original
NVDA,2017-12,20,35.0,7.0,4.0,0.6865195999999999,1.75,0.35,original
NVDA,2018-01,21,5.0,5.0,5.0,0.7605416,0.23809523809523808,0.23809523809523808,original
NVDA,2018-02,19,7.0,6.0,7.0,0.6355191428571428,0.3684210526315789,0.3157894736842105,original
NVDA,2018-03,21,6.0,5.0,6.0,0.773742,0.2857142857142857,0.23809523809523808,original
NVDA,2018-04,21,18.0,8.0,8.0,0.7347152222222222,0.8571428571428571,0.38095238095238093,original
NVDA,2018-05,22,8.0,7.0,8.0,0.7563575,0.36363636363636365,0.3181818181818182,original
NVDA,2018-06,21,10.0,7.0,8.0,0.6725384,0.47619047619047616,0.3333333333333333,original
NVDA,2018-07,21,5.0,5.0,4.0,0.6278444000000001,0.23809523809523808,0.23809523809523808,original
NVDA,2018-08,23,6.0,5.0,5.0,0.7616301666666666,0.2608695652173913,0.21739130434782608,original
NVDA,2018-09,19,4.0,4.0,4.0,0.80115475,0.21052631578947367,0.21052631578947367,original
NVDA,2018-10,23,30.0,8.0,9.0,0.711083,1.3043478260869565,0.34782608695652173,original
NVDA,2018-11,21,8.0,8.0,8.0,0.812021,0.38095238095238093,0.38095238095238093,original
NVDA,2018-12,19,3.0,3.0,3.0,0.6451943333333333,0.15789473684210525,0.15789473684210525,original
NVDA,2019-01,21,12.0,8.0,8.0,0.6657553333333334,0.5714285714285714,0.38095238095238093,original
NVDA,2019-02,19,6.0,5.0,6.0,0.7349899999999999,0.3157894736842105,0.2631578947368421,original
NVDA,2019-03,21,16.0,8.0,14.0,0.9329885,0.7619047619047619,0.38095238095238093,original
NVDA,2019-04,21,9.0,9.0,9.0,0.7540695555555555,0.42857142857142855,0.42857142857142855,original
NVDA,2019-05,22,8.0,6.0,7.0,0.746794,0.36363636363636365,0.2727272727272727,original
NVDA,2019-06,20,6.0,6.0,5.0,0.729763,0.3,0.3,original
NVDA,2019-07,22,3.0,3.0,3.0,0.8499866666666667,0.13636363636363635,0.13636363636363635,original
NVDA,2019-08,22,6.0,6.0,6.0,0.8282608333333333,0.2727272727272727,0.2727272727272727,original
NVDA,2019-09,20,9.0,7.0,9.0,0.7458588888888888,0.45,0.35,original
NVDA,2019-10,23,10.0,6.0,4.0,0.8456493,0.43478260869565216,0.2608695652173913,original
NVDA,2019-11,20,7.0,5.0,7.0,0.734499857142857,0.35,0.25,original
NVDA,2019-12,21,10.0,8.0,10.0,0.7230905,0.47619047619047616,0.38095238095238093,original
NVDA,2020-01,21,10.0,6.0,8.0,0.7346883,0.47619047619047616,0.2857142857142857,original
NVDA,2020-02,19,11.0,7.0,10.0,0.6822538181818182,0.5789473684210527,0.3684210526315789,original
NVDA,2020-03,22,12.0,11.0,12.0,0.75261575,0.5454545454545454,0.5,original
