ticker,Date,Adj Close,Close,High,Low,Open,Volume,daily_return,sma_5,sma_20,sma_50,RSI,MACD,MACD_signal,volatility_20,sentiment_mean,sentiment_median,sentiment_min,sentiment_max,news_count,non_trading_news_count,positive_news_count,negative_news_count,neutral_news_count,positive_news_ratio,negative_news_ratio,neutral_news_ratio,has_news,target
AAPL,2015-02-04,26.456296920776367,29.88999938964844,30.127500534057617,29.57749938964844,29.625,280598800,0.0076692952855581,26.23944816589356,24.87005367279053,24.72252207217009,48.15461625417869,0.5528052899744651,0.3377124921082249,0.0225505969716548,0.239959,0.239959,0.239959,0.239959,1,0,1,0,0,1.0,0.0,0.0,True,1
AAPL,2015-02-05,26.645139694213867,29.98500061035156,30.0575008392334,29.8125,30.0049991607666,168984800,0.0071379140475702,26.30642433166504,25.01016139984131,24.80263113975525,49.701166860145705,0.601323355929555,0.3904346648724909,0.0224765794811862,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,False,0
AAPL,2015-02-06,26.42075729370117,29.732500076293945,30.0625,29.612499237060547,30.0049991607666,174826400,-0.0084211380795059,26.40552940368652,25.093245124816896,24.867356185913085,47.8738028293661,0.6145839470964383,0.4352645213172804,0.0213096422523679,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,False,1
AAPL,2015-02-09,26.596263885498047,29.93000030517578,29.959999084472656,29.607500076293945,29.637500762939453,155559200,0.0066427540227516,26.47467956542969,25.183776950836183,24.93385263589712,49.43967977174681,0.6319700193266939,0.4746056209191631,0.0213130981020264,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,False,1
AAPL,2015-02-10,27.107215881347656,30.5049991607666,30.537500381469727,30.040000915527344,30.042499542236328,248034000,0.0192114199967843,26.645134735107423,25.33039264678955,25.01434757091381,53.79171852916026,0.6791493517192961,0.5155143670791897,0.0204784953947999,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,False,1
AAPL,2015-02-11,27.742576599121094,31.21999931335449,31.229999542236328,30.625,30.6924991607666,294247200,0.023438803916806,26.902390670776366,25.49804420471192,25.111784321921213,58.56754511057645,0.759057668239933,0.5642230273113384,0.0208440757254127,0.344442,0.344442,0.344442,0.344442,1,0,1,0,0,1.0,0.0,0.0,True,1
AAPL,2015-02-12,28.093578338623047,31.614999771118164,31.8700008392334,31.39249992370605,31.51499938964844,297898000,0.0126520958948375,27.192078399658204,25.687892627716064,25.21460480525576,60.96763334472473,0.8410138080583707,0.619581183460745,0.0207333415124408,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,False,1
AAPL,2015-02-13,28.23130989074707,31.770000457763672,31.81999969482422,31.412500381469727,31.81999969482422,217088800,0.0049025991087319,27.554188919067386,25.917598724365234,25.3151616414388,61.90028009421333,0.906627388335604,0.6769904244357168,0.019089392711423,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,False,1
AAPL,2015-02-17,28.39793586730957,31.957500457763672,32.220001220703125,31.729999542236328,31.872499465942383,252609600,0.0059021695134702,27.914523315429687,26.16481904983521,25.4146059713056,63.05053578601414,0.9609942041949964,0.7337911803875727,0.0186945186917929,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,False,1
AAPL,2015-02-18,28.595643997192383,32.18000030517578,32.19499969482422,31.862499237060547,31.90749931335449,179566800,0.006962059876697,28.212208938598632,26.391720390319826,25.514013409614563,64.42302253609094,1.0084093756516097,0.7887148194403802,0.0183174454180876,0.130946,0.130946,0.130946,0.130946,1,0,0,0,1,0.0,0.0,1.0,True,0
AAPL,2015-02-19,28.53567123413086,32.11249923706055,32.25749969482422,32.08250045776367,32.119998931884766,149449600,-0.0020972691878319,28.370827865600585,26.60643930435181,25.60557879823627,63.65066713406557,1.0292820174813535,0.8368282590485749,0.0184795625503282,0.374105,0.374105,0.374105,0.374105,1,0,1,0,0,1.0,0.0,0.0,True,1
AAPL,2015-02-20,28.768922805786133,32.375,32.375,32.01250076293945,32.154998779296875,195793600,0.0081740348681997,28.5058967590332,26.801288890838624,25.69861832787009,65.38866655356226,1.0525124802722416,0.8799651032933083,0.0180064375756037,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,False,1
AAPL,2015-02-23,29.546464920043945,33.25,33.25,32.415000915527344,32.505001068115234,283896400,0.027027154249287,28.768927764892577,27.028598403930665,25.8085568019322,70.45925788607643,1.120744692652938,0.9281210211652344,0.0185163221676649,0.156683,0.156683,0.075161,0.238205,2,0,1,0,1,0.5,0.0,0.5,True,0
AAPL,2015-02-24,29.362079620361328,33.04249954223633,33.400001525878906,32.79249954223633,33.23500061035156,276912400,-0.0062405198111376,28.96175651550293,27.245360946655275,25.907265769110783,67.91820596121283,1.1467221605816142,0.9718412490485104,0.0187423721291705,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,False,0
AAPL,2015-02-25,28.611194610595703,32.1974983215332,32.900001525878906,32.037498474121094,32.88999938964844,298846800,-0.0255732911113325,28.9648666381836,27.46839256286621,25.98034492698876,58.64300153845478,1.0941071599110224,0.9962944312210128,0.0176863755401747,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,False,1
AAPL,2015-02-26,28.973302841186523,32.60499954223633,32.717498779296875,31.65250015258789,32.1974983215332,365150000,0.0126561730650953,29.052392959594727,27.64126491546631,26.059106977362383,61.38191119163955,1.0693022500320666,1.0108959949832237,0.0137093839102529,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,False,0
AAPL,2015-02-27,28.53788375854492,32.1150016784668,32.64250183105469,32.060001373291016,32.5,248059200,-0.0150282860407148,29.00618515014649,27.75264616012573,26.12266535636706,56.53361444852531,1.002948137408687,1.0093064234683164,0.0132141859147956,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,False,1
AAPL,2015-03-02,28.67784118652344,32.272499084472656,32.56999969482422,32.07500076293945,32.3125,192386800,0.0049042679254944,28.832460403442383,27.890276622772216,26.186544752120973,57.69042081529715,0.950696383740123,0.9975844155226778,0.0124522843339054,0.29777825,0.3348835,0.066571,0.454775,4,1,3,0,1,0.75,0.0,0.25,True,1
AAPL,2015-03-03,28.737829208374023,32.34000015258789,32.380001068115234,32.022499084472656,32.2400016784668,151265200,0.0020917900151693,28.70761032104492,28.01464242935181,26.248771202273485,58.20386885146302,0.9037096225378464,0.9788094569257116,0.0123435912619588,0.3015575,0.3015575,0.278315,0.3248,2,0,2,0,0,1.0,0.0,0.0,True,0
AAPL,2015-03-04,28.555662155151367,32.1349983215332,32.38999938964844,32.08000183105469,32.275001525878906,126665200,-0.0063389288001466,28.69650382995605,28.129678535461423,26.30369717734201,55.98210945381672,0.8420661031332521,0.9514607861672196,0.0125508314739937,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,False,0
AAPL,2015-03-05,28.08247184753418,31.602500915527344,32.1875,31.440000534057617,32.14500045776367,226068400,-0.0165708049439093,28.518337631225585,28.21098728179932,26.345064030137173,50.58099667605874,0.7464263285974191,0.9104538946532597,0.0133515440788882,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,False,1
AAPL,2015-03-06,28.12467765808105,31.64999961853028,32.342498779296875,31.565000534057617,32.099998474121094,291368400,0.0015029236306554,28.435696411132813,28.28496417999268,26.385509794408623,51.03477405019982,0.6663554436503212,0.861634204452672,0.0133206400963561,0.235391,0.235391,0.235391,0.235391,1,0,1,0,0,1.0,0.0,0.0,True,1
AAPL,2015-03-09,28.244644165039062,31.78499984741211,32.39250183105469,31.26499938964844,31.989999771118164,354114000,0.0042655246903262,28.34905700683593,28.37615852355957,26.426823891533747,52.373434917020845,0.6055980278661934,0.8104269691353763,0.0130581535558259,0.110168,0.110168,0.110168,0.110168,1,0,0,0,1,0.0,0.0,1.0,True,0
AAPL,2015-03-10,27.66037940979004,31.127500534057617,31.80500030517578,30.950000762939453,31.602500915527344,275426400,-0.0206858600106643,28.13356704711914,28.42936429977417,26.453640315843664,45.80542128653405,0.5044866472420537,0.7492389047567118,0.0140925273056589,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,False,0
AAPL,2015-03-11,27.156089782714844,30.559999465942383,31.1924991607666,30.52750015258789,31.1875,275756000,-0.0182314790265207,27.85365257263184,28.43180799484253,26.46858604918135,41.02341811175283,0.379290961148861,0.6752493160351417,0.0141805965175172,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,False,1
AAPL,2015-03-12,27.647048950195312,31.112499237060547,31.225000381469727,30.40749931335449,30.57749938964844,193450800,0.0180791554089267,27.766567993164063,28.42703161239624,26.49313735961914,46.84193337057581,0.3160456026566365,0.6034085733594408,0.0137625142974854,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,False,0
AAPL,2015-03-13,27.455995559692383,30.897499084472656,31.350000381469727,30.645000457763672,31.100000381469727,207309200,-0.0069104442520104,27.632831573486328,28.395152473449706,26.51278752696757,44.98213154727306,0.2476520102632733,0.5322572607402073,0.0135025383624243,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,False,1
AAPL,2015-03-16,27.758129119873047,31.237499237060547,31.237499237060547,30.717500686645508,30.96999931335449,143497200,0.011004283546149,27.535528564453124,28.371493434906007,26.53769435882568,48.466697843021365,0.2153468642115079,0.4688751814344675,0.0137116750759433,0.119937,0.119937,0.119937,0.119937,1,1,0,0,1,0.0,0.0,1.0,True,1
AAPL,2015-03-17,28.22242927551269,31.76000022888184,31.82999992370605,31.412500381469727,31.475000381469727,204092400,0.0167266372180405,27.647938537597657,28.36271810531616,26.61829086303711,53.355780155013335,0.2246206583335279,0.4200242768142796,0.0141934563597672,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,False,1
AAPL,2015-03-18,28.54011344909668,32.11750030517578,32.290000915527344,31.592500686645508,31.75,261083600,0.0112564432523754,27.924743270874025,28.35994157791138,26.71887195587158,56.40348289753188,0.2546689991043926,0.3869532212723022,0.0143394638528172,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,False,0
AAPL,2015-03-19,28.32461738586425,31.875,32.3125,31.850000381469727,32.1875,183238000,-0.0075506379334049,28.060256958007805,28.349388885498048,26.81509887695313,53.83392017685525,0.2581183664692368,0.3611862503116892,0.0144329979299801,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,False,0
AAPL,2015-03-20,27.96917724609375,31.475000381469727,32.099998474121094,31.290000915527344,32.0625,274780400,-0.0125488063943941,28.16289329528808,28.30940160751343,26.89762271881104,49.803717602328256,0.2295251432381349,0.3348540288969783,0.0145382000543361,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,False,1
AAPL,2015-03-23,28.26019859313965,31.802499771118164,31.96249961853028,31.6299991607666,31.780000686645508,150838800,0.0104050735738585,28.2633071899414,28.24508829116821,26.96764503479004,52.91202487243417,0.22772275222896,0.3134277735633747,0.0132512533315262,0.1918366666666666,0.139828,0.110524,0.325158,3,0,1,0,2,0.3333333333333333,0.0,0.6666666666666666,True,0
AAPL,2015-03-24,28.144678115844727,31.67250061035156,32.0099983215332,31.63999938964844,31.8075008392334,131369200,-0.0040877447097262,28.24775695800781,28.184218215942384,27.03482604980469,51.54750810340271,0.2145001827113049,0.2936422553929607,0.0132249036655388,0.121451,0.121451,0.121451,0.121451,1,0,0,0,1,0.0,0.0,1.0,True,0
AAPL,2015-03-25,27.40934181213379,30.84499931335449,31.70499992370605,30.84499931335449,31.63500022888184,206620800,-0.0261270106086934,28.021602630615234,28.12412557601929,27.09951484680176,43.80381476751157,0.1430368668933397,0.2635211776930365,0.0132772571927805,0.100385,0.100385,0.100385,0.100385,1,0,0,0,1,0.0,0.0,1.0,True,1
AAPL,2015-03-26,27.600400924682617,31.059999465942383,31.21999931335449,30.64999961853028,30.690000534057617,190291600,0.0069705837468978,27.876759338378907,28.05548048019409,27.16373195648193,46.07071077948204,0.1006582225453378,0.2309485866634968,0.0130036472323583,0.118674,0.118674,0.118674,0.118674,1,0,0,0,1,0.0,0.0,1.0,True,0
AAPL,2015-03-27,27.380464553833008,30.8125,31.174999237060547,30.727500915527344,31.14249992370605,158184800,-0.0079685933349222,27.75901679992676,27.99760951995849,27.2254090499878,43.87653667736887,0.0487636969907185,0.1945116087289411,0.0127342270738859,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,False,1
AAPL,2015-03-30,28.073579788208008,31.592500686645508,31.600000381469727,31.0,31.012500762939453,188398800,0.025314224782865,27.72169303894043,27.967396450042724,27.31413688659668,51.68586147172511,0.0628411250449012,0.1681775119921331,0.0140642127040243,0.141739,0.141739,0.141739,0.141739,1,0,0,0,1,0.0,0.0,1.0,True,0
AAPL,2015-03-31,27.642608642578125,31.107500076293945,31.622499465942383,31.09000015258789,31.522499084472656,168362400,-0.0153514852356273,27.621279144287108,27.91263542175293,27.39791847229004,47.28052814184921,0.0387748462331742,0.1422969788403414,0.0144011554099085,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,False,0
AAPL,2015-04-01,27.60261344909668,31.0625,31.280000686645508,30.77499961853028,31.20499992370605,162485600,-0.0014468675514163,27.65993347167969,27.8649829864502,27.46881839752197,46.88118166562796,0.0162871212313575,0.1170950073185446,0.0143622546449728,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,False,1
AAPL,2015-04-02,27.840320587158203,31.32999992370605,31.38999938964844,31.04750061035156,31.25749969482422,128880400,0.0086117620166616,27.707917404174804,27.8528754234314,27.54079895019532,49.60557099634349,0.0174453178276472,0.0971650694203651,0.0140816158553321,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,False,1
AAPL,2015-04-06,28.291296005249023,31.83749961853028,31.877500534057617,31.082500457763672,31.11750030517578,148776000,0.0161986431398653,27.890083694458006,27.8612063407898,27.60918624877929,54.38547577356361,0.0541291767997584,0.0885578908962438,0.0145581188341044,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,False,0
AAPL,2015-04-07,27.99360466003418,31.502500534057617,32.029998779296875,31.4950008392334,31.90999984741211,140049200,-0.0105223650821656,27.87408866882324,27.848654365539552,27.66905284881592,50.95005901707526,0.0585057774952453,0.0825474682160441,0.0147258206412797,0.2445345,0.2445345,0.150634,0.338435,2,0,2,0,0,1.0,0.0,0.0,True,0
AAPL,2015-04-08,27.902528762817383,31.39999961853028,31.600000381469727,31.24250030517578,31.46249961853028,149316800,-0.0032534537199785,27.92607269287109,27.86076183319092,27.72656684875488,49.91129412935338,0.0540026919089449,0.0768385129546243,0.0139540566603485,0.2080395,0.2080395,0.112211,0.303868,2,0,1,0,1,0.5,0.0,0.5,True,1
AAPL,2015-04-09,28.11579132080078,31.63999938964844,31.645000457763672,31.165000915527344,31.46249961853028,129936000,0.0076431265350971,28.028708267211915,27.90874691009521,27.80587142944336,52.36055531092335,0.066871615896602,0.0748451335430198,0.0133077143639592,0.110363,0.110363,0.110363,0.110363,1,0,0,0,1,0.0,0.0,1.0,True,1
AAPL,2015-04-10,28.23575592041016,31.77499961853028,31.802499771118164,31.315000534057617,31.487499237060547,160752000,0.0042668050221523,28.107795333862303,27.93818225860596,27.86026943206787,53.731144259736325,0.0857618621133546,0.0770284792570868,0.0127670554151471,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,False,0
AAPL,2015-04-13,28.180219650268555,31.71249961853028,32.14250183105469,31.65250015258789,32.092498779296875,145460400,-0.0019668773982233,28.08558006286621,27.974393463134767,27.89766864776612,52.971360604091416,0.0951543256381093,0.0806536485332913,0.0126504866183895,0.4758095,0.4758095,0.319925,0.631694,2,0,2,0,0,1.0,0.0,0.0,True,0
AAPL,2015-04-14,28.058034896850582,31.575000762939453,31.82250022888184,31.477500915527344,31.75,102098400,-0.0043358339620609,28.09846611022949,27.989388751983643,27.94032470703125,51.25417172083549,0.0916817816809931,0.0828592751628317,0.0125003138991847,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,False,1
AAPL,2015-04-15,28.164670944213867,31.69499969482422,31.78249931335449,31.502500534057617,31.602500915527344,115881600,0.0038005529523115,28.150894546508788,27.986500835418703,27.97860786437988,52.69546197866451,0.0964229002315342,0.0855720001765722,0.0119450981270254,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,False,0
AAPL,2015-04-16,28.029151916503903,31.542499542236328,31.77499961853028,31.52750015258789,31.56999969482422,113476000,-0.0048116673536995,28.13356666564941,27.960952758789062,28.014092102050785,50.64599907757262,0.0882279806434809,0.0861031962699539,0.0116831970689363,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,False,0
AAPL,2015-04-17,27.71369171142578,31.1875,31.53499984741211,31.114999771118164,31.387500762939453,207828000,-0.0112547181597876,28.02915382385254,27.930406475067137,28.03923999786377,46.14677910814155,0.0556370958814405,0.0800099761922512,0.0118237207347775,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,False,1
AAPL,2015-04-20,28.34683609008789,31.89999961853028,32.029998779296875,31.292499542236328,31.39249992370605,188217200,0.0228459053833336,28.062477111816406,27.949289417266847,28.07327392578125,54.82168832297747,0.0799761298115093,0.0800032069161029,0.0126292573499943,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,False,0
AAPL,2015-04-21,28.19354820251465,31.727500915527344,32.04999923706055,31.667499542236328,32.025001525878906,129740400,-0.0054075836571702,28.08957977294921,27.945956897735595,28.10872974395752,52.61201555889309,0.0859056710065822,0.0811836997341987,0.0124869352223832,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,False,1
AAPL,2015-04-22,28.57343101501465,32.154998779296875,32.217498779296875,31.57999992370605,31.747499465942383,150618000,0.0134741044217385,28.171331787109374,27.96739454269409,28.148273086547853,57.21456054669658,0.119876382957063,0.0889222363787716,0.0128011479409158,-0.145322,-0.145322,-0.145322,-0.145322,1,0,0,0,1,0.0,0.0,1.0,True,1
AAPL,2015-04-23,28.806690216064453,32.41749954223633,32.60499954223633,32.03499984741211,32.07500076293945,183083600,0.0081634998935631,28.326839447021484,28.037261962890625,28.182262573242188,59.79661975661779,0.163733072085126,0.1038844035200425,0.0111957568766195,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,False,1
AAPL,2015-04-24,28.94220924377441,32.56999969482422,32.657501220703125,32.307498931884766,32.622501373291016,178103600,0.0047044289605469,28.57254295349121,28.104352378845213,28.20625522613525,61.25941179228182,0.2070384566941143,0.1245152141548568,0.0111600576471694,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,False,1
AAPL,2015-04-27,29.46870422363281,33.162498474121094,33.282501220703125,32.787498474121094,33.07749938964844,387816800,0.0181912505511876,28.7969165802002,28.20876436233521,28.23375774383545,66.37771370788724,0.2806073637503239,0.1557336440739503,0.0114068059440444,0.200993,0.200993,0.200993,0.200993,1,1,1,0,0,1.0,0.0,0.0,True,0
AAPL,2015-04-28,29.00441551208496,32.63999938964844,33.6349983215332,32.39250183105469,33.6150016784668,475696000,-0.0157553147917344,28.95909004211426,28.25530614852905,28.249219856262208,58.97779733116776,0.298011739995669,0.184189263258294,0.0110089307703251,0.321005,0.321005,0.321005,0.321005,1,0,1,0,0,1.0,0.0,0.0,True,0
AAPL,2015-04-29,28.577869415283203,32.15999984741211,32.897499084472656,32.07500076293945,32.540000915527344,253544400,-0.0147062469376096,28.95997772216797,28.302069187164307,28.25281852722168,53.11889710075364,0.2742250328647273,0.2021964171795807,0.010957186654414,0.14709,0.14709,0.14709,0.14709,1,0,0,0,1,0.0,0.0,1.0,True,0
AAPL,2015-04-30,27.80256080627441,31.287500381469727,32.15999984741211,31.145000457763672,32.15999984741211,332781600,-0.027129685482927,28.75915184020996,28.3120665550232,28.23695686340332,44.47121249365122,0.1906156720535747,0.1998802681543795,0.0127124769681534,0.435871,0.435871,0.435871,0.435871,1,0,1,0,0,1.0,0.0,0.0,True,1
