dataset_type,model_name,model_variant,scope,accuracy,precision,recall,f1,roc_auc,tn,fp,fn,tp,group
hybrid,xgboost,tuned_fixed_0_5,global,0.5013562386980108,0.5403445149592022,0.5,0.5193899782135076,0.5025574911172523,513,507,596,596,
hybrid,xgboost,tuned_fixed_0_5,ticker,0.4972875226039783,0.5294117647058824,0.6877076411960132,0.5982658959537572,0.47310552127827876,68,184,94,207,AAPL
hybrid,xgboost,tuned_fixed_0_5,ticker,0.47739602169981915,0.6119402985074627,0.13486842105263158,0.2210242587601078,0.49084495878249845,223,26,263,41,MSFT
hybrid,xgboost,tuned_fixed_0_5,ticker,0.5226039783001808,0.5694444444444444,0.5394736842105263,0.5540540540540541,0.525642041851617,125,124,140,164,NVDA
hybrid,xgboost,tuned_fixed_0_5,ticker,0.5081374321880651,0.5154061624649859,0.6501766784452296,0.575,0.5246106530558827,97,173,99,184,TSLA
