dataset_type,model_name,model_variant,scope,accuracy,precision,recall,f1,roc_auc,tn,fp,fn,tp,group
hybrid,hist_gradient_boosting,tuned_optimized_threshold,global,0.5253164556962026,0.5397091722595079,0.8095637583892618,0.6476510067114094,0.5087408705092775,197,823,227,965,
hybrid,hist_gradient_boosting,tuned_optimized_threshold,ticker,0.5370705244122965,0.5454545454545454,0.8970099667774086,0.678391959798995,0.4824328956388757,27,225,31,270,AAPL
hybrid,hist_gradient_boosting,tuned_optimized_threshold,ticker,0.5063291139240507,0.5457227138643068,0.6085526315789473,0.5754276827371695,0.4977938068061721,95,154,119,185,MSFT
hybrid,hist_gradient_boosting,tuned_optimized_threshold,ticker,0.5515370705244123,0.5573770491803278,0.8947368421052632,0.6868686868686869,0.5284427182413867,33,216,32,272,NVDA
hybrid,hist_gradient_boosting,tuned_optimized_threshold,ticker,0.5063291139240507,0.5107296137339056,0.8409893992932862,0.6355140186915887,0.5310954063604241,42,228,45,238,TSLA
