dataset_type,model_name,model_variant,scope,accuracy,precision,recall,f1,roc_auc,tn,fp,fn,tp,group
lagged_hybrid,random_forest,tuned_fixed_0_5,global,0.5085895117540687,0.5455333911535126,0.5276845637583892,0.5364605543710022,0.5146680484274246,496,524,563,629,
lagged_hybrid,random_forest,tuned_fixed_0_5,ticker,0.5207956600361664,0.539647577092511,0.813953488372093,0.6490066225165563,0.4884511944312609,43,209,56,245,AAPL
lagged_hybrid,random_forest,tuned_fixed_0_5,ticker,0.4629294755877034,0.5945945945945946,0.07236842105263158,0.12903225806451613,0.547003804692454,234,15,282,22,MSFT
lagged_hybrid,random_forest,tuned_fixed_0_5,ticker,0.5352622061482821,0.5658263305322129,0.6644736842105263,0.6111951588502269,0.5313358697949694,94,155,102,202,NVDA
lagged_hybrid,random_forest,tuned_fixed_0_5,ticker,0.515370705244123,0.5245901639344263,0.5653710247349824,0.54421768707483,0.5200497317105091,125,145,123,160,TSLA
