dataset_type,model_name,model_variant,scope,accuracy,precision,recall,f1,roc_auc,tn,fp,fn,tp,group
lagged_hybrid,xgboost,tuned_fixed_0_5,global,0.4896021699819168,0.5319148936170213,0.44043624161073824,0.48187241854061497,0.4993337939202527,558,462,667,525,
lagged_hybrid,xgboost,tuned_fixed_0_5,ticker,0.488245931283906,0.5245901639344263,0.6378737541528239,0.5757121439280359,0.4788271897906449,78,174,109,192,AAPL
lagged_hybrid,xgboost,tuned_fixed_0_5,ticker,0.45569620253164556,0.5189873417721519,0.13486842105263158,0.21409921671018275,0.5157471993236102,211,38,263,41,MSFT
lagged_hybrid,xgboost,tuned_fixed_0_5,ticker,0.5207956600361664,0.5764705882352941,0.48355263157894735,0.5259391771019678,0.5169757979285563,141,108,157,147,NVDA
lagged_hybrid,xgboost,tuned_fixed_0_5,ticker,0.4936708860759494,0.5052264808362369,0.5123674911660777,0.5087719298245614,0.5021332286349954,128,142,138,145,TSLA
