dataset_type,model_name,model_variant,scope,accuracy,precision,recall,f1,roc_auc,tn,fp,fn,tp,group
base,hist_gradient_boosting,tuned_fixed_0_5,global,0.5049728752260397,0.5406538139145013,0.5411073825503355,0.5408805031446541,0.49631653836031053,472,548,547,645,
base,hist_gradient_boosting,tuned_fixed_0_5,ticker,0.5280289330922242,0.5446428571428571,0.8106312292358804,0.6515353805073432,0.4809827031587829,48,204,57,244,AAPL
base,hist_gradient_boosting,tuned_fixed_0_5,ticker,0.4538878842676311,0.5333333333333333,0.05263157894736842,0.09580838323353294,0.4433787782709787,235,14,288,16,MSFT
base,hist_gradient_boosting,tuned_fixed_0_5,ticker,0.5280289330922242,0.5494252873563218,0.7861842105263158,0.6468200270635994,0.4889558232931727,53,196,65,239,NVDA
base,hist_gradient_boosting,tuned_fixed_0_5,ticker,0.5099457504520796,0.5214285714285715,0.5159010600706714,0.5186500888099467,0.5291846616934957,136,134,137,146,TSLA
