dataset_type,model_name,model_variant,scope,accuracy,precision,recall,f1,roc_auc,tn,fp,fn,tp,group
lagged_hybrid,random_forest,tuned_optimized_threshold,global,0.5375226039783002,0.5385668644454586,0.9899328859060402,0.6976056754360035,0.5146680484274246,9,1011,12,1180,
lagged_hybrid,random_forest,tuned_optimized_threshold,ticker,0.5424954792043399,0.5434782608695652,0.9966777408637874,0.7033997655334114,0.4884511944312609,0,252,1,300,AAPL
lagged_hybrid,random_forest,tuned_optimized_threshold,ticker,0.5515370705244123,0.5520446096654275,0.9769736842105263,0.7054631828978623,0.547003804692454,8,241,7,297,MSFT
lagged_hybrid,random_forest,tuned_optimized_threshold,ticker,0.5479204339963833,0.5489130434782609,0.9967105263157895,0.7079439252336449,0.5313358697949694,0,249,1,303,NVDA
lagged_hybrid,random_forest,tuned_optimized_threshold,ticker,0.5081374321880651,0.5100182149362478,0.9893992932862191,0.6730769230769231,0.5200497317105091,1,269,3,280,TSLA
