approach,reference,dataset_type,model_name,ticker,roc_auc,reference_auc,auc_low,auc_high,auc_delta,delta_low,delta_high,block_sessions,replicates
window_5y,deduplicated,base,random_forest,MSFT,0.47357852462481503,0.4945043331219615,0.4216148476775307,0.5220448612848945,-0.02092580849714648,-0.06100633120790041,0.02334027977445981,20,1000
window_5y,deduplicated,base,random_forest,NVDA,0.5374128091312619,0.5473208623969562,0.49761693769960086,0.5857093094512784,-0.009908053265694328,-0.04461426263796244,0.027646096358245303,20,1000
window_5y,deduplicated,base,random_forest,TSLA,0.5417222876586835,0.5221698730532652,0.504010229766567,0.5828435204843023,0.019552414605418234,-0.024656797579067243,0.06637213671890722,20,1000
window_5y,deduplicated,base,random_forest,macro,0.5098594421094778,0.5068032284624572,0.48764100424977996,0.5368596927527914,0.003056213647020578,-0.020425713497218313,0.02919499635714685,20,1000
window_5y,deduplicated,hybrid,hist_gradient_boosting,AAPL,0.47759452618256604,0.47247930179823866,0.42332746930318876,0.5280812890143723,0.005115224384327377,-0.05074201283547496,0.05483516101199593,20,1000
window_5y,deduplicated,hybrid,hist_gradient_boosting,MSFT,0.5125634115409005,0.510145846544071,0.45386334470775036,0.5582930168073398,0.0024175649968294355,-0.05242903215126331,0.052900799691850714,20,1000
window_5y,deduplicated,hybrid,hist_gradient_boosting,NVDA,0.5320558549989431,0.5478228704290847,0.4869618462238539,0.5864005835069166,-0.015767015430141584,-0.06106027523686538,0.028844330772258175,20,1000
window_5y,deduplicated,hybrid,hist_gradient_boosting,TSLA,0.49986258343148804,0.528373249574663,0.45423131855715876,0.5396922184455101,-0.02851066614317499,-0.06389047055457857,0.0037901804503366948,20,1000
window_5y,deduplicated,hybrid,hist_gradient_boosting,macro,0.5055190940384744,0.5147053170865143,0.4819653001692119,0.530175137935413,-0.009186223048039954,-0.03166845617054049,0.008865815633213477,20,1000
window_5y,deduplicated,hybrid,logistic_regression,AAPL,0.4660654959658282,0.4588804514053684,0.41946901302679873,0.517962190771967,0.007185044560459819,-0.010585905362852309,0.028759434705198438,20,1000
window_5y,deduplicated,hybrid,logistic_regression,MSFT,0.5015060240963856,0.504861551469034,0.45372835177906845,0.5272027605801343,-0.003355527372648437,-0.02531235374210798,0.013702349867032582,20,1000
window_5y,deduplicated,hybrid,logistic_regression,NVDA,0.5141883322764743,0.5162888395688016,0.47369777060143287,0.5607820675475965,-0.002100507292327247,-0.023216445126720133,0.021078599977723097,20,1000
window_5y,deduplicated,hybrid,logistic_regression,TSLA,0.5104305719146709,0.510770841512891,0.462716499827052,0.5497615638442697,-0.00034026959822008873,-0.020979634718586302,0.01787574352141554,20,1000
window_5y,deduplicated,hybrid,logistic_regression,macro,0.4980476060633397,0.4977004209890237,0.46812937187268694,0.5251921834870145,0.0003471850743160254,-0.01044898332346399,0.011569361825930751,20,1000
window_5y,deduplicated,hybrid,random_forest,AAPL,0.46607867953382903,0.4506011707008385,0.41778728325950376,0.510743487653568,0.015477508832990539,-0.015187557247631588,0.0393591908876669,20,1000
window_5y,deduplicated,hybrid,random_forest,MSFT,0.49764848869160855,0.5167908476009301,0.4480131611948012,0.5459721440423982,-0.019142358909321533,-0.05793629014387567,0.014844150837648036,20,1000
window_5y,deduplicated,hybrid,random_forest,NVDA,0.5557757345170155,0.542208306911858,0.5101246878599028,0.6009785667979541,0.0135674276051575,-0.02856943459119672,0.04041597046095786,20,1000
window_5y,deduplicated,hybrid,random_forest,TSLA,0.513492998298652,0.5083235178641539,0.4677296354783524,0.5424483245793698,0.005169480434498164,-0.026263835857174435,0.03930632898943995,20,1000
