scope,accuracy,precision,recall,f1,balanced_accuracy,f1_macro,mcc,roc_auc,tn,fp,fn,tp,group,mean_outer_auc,approach,dataset_type,model_name,ticker
outer_fold,0.4891304347826087,0.5315315315315315,0.5841584158415841,0.5566037735849056,0.4788261958725993,0.4770198355104015,-0.043073057468742584,0.48538709292616,31,52,42,59,3.0,,enhanced,hybrid,logistic_regression,AAPL
global,0.5135623869801085,0.5541795665634675,0.5888157894736842,0.5709728867623605,0.505251268230818,0.5046931239657314,0.010601455241490282,0.5074904882688649,105,144,125,179,,0.5110572168771829,enhanced,hybrid,logistic_regression,MSFT
outer_fold,0.4972972972972973,0.546875,0.6666666666666666,0.6008583690987125,0.4708333333333333,0.46101312615519563,-0.0625913075724236,0.48416666666666663,22,58,35,70,1.0,,enhanced,hybrid,logistic_regression,MSFT
outer_fold,0.5108695652173914,0.5213675213675214,0.6421052631578947,0.5754716981132075,0.5064458900059137,0.49927431059506533,0.013388729265580275,0.49095209934949735,33,56,34,61,2.0,,enhanced,hybrid,logistic_regression,MSFT
outer_fold,0.532608695652174,0.6153846153846154,0.46153846153846156,0.5274725274725275,0.5432692307692308,0.5325534680373389,0.08681016852268601,0.5580528846153847,50,30,56,48,3.0,,enhanced,hybrid,logistic_regression,MSFT
global,0.5027124773960217,0.5491525423728814,0.5328947368421053,0.5409015025041736,0.4993790953286832,0.49924759543354635,-0.0012384273291054775,0.5022986683576411,116,133,142,162,,0.5046996576510945,enhanced,hybrid,logistic_regression,NVDA
outer_fold,0.5513513513513514,0.6031746031746031,0.6972477064220184,0.6468085106382979,0.5196764847899565,0.5159968479117416,0.04154189240671626,0.5253500724287785,26,50,33,76,1.0,,enhanced,hybrid,logistic_regression,NVDA
outer_fold,0.4891304347826087,0.5,0.5638297872340425,0.53,0.4874704491725768,0.48523809523809525,-0.025348393796707964,0.49763593380614657,37,53,41,53,2.0,,enhanced,hybrid,logistic_regression,NVDA
outer_fold,0.4673913043478261,0.5238095238095238,0.32673267326732675,0.4024390243902439,0.4826434450673983,0.46102343376374944,-0.03640242334506645,0.4911129667183586,53,30,68,33,3.0,,enhanced,hybrid,logistic_regression,NVDA
global,0.4936708860759494,0.5043227665706052,0.6183745583038869,0.5555555555555556,0.4906687606334249,0.48366013071895425,-0.019295057543135374,0.5053919644025651,98,172,108,175,,0.5169663070238727,enhanced,hybrid,logistic_regression,TSLA
outer_fold,0.5081081081081081,0.5135135135135135,0.8,0.6255144032921811,0.5,0.45448948511065745,0.0,0.532046783625731,18,72,19,76,1.0,,enhanced,hybrid,logistic_regression,TSLA
