dataset_type,model_name,scope,accuracy,precision,recall,f1,balanced_accuracy,f1_macro,mcc,roc_auc,tn,fp,fn,tp,group,mean_outer_auc,std_outer_auc
hybrid,lightgbm,year,0.4528301886792453,0.5185185185185185,0.4666666666666667,0.49122807017543857,0.45072463768115945,0.4496956677407805,-0.09770478002113132,0.49855072463768113,10,13,16,14,2023,,
hybrid,lightgbm,year,0.48412698412698413,0.5454545454545454,0.46808510638297873,0.5038167938931297,0.4862948054437416,0.4833133556242508,-0.027236914873837295,0.48150277937511976,56,55,75,66,2024,,
hybrid,lightgbm,year,0.5201612903225806,0.5875,0.3533834586466165,0.4413145539906103,0.5332134684537431,0.5104099271719836,0.07086296713699457,0.529127165740438,82,33,86,47,2025,,
hybrid,lightgbm,outer_fold,0.44324324324324327,0.5483870967741935,0.3119266055045872,0.39766081871345027,0.4717527764365041,0.4400364395074789,-0.05888130238186972,0.49867213906325447,48,28,75,34,1,,
hybrid,lightgbm,outer_fold,0.5489130434782609,0.5384615384615384,0.8191489361702128,0.6497890295358649,0.5429078014184398,0.5081006216381615,0.10308405455017229,0.5575650118203309,24,66,17,77,2,,
hybrid,lightgbm,outer_fold,0.5,0.6956521739130435,0.15841584158415842,0.25806451612903225,0.537039246093284,0.4405076679005817,0.11145896632458491,0.5591077180007157,76,7,85,16,3,,
hybrid,logistic_regression,global,0.5099457504520796,0.5548172757475083,0.5493421052631579,0.5520661157024793,0.5055947474106954,0.5055739760149123,0.011177982536859773,0.5109781230183894,115,134,137,167,,0.5470080810694463,0.020732153082436502
hybrid,logistic_regression,ticker,0.5099457504520796,0.5548172757475083,0.5493421052631579,0.5520661157024793,0.5055947474106954,0.5055739760149123,0.011177982536859773,0.5109781230183894,115,134,137,167,NVDA,,
hybrid,logistic_regression,year,0.6415094339622641,0.6341463414634146,0.8666666666666667,0.7323943661971831,0.6072463768115942,0.5947686116700202,0.25401222498040466,0.6695652173913044,8,15,4,26,2023,,
hybrid,logistic_regression,year,0.48412698412698413,0.5413533834586466,0.5106382978723404,0.5255474452554745,0.4805443741613954,0.4801650269755633,-0.03869429565903685,0.49102293783144846,50,61,69,72,2024,,
