dataset_type,model_name,outer_fold,config_id,inner_fold,roc_auc,train_end,train_target_end,valid_start,valid_end,mean_auc
hybrid,xgboost,1,0,1,0.5060410209061531,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
hybrid,xgboost,1,0,2,0.5187317408489431,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
hybrid,xgboost,1,0,3,0.49257687536723893,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5057832123741117
hybrid,xgboost,1,1,1,0.4992020048803007,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
hybrid,xgboost,1,1,2,0.529082448742184,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
hybrid,xgboost,1,1,3,0.5003590781484626,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.509547843923649
hybrid,lightgbm,1,0,1,0.5034887555233133,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
hybrid,lightgbm,1,0,2,0.5271788702790593,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
hybrid,lightgbm,1,0,3,0.5168766729777372,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.51584809959337
hybrid,lightgbm,1,1,1,0.5004022950603443,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
hybrid,lightgbm,1,1,2,0.49749494361970725,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
hybrid,lightgbm,1,1,3,0.521407586341973,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5064349416740082
lag_1,logistic_regression,1,0,1,0.5450504517575678,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
lag_1,logistic_regression,1,0,2,0.5294856372361099,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
lag_1,logistic_regression,1,0,3,0.4945485408369785,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.523028209943552
lag_1,logistic_regression,1,1,1,0.5427553914133086,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
lag_1,logistic_regression,1,1,2,0.5397438100651711,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
lag_1,logistic_regression,1,1,3,0.5137690148201346,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5320894054328714
lag_1,random_forest,1,0,1,0.501266240189936,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
lag_1,random_forest,1,0,2,0.4909249540629502,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
lag_1,random_forest,1,0,3,0.5258470979956911,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5060127640828591
lag_1,random_forest,1,1,1,0.5040163556024534,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
lag_1,random_forest,1,1,2,0.5044482927280659,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
lag_1,random_forest,1,1,3,0.5293203629953647,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5125950037752947
lag_1,hist_gradient_boosting,1,0,1,0.4900151685022752,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
lag_1,hist_gradient_boosting,1,0,2,0.5110050629899401,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
lag_1,hist_gradient_boosting,1,0,3,0.5204805118495789,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5071669144472647
lag_1,hist_gradient_boosting,1,1,1,0.48287278243091736,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
lag_1,hist_gradient_boosting,1,1,2,0.49268312028236416,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
lag_1,hist_gradient_boosting,1,1,3,0.5425344388587844,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5060301138573553
lag_1,xgboost,1,0,1,0.5161973224295984,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
lag_1,xgboost,1,0,2,0.4881555117850014,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
lag_1,xgboost,1,0,3,0.491715087810929,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.49868930734184297
lag_1,xgboost,1,1,1,0.5086064762909714,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
lag_1,xgboost,1,1,2,0.4841698943778339,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
lag_1,xgboost,1,1,3,0.49897499510347976,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.4972504552574284
lag_1,lightgbm,1,0,1,0.5022093253313988,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
lag_1,lightgbm,1,0,2,0.4999933903525586,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
lag_1,lightgbm,1,0,3,0.5104850819351048,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5042292658730207
lag_1,lightgbm,1,1,1,0.4992283848842578,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
lag_1,lightgbm,1,1,2,0.4943223128478327,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
lag_1,lightgbm,1,1,3,0.529150616961546,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5075671048978788
base,logistic_regression,2,0,1,0.5395571043165468,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
base,logistic_regression,2,0,2,0.5120855614973262,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
base,logistic_regression,2,0,3,0.48582528582528584,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.512489317213053
base,logistic_regression,2,1,1,0.5207958633093526,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
base,logistic_regression,2,1,2,0.5316183506895582,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
base,logistic_regression,2,1,3,0.4975690975690976,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5166611038560028
base,random_forest,2,0,1,0.5027315647482015,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
base,random_forest,2,0,2,0.5174444131719673,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
base,random_forest,2,0,3,0.5054945054945055,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5085568278048914
base,random_forest,2,1,1,0.5020290017985611,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
base,random_forest,2,1,2,0.5195665634674922,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
base,random_forest,2,1,3,0.49716949716949715,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5062550208118501
base,hist_gradient_boosting,2,0,1,0.4891580485611511,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
base,hist_gradient_boosting,2,0,2,0.4910835913312694,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
base,hist_gradient_boosting,2,0,3,0.49326784326784334,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.49116982772008794
base,hist_gradient_boosting,2,1,1,0.5012533723021583,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
base,hist_gradient_boosting,2,1,2,0.4972867998874191,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
base,hist_gradient_boosting,2,1,3,0.48872793872793874,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.49575603697250537
base,xgboost,2,0,1,0.5052551708633094,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
base,xgboost,2,0,2,0.5132338868561779,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
base,xgboost,2,0,3,0.5025252525252526,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.50700477008158
base,xgboost,2,1,1,0.5060476618705035,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
base,xgboost,2,1,2,0.4966901210244863,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
base,xgboost,2,1,3,0.5093517593517594,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5040298474155831
base,lightgbm,2,0,1,0.4857407823741007,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
base,lightgbm,2,0,2,0.4995384182381087,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
base,lightgbm,2,0,3,0.5141969141969142,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.4998253716030412
base,lightgbm,2,1,1,0.48454361510791366,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
base,lightgbm,2,1,2,0.4927160146355193,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
base,lightgbm,2,1,3,0.5244921744921744,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5005839347452025
hybrid,logistic_regression,2,0,1,0.5445705935251799,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
hybrid,logistic_regression,2,0,2,0.5372586546580355,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
hybrid,logistic_regression,2,0,3,0.49817959817959817,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5266696154542712
hybrid,logistic_regression,2,1,1,0.5334419964028777,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
hybrid,logistic_regression,2,1,2,0.5494061356600056,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
hybrid,logistic_regression,2,1,3,0.49239649239649236,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5250815414864586
hybrid,random_forest,2,0,1,0.5159453687050359,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
hybrid,random_forest,2,0,2,0.5283141007599212,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
hybrid,random_forest,2,0,3,0.5067710067710067,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5170101587453213
hybrid,random_forest,2,1,1,0.5180980215827338,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
hybrid,random_forest,2,1,2,0.5127047565437657,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
hybrid,random_forest,2,1,3,0.5156954156954157,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5154993979406384
hybrid,hist_gradient_boosting,2,0,1,0.5090658723021583,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
hybrid,hist_gradient_boosting,2,0,2,0.5557500703630734,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
hybrid,hist_gradient_boosting,2,0,3,0.48955488955488957,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5181236107400404
hybrid,hist_gradient_boosting,2,1,1,0.5077450539568344,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
hybrid,hist_gradient_boosting,2,1,2,0.5556543765831692,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
hybrid,hist_gradient_boosting,2,1,3,0.48535908535908534,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5162528386330297
hybrid,xgboost,2,0,1,0.5214028776978418,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
hybrid,xgboost,2,0,2,0.5541851956093442,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
hybrid,xgboost,2,0,3,0.495998445998446,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5238621731018772
hybrid,xgboost,2,1,1,0.51953125,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
hybrid,xgboost,2,1,2,0.5399437095412327,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
hybrid,xgboost,2,1,3,0.5042846042846043,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5212531879419456
hybrid,lightgbm,2,0,1,0.5180867805755396,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
hybrid,lightgbm,2,0,2,0.5488770053475935,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
hybrid,lightgbm,2,0,3,0.49823509823509826,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5217329613860772
hybrid,lightgbm,2,1,1,0.5128821942446042,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
hybrid,lightgbm,2,1,2,0.5520461581761891,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
