scope,accuracy,precision,recall,f1,balanced_accuracy,f1_macro,mcc,roc_auc,tn,fp,fn,tp,group,approach,dataset_type,model_name,ticker
outer_fold,0.5760869565217391,0.5701754385964912,0.6914893617021277,0.625,0.5735224586288417,0.56875,0.15140274638394524,0.5731678486997637,41,49,29,65,2.0,deduplicated,lag_1,hist_gradient_boosting,NVDA
outer_fold,0.5489130434782609,0.5692307692307692,0.7326732673267327,0.6406926406926406,0.5289872360730049,0.5174266123171233,0.06335311596453691,0.5308362161517357,27,56,27,74,3.0,deduplicated,lag_1,hist_gradient_boosting,NVDA
global,0.4918625678119349,0.5025252525252525,0.7031802120141343,0.5861561119293078,0.4867752911922523,0.4640382433182839,-0.029322013847244022,0.5174388169087816,73,197,84,199,,deduplicated,lag_1,hist_gradient_boosting,TSLA
outer_fold,0.4972972972972973,0.5069444444444444,0.7684210526315789,0.6108786610878661,0.489766081871345,0.45047749848286434,-0.024630987108104026,0.5208187134502924,19,71,22,73,1.0,deduplicated,lag_1,hist_gradient_boosting,TSLA
outer_fold,0.483695652173913,0.47244094488188976,0.6818181818181818,0.5581395348837209,0.49195075757575757,0.4686122511019912,-0.017390924411450424,0.5387073863636365,29,67,28,60,2.0,deduplicated,lag_1,hist_gradient_boosting,TSLA
outer_fold,0.4945652173913043,0.528,0.66,0.5866666666666667,0.4788095238095238,0.4681585081585081,-0.04523028690948629,0.5016071428571429,25,59,34,66,3.0,deduplicated,lag_1,hist_gradient_boosting,TSLA
global,0.4918625678119349,0.5242718446601942,0.717607973421927,0.605890603085554,0.4699150978220746,0.44543894021962177,-0.0687549472508541,0.45866951431735486,56,196,85,216,,deduplicated,lag_1,logistic_regression,AAPL
outer_fold,0.5513513513513514,0.5493827160493827,0.898989898989899,0.6819923371647509,0.5250763448437867,0.46026222362824704,0.07581229202625553,0.4821470519144938,13,73,10,89,1.0,deduplicated,lag_1,logistic_regression,AAPL
outer_fold,0.46195652173913043,0.506578947368421,0.7623762376237624,0.6086956521739131,0.42938088989621853,0.3739130434782609,-0.18541940630563922,0.42204461409996424,8,75,24,77,2.0,deduplicated,lag_1,logistic_regression,AAPL
outer_fold,0.46195652173913043,0.5102040816326531,0.49504950495049505,0.5025125628140703,0.45836812596922344,0.4583568731230115,-0.08304116360996928,0.4555648335917929,35,48,51,50,3.0,deduplicated,lag_1,logistic_regression,AAPL
global,0.49547920433996384,0.5461254612546126,0.4868421052631579,0.5147826086956522,0.49643310082435,0.49467943994104646,-0.007099832368485518,0.5046501796660325,126,123,156,148,,deduplicated,lag_1,logistic_regression,MSFT
outer_fold,0.4810810810810811,0.5405405405405406,0.5714285714285714,0.5555555555555556,0.4669642857142857,0.4660894660894661,-0.0668153104781061,0.49476190476190474,29,51,45,60,1.0,deduplicated,lag_1,logistic_regression,MSFT
outer_fold,0.5217391304347826,0.5333333333333333,0.5894736842105263,0.56,0.5194559432288586,0.5180952380952382,0.039285374432662945,0.4644589000591366,40,49,39,56,2.0,deduplicated,lag_1,logistic_regression,MSFT
outer_fold,0.483695652173913,0.5818181818181818,0.3076923076923077,0.4025157232704403,0.5100961538461539,0.47398513436249284,0.021866104468746886,0.5709134615384616,57,23,72,32,3.0,deduplicated,lag_1,logistic_regression,MSFT
global,0.5009041591320073,0.5608695652173913,0.4243421052631579,0.48314606741573035,0.5093598076516592,0.500314292449124,0.018895927141121673,0.51465070809554,148,101,175,129,,deduplicated,lag_1,logistic_regression,NVDA
outer_fold,0.5513513513513514,0.625,0.5963302752293578,0.6103286384976526,0.5415861902462579,0.5408331090577435,0.08247835636503664,0.5153307580878803,37,39,44,65,1.0,deduplicated,lag_1,logistic_regression,NVDA
outer_fold,0.4891304347826087,0.5,0.4574468085106383,0.4777777777777778,0.4898345153664303,0.48888888888888893,-0.020369529698687296,0.5088652482269503,47,43,51,43,2.0,deduplicated,lag_1,logistic_regression,NVDA
outer_fold,0.46195652173913043,0.525,0.2079207920792079,0.2978723404255319,0.48950256471430276,0.4308744962039554,-0.02532804639378929,0.5193844685673387,64,19,80,21,3.0,deduplicated,lag_1,logistic_regression,NVDA
global,0.5117540687160941,0.5172413793103449,0.6890459363957597,0.5909090909090909,0.5074859311608428,0.4927639624949042,0.016066597563592678,0.5115168171705274,88,182,88,195,,deduplicated,lag_1,logistic_regression,TSLA
outer_fold,0.518918918918919,0.51875,0.8736842105263158,0.6509803921568628,0.5090643274853801,0.43853367433930096,0.026504440762199814,0.5072514619883041,13,77,12,83,1.0,deduplicated,lag_1,logistic_regression,TSLA
outer_fold,0.5271739130434783,0.5036496350364964,0.7840909090909091,0.6133333333333333,0.5378787878787878,0.5024708624708625,0.08677483745720446,0.56640625,28,68,19,69,2.0,deduplicated,lag_1,logistic_regression,TSLA
outer_fold,0.4891304347826087,0.5375,0.43,0.4777777777777778,0.49476190476190474,0.48888888888888893,-0.0105264362823256,0.49380952380952386,47,37,57,43,3.0,deduplicated,lag_1,logistic_regression,TSLA
global,0.515370705244123,0.5377574370709383,0.7807308970099668,0.6368563685636857,0.4895717977113326,0.4542977494992341,-0.025512513520165342,0.4640352264936983,50,202,66,235,,deduplicated,lag_1,random_forest,AAPL
outer_fold,0.5621621621621622,0.5548780487804879,0.9191919191919192,0.6920152091254753,0.5351773549447968,0.4675029316655414,0.11061866886922966,0.5021141649048626,13,73,8,91,1.0,deduplicated,lag_1,random_forest,AAPL
outer_fold,0.483695652173913,0.5189873417721519,0.8118811881188119,0.6332046332046332,0.4481092687582011,0.3808225000885551,-0.14825327708909442,0.41882381009185254,7,76,19,82,2.0,deduplicated,lag_1,random_forest,AAPL
outer_fold,0.5,0.5391304347826087,0.6138613861386139,0.5740740740740741,0.48765358463557196,0.4844054580896686,-0.025380323118950453,0.4683287605869021,30,53,39,62,3.0,deduplicated,lag_1,random_forest,AAPL
global,0.5081374321880651,0.5425531914893617,0.6710526315789473,0.6,0.49014478968505604,0.4807511737089202,-0.021020924004429797,0.5087983512999366,77,172,100,204,,deduplicated,lag_1,random_forest,MSFT
outer_fold,0.5405405405405406,0.5793650793650794,0.6952380952380952,0.6320346320346321,0.5163690476190477,0.5102619203338628,0.03480020260702424,0.48190476190476184,27,53,32,73,1.0,deduplicated,lag_1,random_forest,MSFT
outer_fold,0.47282608695652173,0.49333333333333335,0.7789473684210526,0.6040816326530613,0.46250739207569486,0.40773187323709975,-0.09654890749680826,0.5316380839739799,13,76,21,74,2.0,deduplicated,lag_1,random_forest,MSFT
outer_fold,0.5108695652173914,0.57,0.5480769230769231,0.5588235294117647,0.5052884615384616,0.5050215208034433,0.0105264362823256,0.5306490384615385,37,43,47,57,3.0,deduplicated,lag_1,random_forest,MSFT
global,0.5497287522603979,0.5958188153310104,0.5625,0.5786802030456852,0.5483182730923695,0.5475925287073087,0.09622681213207764,0.5505971253434792,133,116,133,171,,deduplicated,lag_1,random_forest,NVDA
outer_fold,0.5405405405405406,0.6071428571428571,0.6238532110091743,0.6153846153846154,0.5224529212940608,0.5224574083634487,0.045201459031528196,0.5347658136166104,32,44,41,68,1.0,deduplicated,lag_1,random_forest,NVDA
outer_fold,0.5652173913043478,0.5648148148148148,0.648936170212766,0.6039603960396039,0.5633569739952718,0.5610163425981152,0.12864441309364144,0.5619385342789598,43,47,33,61,2.0,deduplicated,lag_1,random_forest,NVDA
outer_fold,0.5434782608695652,0.6268656716417911,0.4158415841584158,0.5,0.5573183824406537,0.54,0.1185477518424039,0.5433615650721698,58,25,59,42,3.0,deduplicated,lag_1,random_forest,NVDA
global,0.4936708860759494,0.5038363171355499,0.696113074204947,0.5845697329376854,0.48879727784321425,0.46821079239476865,-0.02460836583585116,0.5127208480565371,76,194,86,197,,deduplicated,lag_1,random_forest,TSLA
outer_fold,0.4594594594594595,0.48366013071895425,0.7789473684210526,0.5967741935483871,0.4505847953216374,0.38855103120042306,-0.1306029380675237,0.4892397660818713,11,79,21,74,1.0,deduplicated,lag_1,random_forest,TSLA
outer_fold,0.5054347826086957,0.48951048951048953,0.7954545454545454,0.6060606060606061,0.5175189393939393,0.4709135147091351,0.0420585999122117,0.5598958333333334,23,73,18,70,2.0,deduplicated,lag_1,random_forest,TSLA
outer_fold,0.5163043478260869,0.5578947368421052,0.53,0.5435897435897435,0.515,0.5145694382688601,0.0299022653999605,0.5396428571428572,42,42,47,53,3.0,deduplicated,lag_1,random_forest,TSLA
global,0.515370705244123,0.5391923990498813,0.7541528239202658,0.628808864265928,0.492155777039498,0.4654460987996306,-0.018328858974164315,0.5017402309761113,58,194,74,227,,drop_news_abs_sentiment,hybrid,hist_gradient_boosting,AAPL
outer_fold,0.5351351351351351,0.5436241610738255,0.8181818181818182,0.6532258064516129,0.5137420718816068,0.4741538868323638,0.03462618538768895,0.4998825463941743,18,68,18,81,1.0,drop_news_abs_sentiment,hybrid,hist_gradient_boosting,AAPL
outer_fold,0.4891304347826087,0.5251798561151079,0.7227722772277227,0.6083333333333333,0.46379577716807824,0.43697916666666664,-0.08382533562925826,0.4626028867947036,17,66,28,73,2.0,drop_news_abs_sentiment,hybrid,hist_gradient_boosting,AAPL
outer_fold,0.5217391304347826,0.5488721804511278,0.7227722772277227,0.6239316239316239,0.49994035548133126,0.4836076030105881,-0.0001326139950004492,0.5248717642848622,23,60,28,73,3.0,drop_news_abs_sentiment,hybrid,hist_gradient_boosting,AAPL
global,0.5406871609403255,0.5612745098039216,0.7532894736842105,0.6432584269662921,0.5172069858380892,0.4992941881024354,0.038927559718269236,0.5249352673853308,70,179,75,229,,drop_news_abs_sentiment,hybrid,hist_gradient_boosting,MSFT
outer_fold,0.5297297297297298,0.5703125,0.6952380952380952,0.6266094420600858,0.5038690476190476,0.49578647285486044,0.008302928555525578,0.505,25,55,32,73,1.0,drop_news_abs_sentiment,hybrid,hist_gradient_boosting,MSFT
outer_fold,0.5597826086956522,0.5472972972972973,0.8526315789473684,0.6666666666666666,0.5499112950916617,0.5093333333333333,0.12574870828022483,0.5613246599645181,22,67,14,81,2.0,drop_news_abs_sentiment,hybrid,hist_gradient_boosting,MSFT
outer_fold,0.532608695652174,0.5681818181818182,0.7211538461538461,0.635593220338983,0.5043269230769231,0.49203903441191577,0.009527571044362736,0.522295673076923,23,57,29,75,3.0,drop_news_abs_sentiment,hybrid,hist_gradient_boosting,MSFT
global,0.5370705244122965,0.5701754385964912,0.6414473684210527,0.6037151702786377,0.5255429613189601,0.5235967155741015,0.05232189031575894,0.5346781864299303,102,147,109,195,,drop_news_abs_sentiment,hybrid,hist_gradient_boosting,NVDA
outer_fold,0.5513513513513514,0.6181818181818182,0.6238532110091743,0.6210045662100456,0.535610816030903,0.5356678460189301,0.07136824089226539,0.5597537421535491,34,42,41,68,1.0,drop_news_abs_sentiment,hybrid,hist_gradient_boosting,NVDA
outer_fold,0.5271739130434783,0.5294117647058824,0.6702127659574468,0.5915492957746479,0.5239952718676123,0.5151294865970013,0.050189248516442964,0.5349881796690307,34,56,31,63,2.0,drop_news_abs_sentiment,hybrid,hist_gradient_boosting,NVDA
outer_fold,0.532608695652174,0.5663716814159292,0.6336633663366337,0.5981308411214953,0.5216509602767505,0.5198446413399684,0.04426276051272131,0.5174758439699392,34,49,37,64,3.0,drop_news_abs_sentiment,hybrid,hist_gradient_boosting,NVDA
global,0.5099457504520796,0.5161290322580645,0.6784452296819788,0.5862595419847328,0.5058892815076561,0.49268631201232205,0.012547484047986975,0.504606726868211,90,180,91,192,,drop_news_abs_sentiment,hybrid,hist_gradient_boosting,TSLA
outer_fold,0.4702702702702703,0.4892086330935252,0.7157894736842105,0.5811965811965812,0.46345029239766083,0.4303041729512318,-0.08452995621367472,0.4780116959064328,19,71,27,68,1.0,drop_news_abs_sentiment,hybrid,hist_gradient_boosting,TSLA
outer_fold,0.5434782608695652,0.5149253731343284,0.7840909090909091,0.6216216216216216,0.5535037878787878,0.5231395779340985,0.12015838334169955,0.5439157196969697,31,65,19,69,2.0,drop_news_abs_sentiment,hybrid,hist_gradient_boosting,TSLA
outer_fold,0.5163043478260869,0.5555555555555556,0.55,0.5527638190954773,0.513095238095238,0.513068300080283,0.02616712310853364,0.5132142857142857,40,44,45,55,3.0,drop_news_abs_sentiment,hybrid,hist_gradient_boosting,TSLA
global,0.5081374321880651,0.5349397590361445,0.7375415282392026,0.6201117318435754,0.4858342561830934,0.461337917203839,-0.032605382979124416,0.48013236302272855,59,193,79,222,,drop_news_abs_sentiment,hybrid,logistic_regression,AAPL
outer_fold,0.5567567567567567,0.554140127388535,0.8787878787878788,0.6796875,0.5324171952078929,0.48019462719298245,0.09022843256485451,0.4998825463941743,16,70,12,87,1.0,drop_news_abs_sentiment,hybrid,logistic_regression,AAPL
outer_fold,0.4673913043478261,0.5102040816326531,0.7425742574257426,0.6048387096774194,0.43755218895383513,0.39408602150537636,-0.1550555869050177,0.44602171060479534,11,72,26,75,2.0,drop_news_abs_sentiment,hybrid,logistic_regression,AAPL
outer_fold,0.5,0.5405405405405406,0.594059405940594,0.5660377358490566,0.4898007873076464,0.4881470730527334,-0.02074786711874643,0.4962423953238697,32,51,41,60,3.0,drop_news_abs_sentiment,hybrid,logistic_regression,AAPL
global,0.5135623869801085,0.5545171339563862,0.5855263157894737,0.5696,0.5056145635172268,0.5051742203742204,0.011321030272812211,0.5043859649122807,106,143,126,178,,drop_news_abs_sentiment,hybrid,logistic_regression,MSFT
outer_fold,0.4864864864864865,0.5396825396825397,0.6476190476190476,0.5887445887445888,0.46130952380952384,0.45264567566725844,-0.08225502434387548,0.48238095238095235,22,58,37,68,1.0,drop_news_abs_sentiment,hybrid,logistic_regression,MSFT
outer_fold,0.5217391304347826,0.5299145299145299,0.6526315789473685,0.5849056603773585,0.5173270254287404,0.5104015481373971,0.03598988692490845,0.48468361916026026,34,55,33,62,2.0,drop_news_abs_sentiment,hybrid,logistic_regression,MSFT
outer_fold,0.532608695652174,0.6153846153846154,0.46153846153846156,0.5274725274725275,0.5432692307692308,0.5325534680373389,0.08681016852268601,0.5545673076923077,50,30,56,48,3.0,drop_news_abs_sentiment,hybrid,logistic_regression,MSFT
global,0.4936708860759494,0.540268456375839,0.5296052631578947,0.5348837209302325,0.48970222997252166,0.48966408268733846,-0.02055566009172461,0.5018759247516381,112,137,143,161,,drop_news_abs_sentiment,hybrid,logistic_regression,NVDA
outer_fold,0.5405405405405406,0.59375,0.6972477064220184,0.6413502109704642,0.5065185900531144,0.501126233304781,0.013891888782339426,0.5275229357798166,24,52,33,76,1.0,drop_news_abs_sentiment,hybrid,logistic_regression,NVDA
outer_fold,0.4891304347826087,0.5,0.5638297872340425,0.53,0.4874704491725768,0.48523809523809525,-0.025348393796707964,0.49905437352245857,37,53,41,53,2.0,drop_news_abs_sentiment,hybrid,logistic_regression,NVDA
outer_fold,0.45108695652173914,0.5,0.31683168316831684,0.3878787878787879,0.465644757246809,0.44517092103299005,-0.0717863943444623,0.4882500298222593,51,32,69,32,3.0,drop_news_abs_sentiment,hybrid,logistic_regression,NVDA
global,0.5009041591320073,0.5100864553314121,0.6254416961130742,0.5619047619047619,0.4979060332417223,0.49103641456582636,-0.004329886685696578,0.5017275225755792,100,170,106,177,,drop_news_abs_sentiment,hybrid,logistic_regression,TSLA
outer_fold,0.5027027027027027,0.5102040816326531,0.7894736842105263,0.6198347107438017,0.49473684210526314,0.45054235537190085,-0.013022938402773512,0.52046783625731,18,72,20,75,1.0,drop_news_abs_sentiment,hybrid,logistic_regression,TSLA
outer_fold,0.5489130434782609,0.5196850393700787,0.75,0.6139534883720931,0.5572916666666666,0.5357349141206871,0.12378246198738244,0.5593039772727272,35,61,22,66,2.0,drop_news_abs_sentiment,hybrid,logistic_regression,TSLA
outer_fold,0.45108695652173914,0.4931506849315068,0.36,0.4161849710982659,0.45976190476190476,0.449118126574774,-0.0819377687435694,0.45928571428571424,47,37,64,36,3.0,drop_news_abs_sentiment,hybrid,logistic_regression,TSLA
global,0.515370705244123,0.5348837209302325,0.840531561461794,0.6537467700258398,0.4837578442229605,0.42325892718159464,-0.04599192860214365,0.45874861572535997,32,220,48,253,,drop_news_abs_sentiment,hybrid,random_forest,AAPL
outer_fold,0.5513513513513514,0.5459770114942529,0.9595959595959596,0.6959706959706959,0.5204956542165844,0.4201502964389562,0.08645450674341144,0.4886070002349072,7,79,4,95,1.0,drop_news_abs_sentiment,hybrid,random_forest,AAPL
outer_fold,0.532608695652174,0.5460122699386503,0.8811881188118812,0.6742424242424242,0.4948109268758201,0.4236596736596736,-0.016241123543486943,0.43958010258857205,9,74,12,89,2.0,drop_news_abs_sentiment,hybrid,random_forest,AAPL
outer_fold,0.46195652173913043,0.5073529411764706,0.6831683168316832,0.5822784810126582,0.43796970058451634,0.41327664508648176,-0.14058647227349466,0.43707503280448523,16,67,32,69,3.0,drop_news_abs_sentiment,hybrid,random_forest,AAPL
global,0.5479204339963833,0.5576923076923077,0.8585526315789473,0.6761658031088082,0.513613665187064,0.4638314045484161,0.03755857764449656,0.49626136123441134,42,207,43,261,,drop_news_abs_sentiment,hybrid,random_forest,MSFT
outer_fold,0.5459459459459459,0.5644171779141104,0.8761904761904762,0.6865671641791045,0.4943452380952381,0.4315188762071993,-0.017309272681905644,0.45023809523809527,9,71,13,92,1.0,drop_news_abs_sentiment,hybrid,random_forest,MSFT
outer_fold,0.4945652173913043,0.5060240963855421,0.8842105263157894,0.6436781609195402,0.4814311058545239,0.38725964120743367,-0.06247158798210868,0.4805440567711413,7,82,11,84,2.0,drop_news_abs_sentiment,hybrid,random_forest,MSFT
outer_fold,0.6032608695652174,0.6115107913669064,0.8173076923076923,0.6995884773662552,0.5711538461538461,0.5577942386831276,0.16412562095908448,0.5873798076923076,26,54,19,85,3.0,drop_news_abs_sentiment,hybrid,random_forest,MSFT
global,0.5641952983725136,0.5805626598465473,0.7467105263157895,0.6532374100719425,0.5440379940815896,0.5334313571040977,0.09628266527342423,0.5544546607482562,85,164,77,227,,drop_news_abs_sentiment,hybrid,random_forest,NVDA
outer_fold,0.5945945945945946,0.6214285714285714,0.7981651376146789,0.6987951807228916,0.5503983582810237,0.539480234989545,0.11558358367076231,0.5662723322066634,23,53,22,87,1.0,drop_news_abs_sentiment,hybrid,random_forest,NVDA
outer_fold,0.5271739130434783,0.5241379310344828,0.8085106382978723,0.6359832635983264,0.5209219858156028,0.4807823294735818,0.05118017610090881,0.5408983451536643,21,69,18,76,2.0,drop_news_abs_sentiment,hybrid,random_forest,NVDA
outer_fold,0.5706521739130435,0.6037735849056604,0.6336633663366337,0.6183574879227053,0.5638196349755458,0.5638371290545203,0.1285238748683832,0.561493498747465,41,42,37,64,3.0,drop_news_abs_sentiment,hybrid,random_forest,NVDA
global,0.5207956600361664,0.5198237885462555,0.833922261484099,0.6404341926729986,0.5132574270383458,0.46113850555059144,0.034571547299619504,0.5189634864546525,52,218,47,236,,drop_news_abs_sentiment,hybrid,random_forest,TSLA
outer_fold,0.5243243243243243,0.5207100591715976,0.9263157894736842,0.6666666666666666,0.5131578947368421,0.4182389937106918,0.046794640710796885,0.5246783625730994,9,81,7,88,1.0,drop_news_abs_sentiment,hybrid,random_forest,TSLA
outer_fold,0.4673913043478261,0.4695121951219512,0.875,0.6111111111111112,0.484375,0.3831417624521073,-0.05015220735360532,0.5271070075757576,9,87,11,77,2.0,drop_news_abs_sentiment,hybrid,random_forest,TSLA
outer_fold,0.5706521739130435,0.5867768595041323,0.71,0.6425339366515838,0.5573809523809523,0.5525594853325946,0.12046875746727256,0.5613095238095238,34,50,29,71,3.0,drop_news_abs_sentiment,hybrid,random_forest,TSLA
global,0.5207956600361664,0.5428571428571428,0.7574750830564784,0.6324549237170597,0.4977851605758582,0.4720716177026857,-0.005161848971221965,0.48291409587090656,60,192,73,228,,drop_news_abs_sentiment,lag_1,hist_gradient_boosting,AAPL
outer_fold,0.5567567567567567,0.5534591194968553,0.8888888888888888,0.6821705426356589,0.5316537467700259,0.4750138427464009,0.09085246313442806,0.4738078459008691,15,71,11,88,1.0,drop_news_abs_sentiment,lag_1,hist_gradient_boosting,AAPL
outer_fold,0.5054347826086957,0.5362318840579711,0.7326732673267327,0.6192468619246861,0.4807944649886675,0.4569102526677694,-0.04414054383268654,0.45801025885721103,19,64,27,74,2.0,drop_news_abs_sentiment,lag_1,hist_gradient_boosting,AAPL
outer_fold,0.5,0.5365853658536586,0.6534653465346535,0.5892857142857143,0.48335917929142314,0.4751984126984127,-0.03517928407325762,0.5034593820827866,26,57,35,66,3.0,drop_news_abs_sentiment,lag_1,hist_gradient_boosting,AAPL
global,0.5099457504520796,0.5407407407407407,0.7203947368421053,0.6177715091678421,0.4867033925174382,0.4675759309063392,-0.029884702734633922,0.48095672162333547,63,186,85,219,,drop_news_abs_sentiment,lag_1,hist_gradient_boosting,MSFT
outer_fold,0.518918918918919,0.5563380281690141,0.7523809523809524,0.6396761133603239,0.4824404761904762,0.4580494387939831,-0.04119115530553087,0.46404761904761915,17,63,26,79,1.0,drop_news_abs_sentiment,lag_1,hist_gradient_boosting,MSFT
outer_fold,0.5108695652173914,0.5179856115107914,0.7578947368421053,0.6153846153846154,0.5025428740390302,0.4718714121699197,0.005912865396345392,0.4920756948551154,22,67,23,72,2.0,drop_news_abs_sentiment,lag_1,hist_gradient_boosting,MSFT
outer_fold,0.5,0.5483870967741935,0.6538461538461539,0.5964912280701754,0.4769230769230769,0.46967418546365913,-0.04880711008692505,0.4727163461538461,24,56,36,68,3.0,drop_news_abs_sentiment,lag_1,hist_gradient_boosting,MSFT
global,0.5515370705244123,0.5804597701149425,0.6644736842105263,0.6196319018404908,0.539064151342211,0.5366881976162806,0.0804782089094613,0.5442559712534348,103,146,102,202,,drop_news_abs_sentiment,lag_1,hist_gradient_boosting,NVDA
outer_fold,0.5567567567567567,0.6173913043478261,0.6513761467889908,0.6339285714285714,0.536214389183969,0.5361423679060665,0.07347392914121859,0.5790077257363592,32,44,38,71,1.0,drop_news_abs_sentiment,lag_1,hist_gradient_boosting,NVDA
outer_fold,0.5760869565217391,0.5588235294117647,0.8085106382978723,0.6608695652173913,0.5709219858156028,0.5478260869565217,0.16147525968714357,0.549822695035461,30,60,18,76,2.0,drop_news_abs_sentiment,lag_1,hist_gradient_boosting,NVDA
outer_fold,0.5217391304347826,0.5670103092783505,0.5445544554455446,0.5555555555555556,0.5192651795300012,0.5189542483660131,0.03840230528698137,0.517953000119289,41,42,46,55,3.0,drop_news_abs_sentiment,lag_1,hist_gradient_boosting,NVDA
global,0.5117540687160941,0.5166240409207161,0.7137809187279152,0.599406528189911,0.5068904593639576,0.4872032640949555,0.015135869874504248,0.510548357544824,81,189,81,202,,drop_news_abs_sentiment,lag_1,hist_gradient_boosting,TSLA
outer_fold,0.5459459459459459,0.5379310344827586,0.8210526315789474,0.65,0.5383040935672514,0.5019230769230769,0.09301312715390325,0.5278362573099415,23,67,17,78,1.0,drop_news_abs_sentiment,lag_1,hist_gradient_boosting,TSLA
outer_fold,0.46195652173913043,0.46099290780141844,0.7386363636363636,0.5676855895196506,0.4734848484848485,0.42772768684615625,-0.06259754157613943,0.5088778409090908,20,76,23,65,2.0,drop_news_abs_sentiment,lag_1,hist_gradient_boosting,TSLA
outer_fold,0.5271739130434783,0.5619047619047619,0.59,0.5756097560975609,0.5211904761904762,0.5209337124046087,0.04264834274568558,0.5033333333333334,38,46,41,59,3.0,drop_news_abs_sentiment,lag_1,hist_gradient_boosting,TSLA
global,0.5135623869801085,0.5380952380952381,0.7508305647840532,0.6269070735090153,0.49049464747139165,0.4641028874038583,-0.02215293516816093,0.48234720244687024,58,194,75,226,,drop_news_abs_sentiment,lag_1,logistic_regression,AAPL
outer_fold,0.5621621621621622,0.55625,0.898989898989899,0.6872586872586872,0.5367042518205309,0.47876447876447875,0.10709845327508657,0.5041108762038995,15,71,10,89,1.0,drop_news_abs_sentiment,lag_1,logistic_regression,AAPL
outer_fold,0.47282608695652173,0.5135135135135135,0.7524752475247525,0.6104417670682731,0.4425026840033401,0.39765785832405254,-0.14424314825533713,0.445663843492783,11,72,25,76,2.0,drop_news_abs_sentiment,lag_1,logistic_regression,AAPL
outer_fold,0.5054347826086957,0.5446428571428571,0.6039603960396039,0.5727699530516432,0.4947512823571514,0.4928365894290474,-0.01070305308683614,0.49481092687582007,32,51,40,61,3.0,drop_news_abs_sentiment,lag_1,logistic_regression,AAPL
global,0.5117540687160941,0.5527950310559007,0.5855263157894737,0.5686900958466453,0.5036065313887128,0.5030950479233227,0.007276495273094234,0.49727858803635594,105,144,126,178,,drop_news_abs_sentiment,lag_1,logistic_regression,MSFT
outer_fold,0.5081081081081081,0.5546875,0.6761904761904762,0.6094420600858369,0.4818452380952381,0.47260424172175053,-0.03895989552977387,0.4708333333333333,23,57,34,71,1.0,drop_news_abs_sentiment,lag_1,logistic_regression,MSFT
outer_fold,0.5054347826086957,0.5172413793103449,0.631578947368421,0.5687203791469194,0.5011827321111768,0.4945512723760075,0.0024490053774185224,0.4836191602602011,33,56,35,60,2.0,drop_news_abs_sentiment,lag_1,logistic_regression,MSFT
outer_fold,0.5217391304347826,0.6025641025641025,0.4519230769230769,0.5164835164835165,0.5322115384615385,0.521682618456812,0.06462534767799959,0.5408653846153846,49,31,57,47,3.0,drop_news_abs_sentiment,lag_1,logistic_regression,MSFT
global,0.4918625678119349,0.5384615384615384,0.5296052631578947,0.5339966832504146,0.4876941978440076,0.4876742859592033,-0.02457106252585622,0.49988110336081165,111,138,143,161,,drop_news_abs_sentiment,lag_1,logistic_regression,NVDA
outer_fold,0.5621621621621622,0.6111111111111112,0.7064220183486238,0.6553191489361702,0.5308425881216803,0.5276595744680851,0.06511627920193867,0.5252293577981652,27,49,32,77,1.0,drop_news_abs_sentiment,lag_1,logistic_regression,NVDA
outer_fold,0.4673913043478261,0.4818181818181818,0.5638297872340425,0.5196078431372549,0.4652482269503546,0.46102343376374944,-0.07085654010723658,0.4973995271867612,33,57,41,53,2.0,drop_news_abs_sentiment,lag_1,logistic_regression,NVDA
outer_fold,0.44565217391304346,0.49206349206349204,0.3069306930693069,0.3780487804878049,0.460694262197304,0.43902439024390244,-0.08243710303917111,0.489442920195634,51,32,70,31,3.0,drop_news_abs_sentiment,lag_1,logistic_regression,NVDA
global,0.49005424954792043,0.5014749262536873,0.6007067137809188,0.5466237942122186,0.4873903939274964,0.4819895830565225,-0.025882121942684976,0.4949744797801335,101,169,113,170,,drop_news_abs_sentiment,lag_1,logistic_regression,TSLA
outer_fold,0.5027027027027027,0.5099337748344371,0.8105263157894737,0.6260162601626016,0.49415204678362573,0.4420403881458169,-0.015093467031614955,0.5147368421052632,16,74,18,77,1.0,drop_news_abs_sentiment,lag_1,logistic_regression,TSLA
outer_fold,0.5271739130434783,0.5041322314049587,0.6931818181818182,0.583732057416268,0.5340909090909092,0.5182811230477566,0.07177654854106572,0.5555160984848485,36,60,27,61,2.0,drop_news_abs_sentiment,lag_1,logistic_regression,TSLA
outer_fold,0.44021739130434784,0.47761194029850745,0.32,0.38323353293413176,0.45166666666666666,0.43539786099442906,-0.10006588806121924,0.44511904761904764,49,35,68,32,3.0,drop_news_abs_sentiment,lag_1,logistic_regression,TSLA
global,0.5063291139240507,0.529045643153527,0.8471760797342193,0.6513409961685823,0.4731912144702842,0.4030698788892447,-0.07982482235863317,0.47259136212624586,25,227,46,255,,drop_news_abs_sentiment,lag_1,random_forest,AAPL
outer_fold,0.5513513513513514,0.5465116279069767,0.9494949494949495,0.6937269372693727,0.5212591026544515,0.4276715494427672,0.08296708811939842,0.5305379375146817,8,78,5,94,1.0,drop_news_abs_sentiment,lag_1,random_forest,AAPL
