scope,accuracy,precision,recall,f1,balanced_accuracy,f1_macro,mcc,roc_auc,tn,fp,fn,tp,group,approach,dataset_type,model_name,ticker
global,0.5262206148282098,0.5538461538461539,0.7105263157894737,0.622478386167147,0.505865567533291,0.49327802803502985,0.012801191506948112,0.5182242126400338,75,174,88,216,,add_sentiment_surprise_20,hybrid,hist_gradient_boosting,MSFT
global,0.5443037974683544,0.5773809523809523,0.6381578947368421,0.60625,0.533938385119425,0.5327387339055794,0.06916050073055761,0.5507490488268865,107,142,110,194,,add_sentiment_surprise_20,hybrid,hist_gradient_boosting,NVDA
global,0.4918625678119349,0.5028248587570622,0.6289752650176679,0.5588697017268446,0.488561706582908,0.47986129009583167,-0.023825288008047375,0.5033110849365265,94,176,105,178,,add_sentiment_surprise_20,hybrid,hist_gradient_boosting,TSLA
global,0.5117540687160941,0.5386533665835411,0.717607973421927,0.6153846153846154,0.4917404946474714,0.4735338918507236,-0.018427803495874955,0.46069978378948484,67,185,85,216,,add_sentiment_surprise_20,hybrid,logistic_regression,AAPL
global,0.5081374321880651,0.5540540540540541,0.5394736842105263,0.5466666666666666,0.5046766011414078,0.5045586297760211,0.009330058679087615,0.5054560346649757,117,132,140,164,,add_sentiment_surprise_20,hybrid,logistic_regression,MSFT
global,0.5063291139240507,0.5563636363636364,0.5032894736842105,0.5284974093264249,0.5066648171633904,0.5052354219307646,0.013263738653079138,0.5165134221094906,127,122,151,153,,add_sentiment_surprise_20,hybrid,logistic_regression,NVDA
global,0.4918625678119349,0.5030674846625767,0.5795053003533569,0.5385878489326765,0.48975265017667846,0.486597747403964,-0.020825475642915585,0.5102735244078,108,162,119,164,,add_sentiment_surprise_20,hybrid,logistic_regression,TSLA
global,0.5063291139240507,0.533816425120773,0.7342192691029901,0.6181818181818182,0.4841731266149871,0.4599860497558707,-0.03634135124179411,0.4642329800137109,59,193,80,221,,add_sentiment_surprise_20,hybrid,random_forest,AAPL
global,0.5262206148282098,0.559322033898305,0.6513157894736842,0.601823708206687,0.5124048826886494,0.5085011398176292,0.025717630564547893,0.5058523567956035,93,156,106,198,,add_sentiment_surprise_20,hybrid,random_forest,MSFT
global,0.5587703435804702,0.5974025974025974,0.6052631578947368,0.6013071895424836,0.5536355950116254,0.5536900320182054,0.10743880357934613,0.5556436271401395,125,124,120,184,,add_sentiment_surprise_20,hybrid,random_forest,NVDA
global,0.4936708860759494,0.503957783641161,0.6749116607773852,0.5770392749244713,0.48930768224054444,0.4732043221469203,-0.023018802315268927,0.515770187148279,82,188,92,191,,add_sentiment_surprise_20,hybrid,random_forest,TSLA
global,0.5099457504520796,0.5344036697247706,0.7740863787375415,0.6322930800542741,0.48426541159099296,0.4489378679404162,-0.03837361600026877,0.48512893529504825,49,203,68,233,,add_sentiment_surprise_20,lag_1,hist_gradient_boosting,AAPL
global,0.5171790235081374,0.5443645083932853,0.7467105263157895,0.6296809986130375,0.49182915874022404,0.468087252553272,-0.018879728846525837,0.49225190234622707,59,190,77,227,,add_sentiment_surprise_20,lag_1,hist_gradient_boosting,MSFT
global,0.5226039783001808,0.5584795321637427,0.6282894736842105,0.5913312693498453,0.5109318854364828,0.5087091129357921,0.022392740748016823,0.541851616994293,98,151,113,191,,add_sentiment_surprise_20,lag_1,hist_gradient_boosting,NVDA
global,0.49547920433996384,0.5052631578947369,0.6784452296819788,0.579185520361991,0.49107446669284127,0.47469434031643565,-0.019245288267623863,0.5000458055228374,82,188,91,192,,add_sentiment_surprise_20,lag_1,hist_gradient_boosting,TSLA
global,0.5027124773960217,0.5323383084577115,0.7109634551495017,0.6088193456614509,0.4824658545588778,0.46321860583320684,-0.03920095238005128,0.4649712598217582,64,188,87,214,,add_sentiment_surprise_20,lag_1,logistic_regression,AAPL
global,0.5099457504520796,0.5563139931740614,0.5361842105263158,0.5460636515912898,0.5070479285563306,0.5068235743221675,0.014051007639642132,0.5040821179454661,119,130,141,163,,add_sentiment_surprise_20,lag_1,logistic_regression,MSFT
global,0.5045207956600362,0.5535714285714286,0.5098684210526315,0.5308219178082192,0.5039301944620587,0.5029588516244161,0.007822042317774898,0.5145186007186642,124,125,149,155,,add_sentiment_surprise_20,lag_1,logistic_regression,NVDA
global,0.4755877034358047,0.48909657320872274,0.5547703180212014,0.5198675496688742,0.473681455306897,0.47108915332049284,-0.05331758350093027,0.5083627797408716,106,164,126,157,,add_sentiment_surprise_20,lag_1,logistic_regression,TSLA
global,0.49005424954792043,0.5227817745803357,0.7242524916943521,0.6072423398328691,0.46728497600590624,0.4402191080607645,-0.07566992008991698,0.4450245214364815,53,199,83,218,,add_sentiment_surprise_20,lag_1,random_forest,AAPL
global,0.5298372513562387,0.5575916230366492,0.7006578947368421,0.6209912536443148,0.5109715176495455,0.5009718172983479,0.023621280152148937,0.5342158106108645,80,169,91,213,,add_sentiment_surprise_20,lag_1,random_forest,MSFT
global,0.5479204339963833,0.5888157894736842,0.5888157894736842,0.5888157894736842,0.543403878672585,0.543403878672585,0.08680775734517016,0.5530279010779962,124,125,125,179,,add_sentiment_surprise_20,lag_1,random_forest,NVDA
global,0.5045207956600362,0.5115089514066496,0.7067137809187279,0.5934718100890207,0.4996531867556603,0.47960627541488077,-0.0007618244096379156,0.5130349430702787,79,191,83,200,,add_sentiment_surprise_20,lag_1,random_forest,TSLA
global,0.5171790235081374,0.5393518518518519,0.7740863787375415,0.635743519781719,0.4922019195275009,0.45996291270587286,-0.018787399390029096,0.47247930179823866,53,199,68,233,,deduplicated,hybrid,hist_gradient_boosting,AAPL
