dataset_type,model_name,outer_fold,config_id,inner_fold,roc_auc,train_end,train_target_end,valid_start,valid_end,mean_auc
hybrid,lightgbm,1,0,2,0.5300251708018697,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
hybrid,lightgbm,1,0,3,0.49444118605408927,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5317709494395954
hybrid,lightgbm,1,1,1,0.5724589198736819,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
hybrid,lightgbm,1,1,2,0.5530917469069213,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
hybrid,lightgbm,1,1,3,0.5097165200391007,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5450890622732346
lag_1,logistic_regression,1,0,1,0.540825884493925,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
lag_1,logistic_regression,1,0,2,0.5131380931452848,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
lag_1,logistic_regression,1,0,3,0.5057152166829586,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5198930647740562
lag_1,logistic_regression,1,1,1,0.552614676443826,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
lag_1,logistic_regression,1,1,2,0.49930081105917135,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
lag_1,logistic_regression,1,1,3,0.511228413163897,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5210479668889647
lag_1,random_forest,1,0,1,0.5670328641010545,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
lag_1,random_forest,1,0,2,0.5382023519384181,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
lag_1,random_forest,1,0,3,0.5100814597588791,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5384388919327838
lag_1,random_forest,1,1,1,0.5606768184980999,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
lag_1,random_forest,1,1,2,0.5393476900129184,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
lag_1,random_forest,1,1,3,0.5017530140110785,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5339258408406989
lag_1,hist_gradient_boosting,1,0,1,0.562001552213242,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
lag_1,hist_gradient_boosting,1,0,2,0.5265159082131394,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
lag_1,hist_gradient_boosting,1,0,3,0.4933594004561746,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.527292286960852
lag_1,hist_gradient_boosting,1,1,1,0.5669860300808222,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
lag_1,hist_gradient_boosting,1,1,2,0.5192243664016407,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
lag_1,hist_gradient_boosting,1,1,3,0.4868556533072662,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5243553499299097
lag_1,xgboost,1,0,1,0.5508885082695498,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
lag_1,xgboost,1,0,2,0.5436493667345879,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
lag_1,xgboost,1,0,3,0.484613880742913,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5263839185823502
lag_1,xgboost,1,1,1,0.5648450462987743,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
lag_1,xgboost,1,1,2,0.543343055389082,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
lag_1,xgboost,1,1,3,0.46545454545454545,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5245475490474673
lag_1,lightgbm,1,0,1,0.5753559385537654,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
lag_1,lightgbm,1,0,2,0.540013584242279,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
lag_1,lightgbm,1,0,3,0.48625610948191594,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5338752107593202
lag_1,lightgbm,1,1,1,0.5604359578226195,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
lag_1,lightgbm,1,1,2,0.5421444457762329,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
lag_1,lightgbm,1,1,3,0.4873248615184099,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5299684217057541
base,logistic_regression,2,0,1,0.5533080488832701,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
base,logistic_regression,2,0,2,0.4906716417910448,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
base,logistic_regression,2,0,3,0.5093319147049696,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5177705351264281
base,logistic_regression,2,1,1,0.5693101445313835,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
base,logistic_regression,2,1,2,0.4980438715513342,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
base,logistic_regression,2,1,3,0.5208250210577647,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5293930123801608
base,random_forest,2,0,1,0.5451304654844478,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
base,random_forest,2,0,2,0.5544719583898688,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
base,random_forest,2,0,3,0.4787094915103959,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5261039717949041
base,random_forest,2,1,1,0.547414038564481,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
