dataset_type,model_name,outer_fold,config_id,inner_fold,roc_auc,train_end,train_target_end,valid_start,valid_end,mean_auc
hybrid,lightgbm,1,0,2,0.5401700375633296,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
hybrid,lightgbm,1,0,3,0.49048010544310905,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5082064032431372
hybrid,lightgbm,1,1,1,0.5070866765202703,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
hybrid,lightgbm,1,1,2,0.5304583795634099,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
hybrid,lightgbm,1,1,3,0.515144397029845,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5175631510378417
lag_1,logistic_regression,1,0,1,0.5049883868243243,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
lag_1,logistic_regression,1,0,2,0.4785514724557862,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
lag_1,logistic_regression,1,0,3,0.47736496626603503,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.48696827518204855
lag_1,logistic_regression,1,1,1,0.5046188766891893,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
lag_1,logistic_regression,1,1,2,0.50828131057254,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
lag_1,logistic_regression,1,1,3,0.47406334416474183,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.49565451047549036
lag_1,random_forest,1,0,1,0.4832004856418919,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
lag_1,random_forest,1,0,2,0.5125389335222639,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
lag_1,random_forest,1,0,3,0.49640475537981704,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.4973813915146576
lag_1,random_forest,1,1,1,0.48284417229729726,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
lag_1,random_forest,1,1,2,0.5145240418677397,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
lag_1,random_forest,1,1,3,0.48197157734017143,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.4931132638350695
lag_1,hist_gradient_boosting,1,0,1,0.48263962204391897,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
lag_1,hist_gradient_boosting,1,0,2,0.5199045543866215,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
lag_1,hist_gradient_boosting,1,0,3,0.4798966448733508,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.4941469404346304
lag_1,hist_gradient_boosting,1,1,1,0.47226694467905406,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
lag_1,hist_gradient_boosting,1,1,2,0.527898458700389,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
lag_1,hist_gradient_boosting,1,1,3,0.4809797857208107,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.49371506303341794
lag_1,xgboost,1,0,1,0.5029890730574325,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
lag_1,xgboost,1,0,2,0.5246567834560938,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
lag_1,xgboost,1,0,3,0.4799553693771288,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5025337419635517
lag_1,xgboost,1,1,1,0.5007984058277027,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
lag_1,xgboost,1,1,2,0.5177189300466534,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
lag_1,xgboost,1,1,3,0.4878831773871511,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5021335044205023
lag_1,lightgbm,1,0,1,0.4762589738175676,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
lag_1,lightgbm,1,0,2,0.5296964187843384,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
lag_1,lightgbm,1,0,3,0.4773453914314424,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.49443359467778275
lag_1,lightgbm,1,1,1,0.49769056165540543,2017-03-10,2017-03-13,2017-03-14,2019-05-22,
lag_1,lightgbm,1,1,2,0.5223107463205314,2019-05-21,2019-05-22,2019-05-23,2021-07-30,
lag_1,lightgbm,1,1,3,0.48817027496117654,2021-07-29,2021-07-30,2021-08-02,2023-10-12,0.5027238609790378
base,logistic_regression,2,0,1,0.5225783283957268,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
base,logistic_regression,2,0,2,0.5344315972577509,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
base,logistic_regression,2,0,3,0.4878883094887908,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5149660783807563
base,logistic_regression,2,1,1,0.5078665050722686,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
base,logistic_regression,2,1,2,0.5341814750389394,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
base,logistic_regression,2,1,3,0.48919195970940854,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5104133132735388
base,random_forest,2,0,1,0.5121308016877637,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
base,random_forest,2,0,2,0.5353411325988836,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
base,random_forest,2,0,3,0.4728684761777421,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5067801368214632
base,random_forest,2,1,1,0.5065254960050275,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
base,random_forest,2,1,2,0.5466591630001023,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
base,random_forest,2,1,3,0.47110799126442926,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.508097550089853
base,hist_gradient_boosting,2,0,1,0.5153009695663884,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
base,hist_gradient_boosting,2,0,2,0.5414804961515286,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
base,hist_gradient_boosting,2,0,3,0.4699380487587467,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5089065048255547
base,hist_gradient_boosting,2,1,1,0.5279086991650956,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
base,hist_gradient_boosting,2,1,2,0.5309867321532111,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
base,hist_gradient_boosting,2,1,3,0.4601606721041137,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5063520344741401
base,xgboost,2,0,1,0.5061158990932759,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
base,xgboost,2,0,2,0.5475971213206453,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
base,xgboost,2,0,3,0.4519933591834916,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.501902126532471
base,xgboost,2,1,1,0.500768695574109,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
base,xgboost,2,1,2,0.5554930250008527,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
base,xgboost,2,1,3,0.4612804742166956,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5058473982638857
base,lightgbm,2,0,1,0.4914882395188078,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
base,lightgbm,2,0,2,0.5393828802710415,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
base,lightgbm,2,0,3,0.4604782279270847,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.4971164492389781
base,lightgbm,2,1,1,0.5021209264745488,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
base,lightgbm,2,1,2,0.5334311083825052,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
base,lightgbm,2,1,3,0.46314681107099875,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.49956628197601755
hybrid,logistic_regression,2,0,1,0.5127480025136907,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
hybrid,logistic_regression,2,0,2,0.5150357561080983,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
hybrid,logistic_regression,2,0,3,0.48340910103846324,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5037309532200841
hybrid,logistic_regression,2,1,1,0.5158901158093187,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
hybrid,logistic_regression,2,1,2,0.5155473697374854,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
hybrid,logistic_regression,2,1,3,0.4921780986762936,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5078718614076992
hybrid,random_forest,2,0,1,0.4976378041116797,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
hybrid,random_forest,2,0,2,0.5237729799788533,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
hybrid,random_forest,2,0,3,0.48215002005615726,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5011869347155634
hybrid,random_forest,2,1,1,0.497458254780501,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
hybrid,random_forest,2,1,2,0.5254726741475949,2019-10-01,2019-10-02,2019-10-03,2022-02-15,
hybrid,random_forest,2,1,3,0.4931251949904176,2022-02-14,2022-02-15,2022-02-16,2024-07-10,0.5053520413061712
hybrid,hist_gradient_boosting,2,0,1,0.5134661998384056,2017-05-16,2017-05-17,2017-05-18,2019-10-02,
