scope,accuracy,precision,recall,f1,balanced_accuracy,f1_macro,mcc,roc_auc,tn,fp,fn,tp,group,mean_outer_auc,std_outer_auc,ticker,dataset_type,model_name,approach
global,0.4936708860759494,0.5392156862745098,0.5427631578947368,0.5409836065573771,0.48824904882688647,0.4882337387625595,-0.023519619576294157,0.49462322976114986,108,141,139,165,,0.5171885566877436,0.034736696487740366,MSFT,lag_1,logistic_regression,individual
global,0.5298372513562387,0.5666666666666667,0.6151315789473685,0.5899053627760252,0.5204171950961742,0.5195289525744533,0.04141456825784304,0.49487423377721407,106,143,117,187,,0.49899059604319057,0.04228550045881885,MSFT,lag_1,logistic_regression,joint
global,0.4629294755877034,0.518918918918919,0.3157894736842105,0.39263803680981596,0.47917987740435425,0.4556383052768691,-0.04390762737966489,0.5024175649968294,160,89,208,96,,0.5423583706727927,0.07801515449360596,MSFT,lag_1,random_forest,individual
global,0.4629294755877034,0.52046783625731,0.29276315789473684,0.37473684210526315,0.4817229444092158,0.4520276920510468,-0.03934983876038297,0.48645899387021774,167,82,215,89,,0.5029598812014912,0.032734153541454154,MSFT,lag_1,random_forest,joint
global,0.4538878842676311,0.505,0.33223684210526316,0.4007936507936508,0.46732324032974004,0.4495662606127723,-0.0676710779436113,0.49412122172902134,150,99,203,101,,0.5253513447259751,0.05523568103956755,MSFT,lag_1,xgboost,individual
global,0.47377938517179025,0.5389221556886228,0.29605263157894735,0.3821656050955414,0.49340784189389136,0.4619489442800542,-0.01428703761106737,0.4976484886916085,172,77,214,90,,0.5309291875251366,0.07014899621617635,MSFT,lag_1,xgboost,joint
global,0.5497287522603979,0.5497287522603979,1.0,0.7094515752625438,0.5,0.3547257876312719,0.0,0.5,0,249,0,304,,0.5,0.0,NVDA,base,dummy,individual
global,0.5497287522603979,0.5497287522603979,1.0,0.7094515752625438,0.5,0.3547257876312719,0.0,0.5,0,249,0,304,,0.5,0.0,NVDA,base,dummy,joint
global,0.5063291139240507,0.5682819383259912,0.4243421052631579,0.4858757062146893,0.5153839040372015,0.5055465487595185,0.03111797263528431,0.5223855950116254,151,98,175,129,,0.5521120015887492,0.06596942221509619,NVDA,base,hist_gradient_boosting,individual
global,0.5171790235081374,0.5450121654501217,0.7368421052631579,0.6265734265734266,0.4929190445994504,0.4718544882227747,-0.01612847245635408,0.47419282392728807,62,187,80,224,,0.4732674135804906,0.0497717532073646,NVDA,base,hist_gradient_boosting,joint
global,0.49909584086799275,0.5551020408163265,0.4473684210526316,0.49544626593806923,0.5048087085182836,0.49906963207136856,0.009632444458837928,0.5106082223631367,140,109,168,136,,0.5407302342348369,0.046123205854995034,NVDA,base,lightgbm,individual
global,0.5244122965641953,0.5440860215053763,0.8322368421052632,0.657997399219766,0.49041560980765164,0.43879098447635184,-0.02607132686518115,0.49208676812513213,37,212,51,253,,0.49771991683356154,0.07413523166770636,NVDA,base,lightgbm,joint
global,0.5045207956600362,0.5433526011560693,0.618421052631579,0.5784615384615385,0.4919414500105686,0.4887921727395412,-0.016569146702994118,0.48792538575354044,91,158,116,188,,0.5379259653740689,0.014620668770479392,NVDA,base,logistic_regression,individual
global,0.5497287522603979,0.5527831094049904,0.9473684210526315,0.6981818181818182,0.5058127245825407,0.40603041087026853,0.024771502884618136,0.5180326569435638,16,233,16,288,,0.5151659416442935,0.04658899355109373,NVDA,base,logistic_regression,joint
global,0.49005424954792043,0.544,0.4473684210526316,0.49097472924187724,0.49476854787571334,0.490052582012243,-0.01045917423168985,0.49696813570069753,135,114,168,136,,0.5279166816298302,0.04279877372548682,NVDA,base,random_forest,individual
global,0.5497287522603979,0.5521821631878557,0.9572368421052632,0.7003610108303249,0.5047228387233144,0.3974532326878897,0.022201258566572835,0.4874894314098499,13,236,13,291,,0.503734177153158,0.07980558252864116,NVDA,base,random_forest,joint
global,0.49547920433996384,0.5647668393782384,0.35855263157894735,0.4386317907444668,0.510601616994293,0.4902518559633664,0.0221313887313969,0.5189904354259142,165,84,195,109,,0.551526910057445,0.05270793952070421,NVDA,base,xgboost,individual
global,0.5352622061482821,0.5463510848126233,0.9111842105263158,0.6831072749691739,0.49374471570492495,0.4059604171456039,-0.022538791090075803,0.48994662861974214,19,230,27,277,,0.4916874401210228,0.08740676619155485,NVDA,base,xgboost,joint
global,0.49909584086799275,0.5533596837944664,0.4605263157894737,0.5026929982046678,0.5033555273726484,0.49906963207136856,0.006702029868321565,0.5047756816740646,136,113,164,140,,0.5188861911922233,0.013896684491026443,NVDA,hybrid,hist_gradient_boosting,individual
global,0.4918625678119349,0.5360501567398119,0.5625,0.5489566613162119,0.48406124497991965,0.4835880615069672,-0.032100927910920445,0.4836847389558233,101,148,133,171,,0.4822382932240923,0.013143575817503757,NVDA,hybrid,hist_gradient_boosting,joint
global,0.4972875226039783,0.5570175438596491,0.41776315789473684,0.4774436090225564,0.5060703339674487,0.4965615257656336,0.012270717055670972,0.5112027055590784,148,101,177,127,,0.5384482896281004,0.03445579197911022,NVDA,hybrid,lightgbm,individual
global,0.49547920433996384,0.5429553264604811,0.5197368421052632,0.5310924369747899,0.4928001479602621,0.4925520893288822,-0.014348050363484294,0.49398911435214543,116,133,146,158,,0.49493325367925456,0.03374058723064262,NVDA,hybrid,lightgbm,joint
global,0.5099457504520796,0.5548172757475083,0.5493421052631579,0.5520661157024793,0.5055947474106954,0.5055739760149123,0.011177982536859773,0.5109781230183894,115,134,137,167,,0.5470080810694463,0.020732153082436502,NVDA,hybrid,logistic_regression,individual
global,0.5009041591320073,0.5588235294117647,0.4375,0.4907749077490775,0.5079066265060241,0.500706602810709,0.015889635309735705,0.5188913548932572,144,105,171,133,,0.5213662759843721,0.014080696680424675,NVDA,hybrid,logistic_regression,joint
global,0.4810126582278481,0.5410628019323671,0.3684210526315789,0.4383561643835616,0.4934474741069541,0.47800161160354554,-0.013472617647024726,0.5025760938490805,154,95,192,112,,0.5453610351009278,0.02047439186951674,NVDA,hybrid,random_forest,individual
global,0.5244122965641953,0.5676567656765676,0.5657894736842105,0.5667215815485996,0.5198425280067639,0.5198337366660833,0.03967090832322766,0.5180194462058761,118,131,132,172,,0.5146211644624091,0.017296082093154197,NVDA,hybrid,random_forest,joint
global,0.5099457504520796,0.583756345177665,0.3782894736842105,0.4590818363273453,0.5244861023039527,0.5055739760149123,0.05087776307794669,0.530437539632213,167,82,189,115,,0.5461071426897726,0.03386263581733975,NVDA,hybrid,xgboost,individual
