scope,accuracy,precision,recall,f1,balanced_accuracy,f1_macro,mcc,roc_auc,tn,fp,fn,tp,group,mean_outer_auc,std_outer_auc,ticker,dataset_type,model_name,approach
outer_fold,0.4486486486486487,0.6666666666666666,0.05714285714285714,0.10526315789473684,0.5098214285714285,0.3534128289473684,0.04523417902848412,0.46059523809523817,77,3,99,6,1.0,,,MSFT,base,lightgbm,joint
outer_fold,0.5,0.5121951219512195,0.6631578947368421,0.5779816513761468,0.4945002956830278,0.4823241590214067,-0.01167639207153423,0.4618568894145476,29,60,32,63,2.0,,,MSFT,base,lightgbm,joint
outer_fold,0.44565217391304346,0.75,0.028846153846153848,0.05555555555555555,0.5081730769230769,0.3316239316239316,0.055566238289152144,0.5233173076923077,79,1,101,3,3.0,,,MSFT,base,lightgbm,joint
global,0.49909584086799275,0.5386819484240688,0.618421052631579,0.5758039816232772,0.4859173536250264,0.4821624764628527,-0.02904176038127061,0.49450433312196157,88,161,116,188,,0.5176105433473485,0.012344616156448366,MSFT,base,logistic_regression,individual
outer_fold,0.4972972972972973,0.5967741935483871,0.3523809523809524,0.4431137724550898,0.5199404761904762,0.4924928468186779,0.04185590759662043,0.5289285714285714,55,25,68,37,1.0,,,MSFT,base,logistic_regression,individual
outer_fold,0.5163043478260869,0.5166666666666667,0.9789473684210527,0.6763636363636364,0.5007096392667061,0.3596871945259042,0.0048636038308579755,0.5194559432288587,2,87,2,93,2.0,,,MSFT,base,logistic_regression,individual
outer_fold,0.483695652173913,0.5420560747663551,0.5576923076923077,0.5497630331753555,0.47259615384615383,0.4723337458870408,-0.055076448532452534,0.5044471153846154,31,49,46,58,3.0,,,MSFT,base,logistic_regression,individual
global,0.5262206148282098,0.541015625,0.9111842105263158,0.678921568627451,0.4837045550623547,0.387736646382691,-0.06188790412772057,0.5219562460367787,14,235,27,277,,0.5296743194958009,0.03221578729204282,MSFT,base,logistic_regression,joint
outer_fold,0.5621621621621622,0.5681818181818182,0.9523809523809523,0.7117437722419929,0.5011904761904762,0.40081570634571556,0.005482930791331408,0.562857142857143,4,76,5,100,1.0,,,MSFT,base,logistic_regression,joint
outer_fold,0.483695652173913,0.5,0.8736842105263158,0.6360153256704981,0.4705499704316972,0.37408242919038925,-0.09907914272321695,0.49852158486102893,6,83,12,83,2.0,,,MSFT,base,logistic_regression,joint
outer_fold,0.532608695652174,0.5529411764705883,0.9038461538461539,0.6861313868613139,0.47692307692307695,0.38561888492001867,-0.08629409583559434,0.5276442307692307,4,76,10,94,3.0,,,MSFT,base,logistic_regression,joint
global,0.4719710669077758,0.53,0.34868421052631576,0.42063492063492064,0.48558708518283655,0.4677925433739387,-0.029848047720428515,0.5057863031071654,155,94,198,106,,0.5392195622031887,0.04528968029131335,MSFT,base,random_forest,individual
outer_fold,0.43783783783783786,0.5714285714285714,0.0380952380952381,0.07142857142857142,0.500297619047619,0.33416389811738645,0.0015455082943139837,0.5179761904761904,77,3,101,4,1.0,,,MSFT,base,random_forest,individual
outer_fold,0.5217391304347826,0.519774011299435,0.968421052631579,0.6764705882352942,0.506682436428149,0.37990196078431376,0.03491290481076891,0.5084565345949142,4,85,3,92,2.0,,,MSFT,base,random_forest,individual
outer_fold,0.45652173913043476,0.625,0.09615384615384616,0.16666666666666666,0.5105769230769232,0.3817204301075269,0.037216572384802714,0.5912259615384615,74,6,94,10,3.0,,,MSFT,base,random_forest,individual
global,0.4665461121157324,0.5233160621761658,0.33223684210526316,0.40643863179074446,0.4813794652293384,0.4610189874881473,-0.03887126780922608,0.48888976960473474,157,92,203,101,,0.5047476386876151,0.05112026722097942,MSFT,base,random_forest,joint
outer_fold,0.44324324324324327,0.625,0.047619047619047616,0.08849557522123894,0.5050595238095238,0.3438586825522537,0.024646068772639078,0.47011904761904766,77,3,100,5,1.0,,,MSFT,base,random_forest,joint
outer_fold,0.5163043478260869,0.5166666666666667,0.9789473684210527,0.6763636363636364,0.5007096392667061,0.3596871945259042,0.0048636038308579755,0.48066232998225905,2,87,2,93,2.0,,,MSFT,base,random_forest,joint
outer_fold,0.44021739130434784,0.6,0.028846153846153848,0.05504587155963303,0.5019230769230769,0.3286812369381177,0.011726726532572783,0.5634615384615385,78,2,101,3,3.0,,,MSFT,base,random_forest,joint
global,0.4864376130198915,0.5454545454545454,0.39473684210526316,0.4580152671755725,0.49656520820122596,0.4850213792922536,-0.006982861385975627,0.49228492919044603,149,100,184,120,,0.5119291451493181,0.06986973272152948,MSFT,base,xgboost,individual
outer_fold,0.4702702702702703,0.5636363636363636,0.29523809523809524,0.3875,0.4976190476190476,0.4604166666666667,-0.005161397740925092,0.45940476190476187,56,24,74,31,1.0,,,MSFT,base,xgboost,individual
outer_fold,0.5271739130434783,0.525974025974026,0.8526315789473684,0.6506024096385542,0.5162034299231224,0.45975498633188217,0.04384022446252387,0.4851567120047309,16,73,14,81,2.0,,,MSFT,base,xgboost,individual
outer_fold,0.46195652173913043,0.7272727272727273,0.07692307692307693,0.1391304347826087,0.5197115384615385,0.3739130434782609,0.08243142098060278,0.5912259615384615,77,3,96,8,3.0,,,MSFT,base,xgboost,individual
global,0.47739602169981915,0.5409836065573771,0.3256578947368421,0.406570841889117,0.4941542485732403,0.4698443870188719,-0.012361762584849053,0.5048351299936589,165,84,205,99,,0.5482085921688044,0.060214572626300436,MSFT,base,xgboost,joint
outer_fold,0.44324324324324327,0.625,0.047619047619047616,0.08849557522123894,0.5050595238095238,0.3438586825522537,0.024646068772639078,0.5461309523809524,77,3,100,5,1.0,,,MSFT,base,xgboost,joint
outer_fold,0.532608695652174,0.5283018867924528,0.8842105263157894,0.6614173228346457,0.5207569485511532,0.4535156789611825,0.06054548242636596,0.48905972797161446,14,75,11,84,2.0,,,MSFT,base,xgboost,joint
outer_fold,0.45652173913043476,0.625,0.09615384615384616,0.16666666666666666,0.5105769230769232,0.3817204301075269,0.037216572384802714,0.6094350961538462,74,6,94,10,3.0,,,MSFT,base,xgboost,joint
global,0.4972875226039783,0.5738636363636364,0.33223684210526316,0.42083333333333334,0.5155160114140773,0.48837193823216185,0.033145115933761196,0.5123388290002113,174,75,203,101,,0.5314649814629486,0.05778970594379433,MSFT,hybrid,hist_gradient_boosting,individual
outer_fold,0.4648648648648649,0.6071428571428571,0.1619047619047619,0.2556390977443609,0.512202380952381,0.41895878937850956,0.033735362108835265,0.49,69,11,88,17,1.0,,,MSFT,hybrid,hist_gradient_boosting,individual
outer_fold,0.532608695652174,0.536,0.7052631578947368,0.6090909090909091,0.5267888823181549,0.514004914004914,0.05736676812804959,0.5069189828503844,31,58,28,67,2.0,,,MSFT,hybrid,hist_gradient_boosting,individual
outer_fold,0.4945652173913043,0.7391304347826086,0.16346153846153846,0.2677165354330709,0.5442307692307693,0.44091220962524913,0.13259870882635919,0.5974759615384615,74,6,87,17,3.0,,,MSFT,hybrid,hist_gradient_boosting,individual
global,0.47739602169981915,0.5409836065573771,0.3256578947368421,0.406570841889117,0.4941542485732403,0.4698443870188719,-0.012361762584849053,0.48825565419573025,165,84,205,99,,0.5040603317931822,0.05935520906424876,MSFT,hybrid,hist_gradient_boosting,joint
outer_fold,0.44324324324324327,0.52,0.24761904761904763,0.33548387096774196,0.4738095238095238,0.4282070517629407,-0.05843339867857036,0.4603571428571429,56,24,79,26,1.0,,,MSFT,hybrid,hist_gradient_boosting,joint
outer_fold,0.5217391304347826,0.5299145299145299,0.6526315789473685,0.5849056603773585,0.5173270254287404,0.5104015481373971,0.03598988692490845,0.48018923713778827,34,55,33,62,2.0,,,MSFT,hybrid,hist_gradient_boosting,joint
outer_fold,0.4673913043478261,0.6875,0.10576923076923077,0.18333333333333332,0.5216346153846154,0.39408602150537636,0.07612480715073282,0.5716346153846154,75,5,93,11,3.0,,,MSFT,hybrid,hist_gradient_boosting,joint
global,0.47739602169981915,0.5362318840579711,0.3651315789473684,0.4344422700587084,0.48979470513633483,0.4743639921722113,-0.020983058734529436,0.5028403086028324,153,96,193,111,,0.5294721654052301,0.07463624922556625,MSFT,hybrid,lightgbm,individual
outer_fold,0.42702702702702705,0.4883720930232558,0.2,0.28378378378378377,0.4625,0.40315315315315314,-0.08796755200842186,0.4576190476190476,58,22,84,21,1.0,,,MSFT,hybrid,lightgbm,individual
outer_fold,0.5054347826086957,0.5151515151515151,0.7157894736842105,0.5991189427312775,0.49834417504435247,0.4768644359046459,-0.0036754675089996254,0.5241868716735659,25,64,27,68,2.0,,,MSFT,hybrid,lightgbm,individual
outer_fold,0.5,0.6875,0.21153846153846154,0.3235294117647059,0.5432692307692307,0.4634888438133874,0.11318113639484068,0.606610576923077,70,10,82,22,3.0,,,MSFT,hybrid,lightgbm,individual
global,0.4810126582278481,0.5521472392638037,0.29605263157894735,0.3854389721627409,0.5014399704079475,0.46814984601877263,0.0031426348519309555,0.4861683576410907,176,73,214,90,,0.49187992150680654,0.03263424658783874,MSFT,hybrid,lightgbm,joint
outer_fold,0.4756756756756757,0.75,0.11428571428571428,0.19834710743801653,0.5321428571428571,0.40439443725314483,0.1133054430071499,0.4569047619047619,76,4,93,12,1.0,,,MSFT,hybrid,lightgbm,joint
outer_fold,0.5108695652173914,0.5196850393700787,0.6947368421052632,0.5945945945945946,0.5046717918391485,0.4890781192151055,0.010097898406547845,0.49722057953873444,28,61,29,66,2.0,,,MSFT,hybrid,lightgbm,joint
outer_fold,0.45652173913043476,0.6,0.11538461538461539,0.1935483870967742,0.5076923076923077,0.39185616076150187,0.02450255567326755,0.5215144230769231,72,8,92,12,3.0,,,MSFT,hybrid,lightgbm,joint
global,0.5027124773960217,0.546031746031746,0.5657894736842105,0.555735056542811,0.49574614246459525,0.49552666584840754,-0.008548809640325642,0.4938834284506447,106,143,132,172,,0.5157394372744019,0.04074820377736708,MSFT,hybrid,logistic_regression,individual
outer_fold,0.5135135135135135,0.5675675675675675,0.6,0.5833333333333334,0.5,0.4994588744588745,0.0,0.47261904761904766,32,48,42,63,1.0,,,MSFT,hybrid,logistic_regression,individual
outer_fold,0.5163043478260869,0.5178571428571429,0.9157894736842105,0.6615969581749049,0.5028385570668243,0.40698895527792867,0.010068616493881875,0.5209934949733885,8,81,8,87,2.0,,,MSFT,hybrid,logistic_regression,individual
outer_fold,0.4782608695652174,0.6111111111111112,0.21153846153846154,0.3142857142857143,0.5182692307692307,0.44661654135338347,0.0456593592243374,0.5536057692307692,66,14,82,22,3.0,,,MSFT,hybrid,logistic_regression,individual
global,0.5226039783001808,0.5617283950617284,0.5986842105263158,0.5796178343949044,0.514201543014162,0.5136582895823895,0.028688758079867923,0.5038971676178398,107,142,122,182,,0.509997248505158,0.048313116898853994,MSFT,hybrid,logistic_regression,joint
outer_fold,0.5243243243243243,0.5586206896551724,0.7714285714285715,0.648,0.48571428571428577,0.45733333333333337,-0.03438409530367517,0.4858333333333333,16,64,24,81,1.0,,,MSFT,hybrid,logistic_regression,joint
outer_fold,0.5163043478260869,0.5241935483870968,0.6842105263157895,0.593607305936073,0.5106445890005914,0.49814593484723113,0.022694950057075045,0.47853341218214074,30,59,30,65,2.0,,,MSFT,hybrid,logistic_regression,joint
outer_fold,0.5271739130434783,0.6545454545454545,0.34615384615384615,0.4528301886792453,0.554326923076923,0.5182811230477566,0.11766046690325706,0.565625,61,19,68,36,3.0,,,MSFT,hybrid,logistic_regression,joint
global,0.46835443037974683,0.5255102040816326,0.33881578947368424,0.412,0.4826609067850349,0.4634257425742574,-0.036068717361048656,0.5068695835975481,156,93,201,103,,0.54586892834398,0.08134670211072594,MSFT,hybrid,random_forest,individual
outer_fold,0.4486486486486487,0.6363636363636364,0.06666666666666667,0.1206896551724138,0.5083333333333333,0.3595574260114038,0.0349154324902897,0.46321428571428575,76,4,98,7,1.0,,,MSFT,hybrid,random_forest,individual
outer_fold,0.5054347826086957,0.5120481927710844,0.8947368421052632,0.6513409961685823,0.4923122412773507,0.4004368532244781,-0.02586403324100041,0.5485511531638084,8,81,10,85,2.0,,,MSFT,hybrid,random_forest,individual
outer_fold,0.45108695652173914,0.5789473684210527,0.10576923076923077,0.17886178861788618,0.5028846153846154,0.38330844532935127,0.009398548819454379,0.6258413461538461,72,8,93,11,3.0,,,MSFT,hybrid,random_forest,individual
global,0.45750452079566006,0.5119047619047619,0.28289473684210525,0.3644067796610169,0.4767887338829,0.44561032989359994,-0.05022041372505002,0.48523039526527156,167,82,218,86,,0.5124000454174907,0.04486436247799249,MSFT,hybrid,random_forest,joint
outer_fold,0.44324324324324327,0.625,0.047619047619047616,0.08849557522123894,0.5050595238095238,0.3438586825522537,0.024646068772639078,0.4679761904761905,77,3,100,5,1.0,,,MSFT,hybrid,random_forest,joint
outer_fold,0.5,0.5096774193548387,0.8315789473684211,0.632,0.4888231815493791,0.4261694915254237,-0.03065774094647193,0.511531638083974,13,76,16,79,2.0,,,MSFT,hybrid,random_forest,joint
outer_fold,0.42934782608695654,0.4,0.019230769230769232,0.03669724770642202,0.49086538461538465,0.3156459211505083,-0.05570195102972071,0.5576923076923077,77,3,102,2,3.0,,,MSFT,hybrid,random_forest,joint
global,0.46473779385171793,0.5185185185185185,0.3684210526315789,0.4307692307692308,0.4753751849503276,0.4628248884221581,-0.050222417302681246,0.4948081800887762,145,104,192,112,,0.534707262520317,0.06541811623869352,MSFT,hybrid,xgboost,individual
outer_fold,0.43783783783783786,0.5106382978723404,0.22857142857142856,0.3157894736842105,0.4705357142857143,0.4193626267503621,-0.06706208993489422,0.4694047619047619,57,23,81,24,1.0,,,MSFT,hybrid,xgboost,individual
outer_fold,0.5054347826086957,0.5125,0.8631578947368421,0.6431372549019608,0.4933767001774098,0.41891376019434323,-0.019656020866842826,0.5344766410408043,11,78,13,82,2.0,,,MSFT,hybrid,xgboost,individual
outer_fold,0.45108695652173914,0.6666666666666666,0.057692307692307696,0.10619469026548672,0.5100961538461538,0.35505812944646886,0.04640954808922571,0.6002403846153846,77,3,98,6,3.0,,,MSFT,hybrid,xgboost,individual
global,0.47920433996383366,0.5449438202247191,0.3190789473684211,0.4024896265560166,0.49688887127457193,0.4704755825087775,-0.006626112524046161,0.5033555273726484,168,81,207,97,,0.5279485437520623,0.05039031870100755,MSFT,hybrid,xgboost,joint
outer_fold,0.4540540540540541,0.7,0.06666666666666667,0.12173913043478261,0.5145833333333334,0.36283034953111676,0.06390096504226939,0.49630952380952387,77,3,98,7,1.0,,,MSFT,hybrid,xgboost,joint
outer_fold,0.4945652173913043,0.5072463768115942,0.7368421052631579,0.6008583690987125,0.4863985807214666,0.4559847401049118,-0.031394427732439216,0.501478415138971,21,68,25,70,2.0,,,MSFT,hybrid,xgboost,joint
outer_fold,0.4891304347826087,0.6666666666666666,0.19230769230769232,0.29850746268656714,0.5336538461538461,0.4483990304885827,0.0903244604661891,0.5860576923076923,70,10,84,20,3.0,,,MSFT,hybrid,xgboost,joint
global,0.4810126582278481,0.5508982035928144,0.3026315789473684,0.39065817409766457,0.50071337983513,0.46934483508032837,0.0015460922464882523,0.49960367786937226,174,75,212,92,,0.5169814968853998,0.06083659924982496,MSFT,lag_1,hist_gradient_boosting,individual
outer_fold,0.4486486486486487,0.5555555555555556,0.14285714285714285,0.22727272727272727,0.49642857142857144,0.39935064935064934,-0.010023079655404395,0.4736904761904762,68,12,90,15,1.0,,,MSFT,lag_1,hist_gradient_boosting,individual
outer_fold,0.5217391304347826,0.5284552845528455,0.6842105263157895,0.5963302752293578,0.5162625665286813,0.5048318042813456,0.0345269658029238,0.490715552927262,31,58,30,65,2.0,,,MSFT,lag_1,hist_gradient_boosting,individual
outer_fold,0.47282608695652173,0.7058823529411765,0.11538461538461539,0.19834710743801653,0.5264423076923077,0.4028172784153645,0.09053329293138475,0.5865384615384615,75,5,92,12,3.0,,,MSFT,lag_1,hist_gradient_boosting,individual
global,0.4701627486437613,0.5263157894736842,0.3618421052631579,0.42884990253411304,0.4821258719086874,0.46737604738847305,-0.0366808138179189,0.47566582117945466,150,99,194,110,,0.49444097292171657,0.050848574029598095,MSFT,lag_1,hist_gradient_boosting,joint
outer_fold,0.43243243243243246,0.5,0.23809523809523808,0.3225806451612903,0.46279761904761907,0.41710427606901723,-0.08300198675933289,0.4464285714285714,55,25,80,25,1.0,,,MSFT,lag_1,hist_gradient_boosting,joint
outer_fold,0.532608695652174,0.5333333333333333,0.7578947368421053,0.6260869565217392,0.5250147841513897,0.5014492753623189,0.05656120290254773,0.48917800118273214,26,63,23,72,2.0,,,MSFT,lag_1,hist_gradient_boosting,joint
outer_fold,0.44565217391304346,0.5416666666666666,0.125,0.203125,0.49375,0.3890625,-0.018399501804849682,0.5477163461538462,69,11,91,13,3.0,,,MSFT,lag_1,hist_gradient_boosting,joint
global,0.4918625678119349,0.5664739884393064,0.3223684210526316,0.4109014675052411,0.5105818008877616,0.4820803044998383,0.022709689509830794,0.5075036990065525,174,75,206,98,,0.5349511164019961,0.06905177769535183,MSFT,lag_1,lightgbm,individual
outer_fold,0.44324324324324327,0.5357142857142857,0.14285714285714285,0.22556390977443608,0.49017857142857146,0.3954823768281463,-0.02715285242906253,0.47119047619047627,67,13,90,15,1.0,,,MSFT,lag_1,lightgbm,individual
outer_fold,0.5217391304347826,0.5284552845528455,0.6842105263157895,0.5963302752293578,0.5162625665286813,0.5048318042813456,0.0345269658029238,0.5253696037847427,31,58,30,65,2.0,,,MSFT,lag_1,lightgbm,individual
outer_fold,0.5108695652173914,0.8181818181818182,0.17307692307692307,0.2857142857142857,0.5615384615384615,0.45690672963400236,0.1880483147903805,0.6082932692307692,76,4,86,18,3.0,,,MSFT,lag_1,lightgbm,individual
global,0.47377938517179025,0.5419354838709678,0.27631578947368424,0.3660130718954248,0.49558761361234416,0.45812245557676956,-0.009775356663119879,0.48030279010779964,178,71,220,84,,0.49710892692874514,0.03161824095052873,MSFT,lag_1,lightgbm,joint
outer_fold,0.4486486486486487,0.5882352941176471,0.09523809523809523,0.16393442622950818,0.5038690476190476,0.3763220518244315,0.013270723850313183,0.46654761904761904,73,7,95,10,1.0,,,MSFT,lag_1,lightgbm,joint
outer_fold,0.5217391304347826,0.528,0.6947368421052632,0.6,0.5159077468953283,0.5027027027027027,0.03406547599656808,0.49509166173861624,30,59,29,66,2.0,,,MSFT,lag_1,lightgbm,joint
outer_fold,0.45108695652173914,0.6153846153846154,0.07692307692307693,0.13675213675213677,0.5072115384615384,0.36718084925256245,0.027902932696538908,0.5296875000000001,75,5,96,8,3.0,,,MSFT,lag_1,lightgbm,joint
global,0.4936708860759494,0.5392156862745098,0.5427631578947368,0.5409836065573771,0.48824904882688647,0.4882337387625595,-0.023519619576294157,0.49462322976114986,108,141,139,165,,0.5171885566877436,0.034736696487740366,MSFT,lag_1,logistic_regression,individual
outer_fold,0.5081081081081081,0.5583333333333333,0.638095238095238,0.5955555555555555,0.48779761904761904,0.4839846743295019,-0.02532601831925429,0.48,27,53,38,67,1.0,,,MSFT,lag_1,logistic_regression,individual
outer_fold,0.5271739130434783,0.525,0.8842105263157894,0.6588235294117647,0.5151389710230633,0.444456012493493,0.04492804769564075,0.5227675931401538,13,76,11,84,2.0,,,MSFT,lag_1,logistic_regression,individual
outer_fold,0.44565217391304346,0.5384615384615384,0.1346153846153846,0.2153846153846154,0.4923076923076923,0.3934065934065934,-0.021894402060456,0.5487980769230769,68,12,90,14,3.0,,,MSFT,lag_1,logistic_regression,individual
global,0.5298372513562387,0.5666666666666667,0.6151315789473685,0.5899053627760252,0.5204171950961742,0.5195289525744533,0.04141456825784304,0.49487423377721407,106,143,117,187,,0.49899059604319057,0.04228550045881885,MSFT,lag_1,logistic_regression,joint
outer_fold,0.5621621621621622,0.5759493670886076,0.8666666666666667,0.6920152091254753,0.5145833333333334,0.4675029316655414,0.040927575259567944,0.4719047619047619,13,67,14,91,1.0,,,MSFT,lag_1,logistic_regression,joint
outer_fold,0.5217391304347826,0.5284552845528455,0.6842105263157895,0.5963302752293578,0.5162625665286813,0.5048318042813456,0.0345269658029238,0.47735068007096393,31,58,30,65,2.0,,,MSFT,lag_1,logistic_regression,joint
outer_fold,0.5054347826086957,0.6326530612244898,0.2980769230769231,0.40522875816993464,0.5365384615384615,0.49098647210822316,0.08195529009046598,0.547716346153846,62,18,73,31,3.0,,,MSFT,lag_1,logistic_regression,joint
global,0.4629294755877034,0.518918918918919,0.3157894736842105,0.39263803680981596,0.47917987740435425,0.4556383052768691,-0.04390762737966489,0.5024175649968294,160,89,208,96,,0.5423583706727927,0.07801515449360596,MSFT,lag_1,random_forest,individual
outer_fold,0.4540540540540541,0.7,0.06666666666666667,0.12173913043478261,0.5145833333333334,0.36283034953111676,0.06390096504226939,0.4625,77,3,98,7,1.0,,,MSFT,lag_1,random_forest,individual
outer_fold,0.4891304347826087,0.5031055900621118,0.8526315789473684,0.6328125,0.4768775872264932,0.39676339285714285,-0.06987842300638002,0.5461856889414547,9,80,14,81,2.0,,,MSFT,lag_1,random_forest,individual
outer_fold,0.44565217391304346,0.5714285714285714,0.07692307692307693,0.13559322033898305,0.5009615384615385,0.3637966101694915,0.003595587326483098,0.6183894230769231,74,6,96,8,3.0,,,MSFT,lag_1,random_forest,individual
global,0.4629294755877034,0.52046783625731,0.29276315789473684,0.37473684210526315,0.4817229444092158,0.4520276920510468,-0.03934983876038297,0.48645899387021774,167,82,215,89,,0.5029598812014912,0.032734153541454154,MSFT,lag_1,random_forest,joint
outer_fold,0.4486486486486487,0.7142857142857143,0.047619047619047616,0.08928571428571429,0.5113095238095238,0.34696843853820597,0.05872931518393138,0.4832142857142857,78,2,100,5,1.0,,,MSFT,lag_1,random_forest,joint
outer_fold,0.5,0.5094339622641509,0.8526315789473684,0.6377952755905512,0.48811354228267295,0.415388865865451,-0.034671344637320675,0.4849201655824956,11,78,14,81,2.0,,,MSFT,lag_1,random_forest,joint
outer_fold,0.44021739130434784,0.6,0.028846153846153848,0.05504587155963303,0.5019230769230769,0.3286812369381177,0.011726726532572783,0.5407451923076924,78,2,101,3,3.0,,,MSFT,lag_1,random_forest,joint
global,0.4538878842676311,0.505,0.33223684210526316,0.4007936507936508,0.46732324032974004,0.4495662606127723,-0.0676710779436113,0.49412122172902134,150,99,203,101,,0.5253513447259751,0.05523568103956755,MSFT,lag_1,xgboost,individual
outer_fold,0.44324324324324327,0.55,0.10476190476190476,0.176,0.49613095238095234,0.37779591836734694,-0.012345729116460777,0.47916666666666663,71,9,94,11,1.0,,,MSFT,lag_1,xgboost,individual
outer_fold,0.5054347826086957,0.5119047619047619,0.9052631578947369,0.6539923954372624,0.49195742164399764,0.39366286438529785,-0.028527746732665313,0.5103489059727973,7,82,9,86,2.0,,,MSFT,lag_1,xgboost,individual
outer_fold,0.41304347826086957,0.3333333333333333,0.038461538461538464,0.06896551724137931,0.46923076923076923,0.32019704433497537,-0.12355304447984485,0.5865384615384616,72,8,100,4,3.0,,,MSFT,lag_1,xgboost,individual
global,0.47377938517179025,0.5389221556886228,0.29605263157894735,0.3821656050955414,0.49340784189389136,0.4619489442800542,-0.01428703761106737,0.4976484886916085,172,77,214,90,,0.5309291875251366,0.07014899621617635,MSFT,lag_1,xgboost,joint
outer_fold,0.44324324324324327,0.5333333333333333,0.1523809523809524,0.23703703703703705,0.4886904761904762,0.3993695823483058,-0.03040097284669689,0.47119047619047616,66,14,89,16,1.0,,,MSFT,lag_1,xgboost,joint
outer_fold,0.532608695652174,0.5354330708661418,0.7157894736842105,0.6126126126126126,0.5264340626848019,0.5117857583611007,0.05713620997122642,0.5134240094618568,30,59,27,68,2.0,,,MSFT,lag_1,xgboost,joint
outer_fold,0.44565217391304346,0.6,0.057692307692307696,0.10526315789473684,0.5038461538461538,0.3518441773725653,0.016820685341247203,0.6081730769230769,76,4,98,6,3.0,,,MSFT,lag_1,xgboost,joint
global,0.5497287522603979,0.5497287522603979,1.0,0.7094515752625438,0.5,0.3547257876312719,0.0,0.5,0,249,0,304,,0.5,0.0,NVDA,base,dummy,individual
outer_fold,0.5891891891891892,0.5891891891891892,1.0,0.7414965986394558,0.5,0.3707482993197279,0.0,0.5,0,76,0,109,1.0,,,NVDA,base,dummy,individual
outer_fold,0.5108695652173914,0.5108695652173914,1.0,0.6762589928057554,0.5,0.3381294964028777,0.0,0.5,0,90,0,94,2.0,,,NVDA,base,dummy,individual
outer_fold,0.5489130434782609,0.5489130434782609,1.0,0.7087719298245614,0.5,0.3543859649122807,0.0,0.5,0,83,0,101,3.0,,,NVDA,base,dummy,individual
global,0.5497287522603979,0.5497287522603979,1.0,0.7094515752625438,0.5,0.3547257876312719,0.0,0.5,0,249,0,304,,0.5,0.0,NVDA,base,dummy,joint
outer_fold,0.5891891891891892,0.5891891891891892,1.0,0.7414965986394558,0.5,0.3707482993197279,0.0,0.5,0,76,0,109,1.0,,,NVDA,base,dummy,joint
outer_fold,0.5108695652173914,0.5108695652173914,1.0,0.6762589928057554,0.5,0.3381294964028777,0.0,0.5,0,90,0,94,2.0,,,NVDA,base,dummy,joint
outer_fold,0.5489130434782609,0.5489130434782609,1.0,0.7087719298245614,0.5,0.3543859649122807,0.0,0.5,0,83,0,101,3.0,,,NVDA,base,dummy,joint
global,0.5063291139240507,0.5682819383259912,0.4243421052631579,0.4858757062146893,0.5153839040372015,0.5055465487595185,0.03111797263528431,0.5223855950116254,151,98,175,129,,0.5521120015887492,0.06596942221509619,NVDA,base,hist_gradient_boosting,individual
outer_fold,0.4756756756756757,0.5967741935483871,0.3394495412844037,0.4327485380116959,0.5052510864316755,0.4726556760410238,0.010945883135091166,0.48726460647030423,51,25,72,37,1.0,,,NVDA,base,hist_gradient_boosting,individual
outer_fold,0.5760869565217391,0.5555555555555556,0.851063829787234,0.6722689075630253,0.5699763593380615,0.5361344537815127,0.1696114938292238,0.6191489361702127,26,64,14,80,2.0,,,NVDA,base,hist_gradient_boosting,individual
outer_fold,0.4673913043478261,0.5714285714285714,0.1188118811881188,0.19672131147540983,0.5051890731241799,0.39917366386778624,0.016241123543486943,0.5499224621257306,74,9,89,12,3.0,,,NVDA,base,hist_gradient_boosting,individual
global,0.5171790235081374,0.5450121654501217,0.7368421052631579,0.6265734265734266,0.4929190445994504,0.4718544882227747,-0.01612847245635408,0.47419282392728807,62,187,80,224,,0.4732674135804906,0.0497717532073646,NVDA,base,hist_gradient_boosting,joint
outer_fold,0.518918918918919,0.572463768115942,0.7247706422018348,0.6396761133603239,0.47422742636407533,0.4580494387939831,-0.05825314238529353,0.4158619024625785,17,59,30,79,1.0,,,NVDA,base,hist_gradient_boosting,joint
outer_fold,0.5108695652173914,0.5131578947368421,0.8297872340425532,0.6341463414634146,0.5037825059101655,0.44822071171531386,0.009976954906928326,0.49958628841607566,16,74,16,78,2.0,,,NVDA,base,hist_gradient_boosting,joint
outer_fold,0.5217391304347826,0.5537190082644629,0.6633663366336634,0.6036036036036037,0.5063819634975546,0.5004319387881032,0.013385083498014125,0.5043540498628176,29,54,34,67,3.0,,,NVDA,base,hist_gradient_boosting,joint
global,0.49909584086799275,0.5551020408163265,0.4473684210526316,0.49544626593806923,0.5048087085182836,0.49906963207136856,0.009632444458837928,0.5106082223631367,140,109,168,136,,0.5407302342348369,0.046123205854995034,NVDA,base,lightgbm,individual
outer_fold,0.4864864864864865,0.6166666666666667,0.3394495412844037,0.4378698224852071,0.5184089811685176,0.4826165032824046,0.03869449317029621,0.4902221149203284,53,23,72,37,1.0,,,NVDA,base,lightgbm,individual
outer_fold,0.5271739130434783,0.5220125786163522,0.8829787234042553,0.6561264822134387,0.5192671394799054,0.449802371541502,0.056216506318126316,0.5806146572104021,14,76,11,83,2.0,,,NVDA,base,lightgbm,individual
outer_fold,0.483695652173913,0.6153846153846154,0.15841584158415842,0.25196850393700787,0.5189669569366575,0.4288888162838566,0.054189128867048304,0.5513539305737803,73,10,85,16,3.0,,,NVDA,base,lightgbm,individual
