dataset_type,model_name,scope,accuracy,precision,recall,f1,balanced_accuracy,f1_macro,mcc,roc_auc,tn,fp,fn,tp,group,mean_outer_auc,std_outer_auc
hybrid,logistic_regression,outer_fold,0.5163043478260869,0.5178571428571429,0.9157894736842105,0.6615969581749049,0.5028385570668243,0.40698895527792867,0.010068616493881875,0.5209934949733885,8,81,8,87,2,,
hybrid,logistic_regression,outer_fold,0.4782608695652174,0.6111111111111112,0.21153846153846154,0.3142857142857143,0.5182692307692307,0.44661654135338347,0.0456593592243374,0.5536057692307692,66,14,82,22,3,,
hybrid,random_forest,global,0.46835443037974683,0.5255102040816326,0.33881578947368424,0.412,0.4826609067850349,0.4634257425742574,-0.036068717361048656,0.5068695835975481,156,93,201,103,,0.54586892834398,0.08134670211072594
hybrid,random_forest,ticker,0.46835443037974683,0.5255102040816326,0.33881578947368424,0.412,0.4826609067850349,0.4634257425742574,-0.036068717361048656,0.5068695835975481,156,93,201,103,MSFT,,
hybrid,random_forest,year,0.39622641509433965,0.6,0.17647058823529413,0.2727272727272727,0.48297213622291024,0.3782991202346041,-0.041741898146963954,0.5201238390092879,15,4,28,6,2023,,
hybrid,random_forest,year,0.4880952380952381,0.5288461538461539,0.4074074074074074,0.4602510460251046,0.4943019943019943,0.48672929659745795,-0.011544235099762774,0.48540677429566315,68,49,80,55,2024,,
hybrid,random_forest,year,0.4637096774193548,0.5121951219512195,0.3111111111111111,0.3870967741935484,0.4785644051130777,0.4551971326164875,-0.04538482572533675,0.5495902982628647,73,40,93,42,2025,,
hybrid,random_forest,outer_fold,0.4486486486486487,0.6363636363636364,0.06666666666666667,0.1206896551724138,0.5083333333333333,0.3595574260114038,0.0349154324902897,0.46321428571428575,76,4,98,7,1,,
hybrid,random_forest,outer_fold,0.5054347826086957,0.5120481927710844,0.8947368421052632,0.6513409961685823,0.4923122412773507,0.4004368532244781,-0.02586403324100041,0.5485511531638084,8,81,10,85,2,,
hybrid,random_forest,outer_fold,0.45108695652173914,0.5789473684210527,0.10576923076923077,0.17886178861788618,0.5028846153846154,0.38330844532935127,0.009398548819454379,0.6258413461538461,72,8,93,11,3,,
hybrid,xgboost,global,0.46473779385171793,0.5185185185185185,0.3684210526315789,0.4307692307692308,0.4753751849503276,0.4628248884221581,-0.050222417302681246,0.4948081800887762,145,104,192,112,,0.534707262520317,0.06541811623869352
hybrid,xgboost,ticker,0.46473779385171793,0.5185185185185185,0.3684210526315789,0.4307692307692308,0.4753751849503276,0.4628248884221581,-0.050222417302681246,0.4948081800887762,145,104,192,112,MSFT,,
hybrid,xgboost,year,0.41509433962264153,0.5882352941176471,0.29411764705882354,0.39215686274509803,0.4628482972136223,0.4142602495543672,-0.07633949229682943,0.5479876160990712,12,7,24,10,2023,,
hybrid,xgboost,year,0.46825396825396826,0.5037593984962406,0.4962962962962963,0.5,0.46609686609686607,0.4661016949152542,-0.0677376856858741,0.48021525799303577,51,66,68,67,2024,,
hybrid,xgboost,year,0.4717741935483871,0.5303030303030303,0.25925925925925924,0.3482587064676617,0.4924614880367093,0.45209545492874614,-0.01699080940749506,0.5295313012127172,82,31,100,35,2025,,
hybrid,xgboost,outer_fold,0.43783783783783786,0.5106382978723404,0.22857142857142856,0.3157894736842105,0.4705357142857143,0.4193626267503621,-0.06706208993489422,0.4694047619047619,57,23,81,24,1,,
hybrid,xgboost,outer_fold,0.5054347826086957,0.5125,0.8631578947368421,0.6431372549019608,0.4933767001774098,0.41891376019434323,-0.019656020866842826,0.5344766410408043,11,78,13,82,2,,
hybrid,xgboost,outer_fold,0.45108695652173914,0.6666666666666666,0.057692307692307696,0.10619469026548672,0.5100961538461538,0.35505812944646886,0.04640954808922571,0.6002403846153846,77,3,98,6,3,,
lag_1,hist_gradient_boosting,global,0.4810126582278481,0.5508982035928144,0.3026315789473684,0.39065817409766457,0.50071337983513,0.46934483508032837,0.0015460922464882523,0.49960367786937226,174,75,212,92,,0.5169814968853998,0.06083659924982496
lag_1,hist_gradient_boosting,ticker,0.4810126582278481,0.5508982035928144,0.3026315789473684,0.39065817409766457,0.50071337983513,0.46934483508032837,0.0015460922464882523,0.49960367786937226,174,75,212,92,MSFT,,
lag_1,hist_gradient_boosting,year,0.37735849056603776,0.5333333333333333,0.23529411764705882,0.32653061224489793,0.43343653250773995,0.3737916219119226,-0.14172444482453384,0.4736842105263158,12,7,26,8,2023,,
lag_1,hist_gradient_boosting,year,0.48412698412698413,0.5268817204301075,0.362962962962963,0.4298245614035088,0.49344729344729343,0.4794050343249428,-0.013544734417737727,0.4644507755618867,73,44,86,49,2024,,
